Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
234;0.0002;520;0.0032;
236;0.0006;521;0.0035;
237;0.0006;522;0.0043;
238;0.0003;523;0.0040;
239;0.0002;524;0.0044;
240;0.0013;525;0.0047;
241;0.0033;526;0.0055;
242;0.0013;527;0.0058;
244;0.0013;528;0.0074;
247;0.0025;529;0.0085;
250;0.0015;530;0.0097;
251;0.0025;531;0.0104;
252;0.0034;532;0.0120;
253;0.0045;533;0.0135;
254;0.0075;534;0.0167;
255;0.0084;535;0.0198;
256;0.0100;536;0.0220;
257;0.0129;537;0.0259;
258;0.0129;538;0.0327;
259;0.0143;539;0.0393;
260;0.0172;540;0.0454;
261;0.0161;541;0.0557;
262;0.0179;542;0.0639;
263;0.0190;543;0.0773;
264;0.0215;544;0.0923;
265;0.0233;545;0.1147;
266;0.0245;546;0.1313;
267;0.0250;547;0.1570;
268;0.0260;548;0.1876;
269;0.0279;549;0.2127;
270;0.0285;550;0.2536;
271;0.0320;551;0.2990;
272;0.0339;552;0.3421;
273;0.0348;553;0.3953;
274;0.0366;554;0.4496;
275;0.0392;555;0.5047;
276;0.0423;556;0.5608;
277;0.0448;557;0.6292;
278;0.0473;558;0.6932;
279;0.0499;559;0.7430;
280;0.0509;560;0.7981;
281;0.0514;561;0.8508;
282;0.0525;562;0.8951;
283;0.0520;563;0.9391;
284;0.0515;564;0.9679;
285;0.0512;565;0.9893;
286;0.0518;566;0.9964;
287;0.0525;567;1.0000;
288;0.0524;568;0.9967;
289;0.0530;569;0.9834;
290;0.0547;570;0.9639;
291;0.0566;571;0.9386;
292;0.0574;572;0.9211;
293;0.0577;573;0.8832;
294;0.0578;574;0.8561;
295;0.0562;575;0.8230;
296;0.0524;576;0.7893;
297;0.0495;577;0.7479;
298;0.0450;578;0.7185;
299;0.0387;579;0.6824;
300;0.0331;580;0.6536;
301;0.0275;581;0.6205;
302;0.0241;582;0.5917;
303;0.0205;583;0.5652;
304;0.0175;584;0.5368;
305;0.0133;585;0.5127;
306;0.0135;586;0.4907;
307;0.0104;587;0.4713;
308;0.0088;588;0.4494;
309;0.0073;589;0.4342;
310;0.0052;590;0.4175;
