Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
350;0.0578;480;0.0418;
351;0.0571;481;0.0358;
352;0.0550;482;0.0375;
353;0.0539;483;0.0439;
354;0.0525;484;0.0552;
355;0.0515;485;0.0683;
356;0.0508;486;0.0844;
357;0.0493;487;0.1029;
358;0.0486;488;0.1244;
359;0.0476;489;0.1493;
360;0.0469;490;0.1828;
361;0.0448;491;0.2212;
362;0.0444;492;0.2655;
363;0.0437;493;0.3158;
364;0.0419;494;0.3717;
365;0.0419;495;0.4343;
366;0.0395;496;0.4987;
367;0.0398;497;0.5622;
368;0.0395;498;0.6344;
369;0.0381;499;0.6908;
370;0.0377;500;0.7472;
371;0.0363;501;0.7967;
372;0.0352;502;0.8533;
373;0.0349;503;0.8968;
374;0.0349;504;0.9320;
375;0.0338;505;0.9616;
376;0.0331;506;0.9885;
377;0.0324;507;0.9956;
378;0.0321;508;1.0000;
379;0.0321;509;0.9999;
380;0.0314;510;0.9856;
381;0.0317;511;0.9652;
382;0.0314;512;0.9466;
383;0.0307;513;0.9318;
384;0.0300;514;0.9063;
385;0.0286;515;0.8785;
386;0.0292;516;0.8596;
387;0.0278;517;0.8333;
388;0.0271;518;0.8108;
389;0.0261;519;0.7843;
390;0.0247;520;0.7573;
391;0.0250;521;0.7407;
392;0.0236;522;0.7203;
393;0.0236;523;0.6996;
394;0.0229;524;0.6932;
395;0.0222;525;0.6774;
396;0.0233;526;0.6711;
397;0.0226;527;0.6584;
398;0.0222;528;0.6457;
399;0.0240;529;0.6428;
400;0.0247;530;0.6338;
401;0.0247;531;0.6320;
402;0.0268;532;0.6219;
403;0.0278;533;0.6228;
404;0.0292;534;0.6156;
405;0.0310;535;0.6151;
406;0.0324;536;0.6149;
407;0.0342;537;0.6115;
408;0.0363;538;0.6121;
409;0.0377;539;0.6067;
410;0.0395;540;0.6062;
411;0.0412;541;0.6017;
412;0.0437;542;0.6016;
413;0.0451;543;0.5925;
414;0.0469;544;0.5876;
415;0.0490;545;0.5785;
416;0.0515;546;0.5713;
417;0.0532;547;0.5586;
418;0.0564;548;0.5516;
419;0.0596;549;0.5346;
420;0.0631;550;0.5268;
421;0.0677;551;0.5143;
422;0.0719;552;0.5040;
423;0.0765;553;0.4851;
424;0.0814;554;0.4739;
425;0.0871;555;0.4581;
426;0.0934;556;0.4411;
427;0.0994;557;0.4282;
428;0.1068;558;0.4115;
429;0.1138;559;0.3998;
430;0.1220;560;0.3846;
431;0.1304;561;0.3730;
432;0.1396;562;0.3593;
433;0.1491;563;0.3496;
434;0.1583;564;0.3369;
435;0.1671;565;0.3269;
436;0.1776;566;0.3169;
437;0.1872;567;0.3054;
438;0.1981;568;0.2959;
439;0.2090;569;0.2876;
440;0.2200;570;0.2757;
441;0.2309;571;0.2682;
442;0.2429;572;0.2586;
443;0.2556;573;0.2506;
444;0.2693;574;0.2457;
445;0.2827;575;0.2377;
446;0.2971;576;0.2343;
447;0.3116;577;0.2268;
448;0.3274;578;0.2199;
449;0.3437;579;0.2152;
450;0.3609;580;0.2076;
451;0.3793;581;0.2028;
452;0.3983;582;0.1969;
453;0.4191;583;0.1916;
454;0.4413;584;0.1864;
455;0.4642;585;0.1819;
456;0.4878;586;0.1772;
457;0.5122;587;0.1712;
458;0.5368;588;0.1671;
459;0.5619;589;0.1642;
460;0.5855;590;0.1594;
461;0.6080;591;0.1565;
462;0.6295;592;0.1499;
463;0.6486;593;0.1458;
464;0.6644;594;0.1416;
465;0.6778;595;0.1372;
466;0.6884;596;0.1331;
467;0.6965;597;0.1289;
468;0.7025;598;0.1241;
469;0.7071;599;0.1205;
470;0.7102;600;0.1169;
471;0.7141;601;0.1133;
472;0.7176;602;0.1091;
473;0.7233;603;0.1061;
474;0.7300;604;0.1032;
475;0.7378;605;0.0984;
476;0.7487;606;0.0954;
477;0.7621;607;0.0912;
478;0.7765;608;0.0882;
479;0.7938;609;0.0845;
480;0.8132;610;0.0815;
481;0.8354;611;0.0791;
482;0.8572;612;0.0760;
483;0.8802;613;0.0736;
484;0.9034;614;0.0706;
485;0.9253;615;0.0686;
486;0.9464;616;0.0662;
487;0.9658;617;0.0642;
488;0.9817;618;0.0623;
489;0.9936;619;0.0592;
490;0.9996;620;0.0578;
491;1.0000;621;0.0553;
492;0.9922;622;0.0532;
493;0.9767;623;0.0513;
494;0.9528;624;0.0498;
495;0.9203;625;0.0485;
496;0.8794;626;0.0470;
497;0.8319;627;0.0454;
498;0.7772;628;0.0435;
499;0.7191;629;0.0425;
500;0.6574;630;0.0415;
501;0.5950;631;0.0405;
502;0.5315;632;0.0394;
503;0.4702;633;0.0374;
504;0.4138;634;0.0370;
505;0.3616;635;0.0366;
506;0.3148;636;0.0349;
507;0.2721;637;0.0337;
508;0.2340;638;0.0326;
509;0.2002;639;0.0321;
510;0.1710;640;0.0316;
511;0.1456;641;0.0305;
512;0.1237;642;0.0293;
513;0.1061;643;0.0282;
514;0.0913;644;0.0277;
515;0.0782;645;0.0272;
516;0.0677;646;0.0252;
517;0.0589;647;0.0255;
518;0.0515;648;0.0256;
519;0.0451;649;0.0250;
520;0.0398;650;0.0237;
521;0.0352;651;0.0225;
522;0.0310;652;0.0226;
523;0.0278;653;0.0229;
524;0.0240;654;0.0223;
525;0.0211;655;0.0202;
526;0.0183;656;0.0203;
527;0.0159;657;0.0198;
528;0.0137;658;0.0191;
529;0.0120;659;0.0177;
530;0.0095;660;0.0179;
531;0.0084;661;0.0172;
532;0.0067;662;0.0173;
533;0.0053;663;0.0175;
534;0.0042;664;0.0160;
535;0.0035;665;0.0162;
536;0.0021;666;0.0146;
537;0.0014;667;0.0148;
538;0.0010;668;0.0149;
539;0.0004;669;0.0142;
;;670;0.0143;
;;671;0.0136;
;;672;0.0129;
;;673;0.0130;
;;674;0.0122;
;;675;0.0123;
;;676;0.0125;
;;677;0.0116;
;;678;0.0117;
;;679;0.0118;
;;680;0.0109;
;;681;0.0111;
;;682;0.0102;
;;683;0.0092;
;;684;0.0094;
;;685;0.0094;
;;686;0.0085;
;;687;0.0086;
;;688;0.0086;
;;689;0.0087;
;;690;0.0088;
;;691;0.0066;
;;692;0.0079;
;;693;0.0068;
;;694;0.0069;
;;695;0.0070;
;;696;0.0058;
;;697;0.0047;
;;698;0.0048;
;;699;0.0048;
;;700;0.0049;
;;701;0.0037;
;;702;0.0037;
;;703;0.0050;
;;704;0.0038;
;;705;0.0039;
;;706;0.0039;
;;707;0.0026;
;;708;0.0026;
