FP,Laser,Detector,Signal,Noise,FP,Laser,Detector,Signal,Noise,FP,Laser,Detector,Signal,Noise
Sirius,Violet,A,0.2731513102265769,0.0,iRFP720,Yel/Grn,C,0.014245476869212334,19.025069468085732,TagRFP,Yel/Grn,A,83.82237745309658,0.0
mOrange,Yel/Grn,A,25.500502568679998,0.0,Sirius,Violet,A,0.2731513102265769,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,3.602554818494999
Sirius,Violet,A,0.2731513102265769,0.0,iRFP720,Yel/Grn,C,0.014245476869212334,19.025069468085732,TagRFP,Yel/Grn,B,58.80667759715861,0.0
Cerulean,Blue,A,1.717188721616657,0.11475895195003062,iRFP720,Yel/Grn,C,0.014245476869212334,19.027830484129822,TagRFP,Blue,B,7.32171662840906,0.13581221114513173
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Violet,B,16.186093690794042,0.03270201200244949,iRFP713,Yel/Grn,C,0.03826711249449043,0.0027610160440906307
mOrange,Yel/Grn,B,15.346608071999995,0.0,Sirius,Violet,A,0.2731513102265769,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,3.602554818494999
mOrange,Yel/Grn,A,25.500502568679998,0.0,Sirius,Violet,A,0.2731513102265769,0.0,iRFP720,Yel/Grn,C,0.014245476869212334,3.602554818494999
Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Blue,B,7.32171662840906,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,19.025069468085732
mOrange,Blue,B,6.424363477672004,0.0,Sirius,Violet,A,0.2731513102265769,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,3.602554818494999
mOrange,Yel/Grn,B,15.346608071999995,0.0,Sirius,Violet,A,0.2731513102265769,0.0,iRFP720,Yel/Grn,C,0.014245476869212334,3.602554818494999
Sirius,Violet,A,0.2731513102265769,0.0,iRFP720,Yel/Grn,C,0.014245476869212334,19.025069468085732,TagRFP,Blue,B,7.32171662840906,0.0
mOrange,Blue,B,6.424363477672004,0.0,Sirius,Violet,A,0.2731513102265769,0.0,iRFP720,Yel/Grn,C,0.014245476869212334,3.602554818494999
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,A,1.717188721616657,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,0.0027610160440906307
Sirius,Violet,B,0.03270201200244949,16.186093690794042,Cerulean,Blue,A,1.717188721616657,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,0.0027610160440906307
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,B,0.13581221114513173,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,0.0027610160440906307
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,A,0.016326361243791252,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,0.0027610160440906307
Sirius,Violet,B,0.03270201200244949,16.186093690794042,Cerulean,Blue,B,0.13581221114513173,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,0.0027610160440906307
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,B,0.0071546101653398655,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,0.0027610160440906307
Sirius,Violet,B,0.03270201200244949,16.186093690794042,Cerulean,Yel/Grn,A,0.016326361243791252,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,0.0027610160440906307
Sirius,Violet,B,0.03270201200244949,16.186093690794042,Cerulean,Yel/Grn,B,0.0071546101653398655,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,0.0027610160440906307
mOrange,Yel/Grn,A,25.500502568679998,83.83870381434036,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Yel/Grn,B,58.80667759715861,15.353762682165335
mOrange,Yel/Grn,B,15.346608071999995,58.81383220732395,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Yel/Grn,A,83.82237745309658,25.51682892992379
mOrange,Blue,B,6.424363477672004,7.457528839554192,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Yel/Grn,A,83.82237745309658,25.51682892992379
mOrange,Yel/Grn,A,25.500502568679998,83.83870381434036,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Yel/Grn,C,19.025069468085732,3.6053158345390894
mOrange,Blue,B,6.424363477672004,7.457528839554192,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Yel/Grn,B,58.80667759715861,15.353762682165335
mOrange,Yel/Grn,C,3.602554818494999,19.027830484129822,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Yel/Grn,A,83.82237745309658,25.51682892992379
mOrange,Yel/Grn,B,15.346608071999995,58.81383220732395,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Yel/Grn,C,19.025069468085732,3.6053158345390894
mOrange,Yel/Grn,C,3.602554818494999,19.027830484129822,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Yel/Grn,B,58.80667759715861,15.353762682165335
mOrange,Yel/Grn,A,25.500502568679998,83.83870381434036,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Blue,B,7.32171662840906,6.560175688817136
mOrange,Blue,B,6.424363477672004,7.457528839554192,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Yel/Grn,C,19.025069468085732,3.6053158345390894
mOrange,Yel/Grn,B,15.346608071999995,58.81383220732395,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Blue,B,7.32171662840906,6.560175688817136
mOrange,Yel/Grn,C,3.602554818494999,19.027830484129822,Cerulean,Violet,B,16.186093690794042,0.020376209756132274,TagRFP,Blue,B,7.32171662840906,6.560175688817136
mOrange,Yel/Grn,A,25.500502568679998,83.82237745309658,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Yel/Grn,B,58.80667759715861,15.346608071999995
mOrange,Yel/Grn,B,15.346608071999995,58.80667759715861,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Yel/Grn,A,83.82237745309658,25.500502568679998
mOrange,Blue,B,6.424363477672004,7.32171662840906,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Yel/Grn,A,83.82237745309658,25.500502568679998
mOrange,Yel/Grn,A,25.500502568679998,83.82237745309658,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Yel/Grn,C,19.025069468085732,3.602554818494999
mOrange,Blue,B,6.424363477672004,7.32171662840906,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Yel/Grn,B,58.80667759715861,15.346608071999995
mOrange,Yel/Grn,C,3.602554818494999,19.025069468085732,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Yel/Grn,A,83.82237745309658,25.500502568679998
mOrange,Yel/Grn,B,15.346608071999995,58.80667759715861,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Yel/Grn,C,19.025069468085732,3.602554818494999
mOrange,Yel/Grn,C,3.602554818494999,19.025069468085732,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Yel/Grn,B,58.80667759715861,15.346608071999995
mOrange,Yel/Grn,A,25.500502568679998,83.82237745309658,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Blue,B,7.32171662840906,6.424363477672004
mOrange,Blue,B,6.424363477672004,7.32171662840906,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Yel/Grn,C,19.025069468085732,3.602554818494999
mOrange,Yel/Grn,B,15.346608071999995,58.80667759715861,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Blue,B,7.32171662840906,6.424363477672004
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,A,1.717188721616657,1.471336906984
mOrange,Yel/Grn,C,3.602554818494999,19.025069468085732,Sirius,Violet,A,0.2731513102265769,0.0,TagRFP,Blue,B,7.32171662840906,6.424363477672004
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,A,1.717188721616657,1.471336906984
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,B,0.13581221114513173,7.32171662840906,TagRFP,Yel/Grn,A,83.82237745309658,0.016326361243791252
mOrange,Blue,B,6.424363477672004,0.13581221114513173,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,A,1.717188721616657,1.471336906984
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,B,0.13581221114513173,7.32171662840906,TagRFP,Yel/Grn,B,58.80667759715861,0.0071546101653398655
mOrange,Yel/Grn,C,3.602554818494999,0.0027610160440906307,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,A,1.717188721616657,1.471336906984
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Cerulean,Blue,A,1.717188721616657,1.471336906984,iRFP713,Yel/Grn,C,0.03826711249449043,3.6053158345390894
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Sirius,Violet,B,0.03270201200244949,16.20110733270204,Cerulean,Blue,A,1.717188721616657,1.471336906984
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Cerulean,Blue,A,1.717188721616657,1.471336906984,iRFP713,Yel/Grn,C,0.03826711249449043,3.6053158345390894
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,B,0.13581221114513173,6.424363477672004
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Sirius,Violet,B,0.03270201200244949,16.20110733270204,Cerulean,Blue,A,1.717188721616657,1.471336906984
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,B,0.13581221114513173,7.32171662840906,TagRFP,Yel/Grn,C,19.025069468085732,0.0027610160440906307
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Cerulean,Blue,A,1.717188721616657,1.471336906984,iRFP720,Yel/Grn,C,0.014245476869212334,3.6053158345390894
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,B,0.13581221114513173,6.424363477672004
Cerulean,Blue,B,0.13581221114513173,7.32171662840906,TagRFP,Yel/Grn,A,83.82237745309658,0.016326361243791252,iRFP713,Yel/Grn,C,0.03826711249449043,19.027830484129822
mOrange,Blue,B,6.424363477672004,0.13581221114513173,Cerulean,Blue,A,1.717188721616657,1.471336906984,iRFP713,Yel/Grn,C,0.03826711249449043,3.6053158345390894
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Cerulean,Blue,A,1.717188721616657,1.471336906984,iRFP720,Yel/Grn,C,0.014245476869212334,3.6053158345390894
Sirius,Violet,B,0.03270201200244949,16.191456258642173,Cerulean,Blue,B,0.13581221114513173,7.32171662840906,TagRFP,Yel/Grn,A,83.82237745309658,0.016326361243791252
mOrange,Blue,B,6.424363477672004,0.13581221114513173,Sirius,Violet,B,0.03270201200244949,16.20110733270204,Cerulean,Blue,A,1.717188721616657,1.471336906984
Cerulean,Blue,B,0.13581221114513173,7.32171662840906,TagRFP,Yel/Grn,B,58.80667759715861,0.0071546101653398655,iRFP713,Yel/Grn,C,0.03826711249449043,19.027830484129822
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,A,0.016326361243791252,83.82237745309658,TagRFP,Yel/Grn,B,58.80667759715861,0.0071546101653398655
Sirius,Violet,B,0.03270201200244949,16.191456258642173,Cerulean,Blue,B,0.13581221114513173,7.32171662840906,TagRFP,Yel/Grn,B,58.80667759715861,0.0071546101653398655
mOrange,Yel/Grn,C,3.602554818494999,0.0027610160440906307,Sirius,Violet,B,0.03270201200244949,16.20110733270204,Cerulean,Blue,A,1.717188721616657,1.471336906984
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,B,0.0071546101653398655,58.80667759715861,TagRFP,Yel/Grn,A,83.82237745309658,0.016326361243791252
Cerulean,Blue,B,0.13581221114513173,7.32171662840906,iRFP720,Yel/Grn,C,0.014245476869212334,19.027830484129822,TagRFP,Yel/Grn,A,83.82237745309658,0.016326361243791252
mOrange,Blue,B,6.424363477672004,0.13581221114513173,Cerulean,Blue,A,1.717188721616657,1.471336906984,iRFP720,Yel/Grn,C,0.014245476869212334,3.6053158345390894
mOrange,Yel/Grn,C,3.602554818494999,0.0027610160440906307,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,B,0.13581221114513173,6.424363477672004
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Cerulean,Blue,B,0.13581221114513173,6.424363477672004,iRFP713,Yel/Grn,C,0.03826711249449043,3.6053158345390894
Cerulean,Blue,B,0.13581221114513173,7.32171662840906,iRFP720,Yel/Grn,C,0.014245476869212334,19.027830484129822,TagRFP,Yel/Grn,B,58.80667759715861,0.0071546101653398655
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Sirius,Violet,B,0.03270201200244949,16.20110733270204,Cerulean,Blue,B,0.13581221114513173,6.424363477672004
Sirius,Violet,B,0.03270201200244949,0.005362567848132271,TagRFP,Yel/Grn,A,83.82237745309658,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,19.025069468085732
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,A,0.016326361243791252,83.82237745309658,TagRFP,Yel/Grn,C,19.025069468085732,0.0027610160440906307
Sirius,Violet,B,0.03270201200244949,16.191456258642173,Cerulean,Blue,B,0.13581221114513173,7.32171662840906,TagRFP,Yel/Grn,C,19.025069468085732,0.0027610160440906307
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Cerulean,Blue,B,0.13581221114513173,6.424363477672004,iRFP713,Yel/Grn,C,0.03826711249449043,3.6053158345390894
Sirius,Violet,B,0.03270201200244949,0.005362567848132271,TagRFP,Yel/Grn,B,58.80667759715861,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,19.025069468085732
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,A,0.016326361243791252,25.500502568679998
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Sirius,Violet,B,0.03270201200244949,16.20110733270204,Cerulean,Blue,B,0.13581221114513173,6.424363477672004
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,C,0.0027610160440906307,19.025069468085732,TagRFP,Yel/Grn,A,83.82237745309658,0.016326361243791252
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Violet,B,16.186093690794042,0.03270201200244949,iRFP720,Yel/Grn,C,0.014245476869212334,0.0027610160440906307
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,B,0.0071546101653398655,15.346608071999995
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Cerulean,Blue,B,0.13581221114513173,6.424363477672004,iRFP720,Yel/Grn,C,0.014245476869212334,3.6053158345390894
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,C,0.0027610160440906307,19.025069468085732,TagRFP,Yel/Grn,B,58.80667759715861,0.0071546101653398655
Sirius,Violet,B,0.03270201200244949,0.005362567848132271,iRFP720,Yel/Grn,C,0.014245476869212334,19.025069468085732,TagRFP,Yel/Grn,A,83.82237745309658,0.0
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,B,0.0071546101653398655,58.80667759715861,TagRFP,Yel/Grn,C,19.025069468085732,0.0027610160440906307
Cerulean,Yel/Grn,A,0.016326361243791252,83.82237745309658,TagRFP,Yel/Grn,B,58.80667759715861,0.0071546101653398655,iRFP713,Yel/Grn,C,0.03826711249449043,19.027830484129822
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,A,0.016326361243791252,83.82237745309658,TagRFP,Blue,B,7.32171662840906,0.13581221114513173
mOrange,Yel/Grn,A,25.500502568679998,0.0,Sirius,Violet,B,0.03270201200244949,0.015013641908000001,iRFP713,Yel/Grn,C,0.03826711249449043,3.602554818494999
Sirius,Violet,B,0.03270201200244949,16.191456258642173,Cerulean,Yel/Grn,A,0.016326361243791252,83.82237745309658,TagRFP,Yel/Grn,B,58.80667759715861,0.0071546101653398655
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Cerulean,Blue,B,0.13581221114513173,6.424363477672004,iRFP720,Yel/Grn,C,0.014245476869212334,3.6053158345390894
mOrange,Blue,B,6.424363477672004,0.13581221114513173,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,A,0.016326361243791252,25.500502568679998
Sirius,Violet,B,0.03270201200244949,0.005362567848132271,iRFP720,Yel/Grn,C,0.014245476869212334,19.025069468085732,TagRFP,Yel/Grn,B,58.80667759715861,0.0
Cerulean,Yel/Grn,B,0.0071546101653398655,58.80667759715861,TagRFP,Yel/Grn,A,83.82237745309658,0.016326361243791252,iRFP713,Yel/Grn,C,0.03826711249449043,19.027830484129822
Sirius,Violet,B,0.03270201200244949,16.191456258642173,Cerulean,Yel/Grn,B,0.0071546101653398655,58.80667759715861,TagRFP,Yel/Grn,A,83.82237745309658,0.016326361243791252
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,C,0.0027610160440906307,3.602554818494999
mOrange,Yel/Grn,B,15.346608071999995,0.0,Sirius,Violet,B,0.03270201200244949,0.015013641908000001,iRFP713,Yel/Grn,C,0.03826711249449043,3.602554818494999
mOrange,Yel/Grn,C,3.602554818494999,0.0027610160440906307,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,A,0.016326361243791252,25.500502568679998
mOrange,Yel/Grn,C,3.602554818494999,0.0027610160440906307,Sirius,Violet,B,0.03270201200244949,16.20110733270204,Cerulean,Blue,B,0.13581221114513173,6.424363477672004
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,B,0.0071546101653398655,58.80667759715861,TagRFP,Blue,B,7.32171662840906,0.13581221114513173
Cerulean,Yel/Grn,A,0.016326361243791252,83.82237745309658,iRFP720,Yel/Grn,C,0.014245476869212334,19.027830484129822,TagRFP,Yel/Grn,B,58.80667759715861,0.0071546101653398655
mOrange,Blue,B,6.424363477672004,0.13581221114513173,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,B,0.0071546101653398655,15.346608071999995
mOrange,Yel/Grn,A,25.500502568679998,0.0,Sirius,Violet,B,0.03270201200244949,0.015013641908000001,iRFP720,Yel/Grn,C,0.014245476869212334,3.602554818494999
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,C,0.0027610160440906307,3.602554818494999
Sirius,Violet,B,0.03270201200244949,16.191456258642173,Cerulean,Yel/Grn,A,0.016326361243791252,83.82237745309658,TagRFP,Yel/Grn,C,19.025069468085732,0.0027610160440906307
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Cerulean,Yel/Grn,A,0.016326361243791252,25.500502568679998,iRFP713,Yel/Grn,C,0.03826711249449043,3.6053158345390894
Sirius,Violet,B,0.03270201200244949,0.005362567848132271,TagRFP,Blue,B,7.32171662840906,0.0,iRFP713,Yel/Grn,C,0.03826711249449043,19.025069468085732
Cerulean,Yel/Grn,B,0.0071546101653398655,58.80667759715861,iRFP720,Yel/Grn,C,0.014245476869212334,19.027830484129822,TagRFP,Yel/Grn,A,83.82237745309658,0.016326361243791252
mOrange,Yel/Grn,B,15.346608071999995,0.0071546101653398655,Sirius,Violet,B,0.03270201200244949,16.20110733270204,Cerulean,Yel/Grn,A,0.016326361243791252,25.500502568679998
mOrange,Blue,B,6.424363477672004,0.0,Sirius,Violet,B,0.03270201200244949,0.015013641908000001,iRFP713,Yel/Grn,C,0.03826711249449043,3.602554818494999
Sirius,Violet,B,0.03270201200244949,16.191456258642173,Cerulean,Yel/Grn,C,0.0027610160440906307,19.025069468085732,TagRFP,Yel/Grn,A,83.82237745309658,0.016326361243791252
mOrange,Yel/Grn,B,15.346608071999995,0.0,Sirius,Violet,B,0.03270201200244949,0.015013641908000001,iRFP720,Yel/Grn,C,0.014245476869212334,3.602554818494999
mOrange,Yel/Grn,C,3.602554818494999,0.0027610160440906307,Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Yel/Grn,B,0.0071546101653398655,15.346608071999995
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Cerulean,Yel/Grn,B,0.0071546101653398655,15.346608071999995,iRFP713,Yel/Grn,C,0.03826711249449043,3.6053158345390894
Sirius,Violet,A,0.2731513102265769,6.064785390896102,Cerulean,Blue,A,1.717188721616657,0.0,iRFP720,Yel/Grn,C,0.014245476869212334,0.0027610160440906307
mOrange,Yel/Grn,A,25.500502568679998,0.016326361243791252,Sirius,Violet,B,0.03270201200244949,16.20110733270204,Cerulean,Yel/Grn,B,0.0071546101653398655,15.346608071999995
