wl,abs,wl,em
250,34.30861,490,4.371069
251,31.38749,491,5.155515
252,28.81529,492,6.221746
253,26.75754,493,7.47417
254,24.95253,494,8.979021
255,23.49868,495,10.8521
256,22.34231,496,12.96174
257,21.41386,497,15.49236
258,20.71825,498,18.36842
259,20.06066,499,21.74892
260,19.56657,500,25.59469
261,19.23554,501,29.67119
262,18.94701,502,33.85658
263,18.68733,503,38.26139
264,18.40573,504,42.9978
265,18.2939,505,48.10954
266,17.92909,506,53.57969
267,17.65174,507,58.62276
268,17.37238,508,63.76932
269,16.93153,509,69.02168
270,16.61414,510,73.83002
271,16.34328,511,78.59345
272,16.05251,512,82.88223
273,15.82437,513,86.45831
274,15.64543,514,89.53541
275,15.55619,515,92.81723
276,15.50474,516,95.37716
277,15.50251,517,97.27624
278,15.52241,518,98.59191
279,15.65236,519,99.69833
280,15.81564,520,100
281,15.89818,521,99.67369
282,16.04602,522,98.85362
283,16.31867,523,97.83299
284,16.46428,524,96.32465
285,16.55151,525,94.43574
286,16.66111,526,92.8647
287,16.67207,527,90.66073
288,16.56695,528,88.18183
289,16.30995,529,85.55582
290,15.94537,530,82.92023
291,15.56044,531,80.0611
292,15.0082,532,77.34369
293,14.35933,533,74.54888
294,13.66842,534,71.53423
295,13.07324,535,68.96894
296,12.18102,536,66.26688
297,11.31967,537,63.70467
298,10.61534,538,60.93717
299,9.783287,539,58.46635
300,8.953251,540,56.02596
301,8.378422,541,53.84538
302,7.687508,542,51.60439
303,7.114914,543,49.66624
304,6.535388,544,47.63198
305,6.056736,545,46.11336
306,5.625055,546,44.41145
307,5.321088,547,42.88951
308,5.009964,548,41.41056
309,4.875987,549,40.13415
310,4.755206,550,38.75108
311,4.607584,551,37.71411
312,4.705998,552,36.43004
313,4.817609,553,35.45254
314,4.768626,554,34.59098
315,4.878223,555,33.74833
316,5.24929,556,32.81835
317,5.470947,557,32.03349
318,5.699089,558,31.13618
319,6.009766,559,30.38347
320,6.260499,560,29.35724
321,6.781424,561,28.63758
322,7.184252,562,27.87993
323,7.461602,563,27.15504
324,8.013841,564,26.29204
325,8.622444,565,25.55493
326,9.002459,566,24.94043
327,9.581985,567,24.20163
328,10.21049,568,23.46368
329,10.58827,569,22.72465
330,11.21902,570,21.94076
331,11.44739,571,21.25803
332,11.60149,572,20.10549
333,11.72227,573,19.50574
334,11.82293,574,18.89124
335,11.62162,575,18.13177
336,11.50084,576,17.52297
337,11.18547,577,16.95422
338,10.86137,578,16.35858
339,10.53481,579,15.70739
340,10.06265,580,15.23246
341,9.590708,581,14.595
342,9.250731,582,14.03334
343,8.673888,583,13.44601
344,8.118965,584,12.90041
345,7.656194,585,12.41572
346,7.208856,586,11.90499
347,6.629552,587,11.45031
348,6.253788,588,10.8388
349,5.837764,589,10.47048
350,5.401609,590,9.983453
351,5.012201,591,9.618863
352,4.739549,592,9.20657
353,4.368258,593,8.831616
354,4.095158,594,8.549084
355,3.806848,595,8.19537
356,3.589665,596,7.8649
357,3.39977,597,7.533777
358,3.138078,598,7.258338
359,3.003876,599,6.970717
360,3.097594,600,6.719738
361,2.804587,601,6.511981
362,2.654729,602,6.321914
363,2.619165,603,6.072848
364,2.572195,604,5.825649
365,2.435533,605,5.681185
366,2.47132,606,5.51301
367,2.401983,607,5.281401
368,2.411153,608,5.139411
369,2.408693,609,4.976043
370,2.323922,610,4.790318
371,2.388786,611,4.601278
372,2.50487,612,4.474737
373,2.431283,613,4.343576
374,2.373129,614,4.121536
375,2.449177,615,4.015767
376,2.476017,616,3.87135
377,2.440006,617,3.77767
378,2.476017,618,3.597406
379,2.531711,619,3.461624
380,2.48049,620,3.38372
381,2.484964,621,3.277532
382,2.518514,622,3.136428
383,2.502634,623,3.047136
384,2.607982,624,2.930445
385,2.572195,625,2.854642
386,2.565485,626,2.787895
387,2.538645,627,2.706958
388,2.547368,628,2.615332
389,2.540657,629,2.500834
390,2.543118,630,2.470495
391,2.47803,631,2.382323
392,2.493687,632,2.318843
393,2.486977,633,2.251162
394,2.449177,634,2.190949
395,2.437993,635,2.175592
396,2.417639,636,2.065482
397,2.413166,637,1.981372
398,2.431283,638,1.898054
399,2.406456,639,1.83252
400,2.390799,640,1.765726
401,2.397509,641,1.729225
402,2.42435,642,1.665185
403,2.361946,643,1.579907
404,2.395496,644,1.566791
405,2.404443,645,1.438524
406,2.343829,646,1.440671
407,2.455663,647,1.377517
408,2.486977,648,1.349418
409,2.500621,649,1.317211
410,2.538645,650,1.273289
411,2.578681,,
412,2.614692,,
413,2.670386,,
414,2.717356,,
415,2.847084,,
416,2.918882,,
417,3.046373,,
418,3.171404,,
419,3.350564,,
420,3.493488,,
421,3.567299,,
422,3.842412,,
423,3.999204,,
424,4.316814,,
425,4.504472
426,4.761916
427,5.047988
428,5.336745
429,5.687682
430,6.014462
431,6.296062
432,6.727743
433,7.114914
434,7.470325
435,7.848326
436,8.27777
437,8.725109
438,9.14583
439,9.583998
440,10.08949
441,10.66678
442,11.25033
443,11.8142
444,12.52547
445,13.25441
446,13.97708
447,14.77536
448,15.68793
449,16.57388
450,17.56227
451,18.61352
452,19.74327
453,20.90412
454,22.10723
455,23.40899
456,24.70627
457,26.04381
458,27.42161
459,28.86875
460,30.23537
461,31.5483
462,32.97778
463,34.29496
464,35.62154
465,36.82466
466,38.1244
467,39.33445
468,40.56687
469,41.71407
470,42.98003
471,44.20596
472,45.46746
473,46.82513
474,48.36621
475,49.96298
476,51.63155
477,53.51284
478,55.54129
479,57.72005
480,60.08401
481,62.60946
482,65.28656
483,68.08264
484,71.08405
485,74.05908
486,77.2911
487,80.43589
488,83.55831
489,86.61139
490,89.49426
491,92.09352
492,94.55389
493,96.55572
494,98.18829
495,99.30461
496,99.95325
497,100
498,99.47684
499,98.3605
500,96.72347
501,94.37248
502,91.48515
503,87.94222
504,84.00095
505,79.57007
506,74.79048
507,69.81831
508,64.65604
509,59.36156
510,54.0899
511,49.10633
512,44.12544
513,39.41698
514,34.86107
515,30.70955
516,26.74837
517,23.17212
518,19.97141
519,17.1666
520,14.6255
521,12.3689
522,10.54801
523,8.935357
524,7.530939
525,6.349742
526,5.332272
527,4.468909
528,3.786718
529,3.124434
