wl,abs,wl,em
410,3.6455323,490,0.5844553
411,3.632529,491,0.6182289
412,3.6234223,492,0.6590626
413,3.6319285,493,0.7160334
414,3.6435621,494,0.8243052
415,3.655571,495,0.9593997
416,3.6747101,496,1.1461768
417,3.7122378,497,1.361412
418,3.7388824,498,1.6666012
419,3.7902953,499,2.0087533
420,3.8349533,500,2.4349715
421,3.8751079,501,2.9468912
422,3.9216422,502,3.5837651
423,3.9880662,503,4.3177893
424,4.0601193,504,5.2048987
425,4.164071,505,6.2202334
426,4.2466319,506,7.4360836
427,4.3532105,507,8.8570288
428,4.5108267,508,10.535733
429,4.6579352,509,12.4591118
430,4.8497017,510,14.6147354
431,5.0658611,511,17.1481656
432,5.3116674,512,19.9429528
433,5.5713589,513,23.116528
434,5.8576951,514,26.600526
435,6.1459076,515,30.3586382
436,6.4618906,516,34.5181086
437,6.8304124,517,38.8731878
438,7.1989342,518,43.53869
439,7.5625774,519,48.4635866
440,7.9596202,520,53.5536714
441,8.3758022,521,58.6535694
442,8.8186287,522,63.8548699
443,9.2865989,523,68.7585047
444,9.7395579,524,73.6526535
445,10.2139078,525,78.107827
446,10.7100236,526,82.1832313
447,11.2856982,527,85.9639137
448,11.802079,528,89.3281912
449,12.3507337,529,92.2129324
450,13.0273577,530,94.5769221
451,13.6570721,531,96.5954885
452,14.3592149,532,98.2261082
453,15.1236537,533,99.260415
454,15.8704545,534,99.8645784
455,16.80677,535,100
456,17.7742335,536,99.7592505
457,18.7079221,537,99.32878
458,19.7920967,538,98.3105014
459,20.9404436,539,96.8290417
460,22.0640222,540,95.2553384
461,23.3602282,541,93.1958837
462,24.6301647,542,91.0392788
463,26.0160618,543,88.7132334
464,27.3276541,544,86.0731669
465,28.6373701,545,83.3817449
466,29.9046797,546,80.8159313
467,31.2639321,547,77.9410033
468,32.5796525,548,75.2728058
469,33.9340264,549,72.5368975
470,35.1187751,550,69.766316
471,36.5110519,551,67.0771838
472,37.8136376,552,64.5931465
473,39.3665328,553,61.9962579
474,40.9273089,554,59.9482519
475,42.3312193,555,57.6431413
476,43.5737606,556,55.600369
477,44.878598,557,53.5654472
478,45.9980486,558,51.8046397
479,47.1873006,559,50.0140655
480,48.0252936,560,48.4079787
481,48.7747214,561,46.6586199
482,49.6318535,562,45.1823939
483,50.7115247,563,43.6724761
484,51.8962735,564,42.3414848
485,53.1069163,565,41.0261946
486,54.3652193,566,39.7661852
487,55.780388,567,38.6569713
488,57.3118925,568,37.6426179
489,58.9079446,569,36.7087324
490,60.4784779,570,35.8422306
491,62.1304462,571,34.8684383
492,63.9846887,572,34.0892736
493,65.8017788,573,33.2800152
494,67.8384058,574,32.524402
495,69.9489624,575,31.6948631
496,72.2741772,576,30.8486419
497,74.7495028,577,30.0053645
498,77.0612076,578,29.2710132
499,79.2997336,579,28.3891375
500,81.6369572,580,27.6557675
501,83.8908695,581,26.7244989
502,86.1931925,582,25.9237452
503,88.2095545,583,25.1534124
504,90.0157616,584,24.3699953
505,91.9672008,585,23.6196158
506,93.8931212,586,22.8535354
507,95.7661275,587,22.1397917
508,97.3175217,588,21.5143665
509,98.4249634,589,20.8500157
510,99.3087402,590,20.0963652
511,99.9009269,591,19.4418276
512,100,592,18.7732245
513,99.5605509,593,18.2161642
514,98.5724472,594,17.4847569
515,97.1587796,595,16.8596588
516,95.6640522,596,16.2218035
517,93.7820393,597,15.6830612
518,91.3765152,598,15.0291778
519,88.7049199,599,14.4253415
520,85.4550231,600,13.8064584
521,81.8144632,601,13.3540718
522,77.9487372,602,12.7773852
523,73.8604721,603,12.270045
524,69.429204,604,11.7895274
525,65.1615567,605,11.3979824
526,60.6623635,606,10.967839
527,56.7313394,607,10.5376956
528,53.0382407,608,10.0607762
529,49.2727136,609,9.6466609
530,45.3968552,610,9.2560972
531,41.8336023,611,8.8946459
532,38.4208354,612,8.5456246
533,35.2793935,613,8.3091275
534,32.1007993,614,7.9728633
535,29.124104,615,7.7268802
536,26.5902353,616,7.4445884
537,24.195219,617,7.2283718
538,22.0850377,618,6.9614539
539,20.0953203,619,6.7135081
540,18.3622922,620,6.4181321
541,16.79326,621,6.2303737
542,15.3551995,622,6.0177553
543,13.9576688,623,5.855184
544,12.8089466,624,5.6370048
545,11.8148384,625,5.5123777
546,10.7970879,626,5.3615821
547,9.8097347,627,5.1967211
548,8.9537284,628,5.0527948
549,8.1772807,629,4.8728869
550,7.5006567,630,4.7688674
551,6.89496,631,4.6298477
552,6.2701242,632,4.4499398
553,5.8246707,633,4.2994714
554,5.4111157,634,4.1941435
555,5.0099448,635,4.0325535
556,4.6560588,636,3.9350762
557,4.3663452,637,3.8032527
558,4.0927684,638,3.6740462
559,3.8544677,639,3.5634846
560,3.5846437,640,3.4552127
561,3.4026344,641,3.328623
562,3.2416407,642,3.2510991
563,3.0547529,643,3.1519862
564,2.8817503,644,3.0296488
565,2.7436484,645,2.9403491
566,2.5623898,646,2.850068
567,2.4550606,647,2.775488
568,2.3673084,648,2.7408149
569,2.2906894,649,2.6922725
570,2.2276429,650,2.6206037
