wl,abs,wl,em
350,21.9322815,490,4.005349
351,21.9305796,491,3.786729
352,21.9534142,492,3.6051944
353,21.9528266,493,3.477444
354,22.0421794,494,3.2324239
355,22.0618735,495,3.1173911
356,22.0998028,496,3.1323453
357,22.1429596,497,3.3390211
358,22.1998536,498,3.7922506
359,22.1717713,499,4.4161123
360,22.0881322,500,5.3030158
361,21.8891247,501,6.4567956
362,21.7602622,502,7.8306716
363,21.6237409,503,9.5895243
364,21.4230314,504,11.5753753
365,21.1700475,505,14.0052532
366,20.9440518,506,16.9685002
367,20.7339815,507,20.2768458
368,20.3214999,508,24.2056021
369,19.8848261,509,28.9430396
370,19.4042661,510,33.9611572
371,18.8818865,511,39.9612723
372,18.3281424,512,46.2930654
373,17.7798688,513,53.2387507
374,17.1945168,514,60.8209513
375,16.6898862,515,68.2493913
376,16.1255656,516,75.5144846
377,15.4884255,517,82.4202918
378,14.8222305,518,88.4154221
379,14.147161,519,93.5313177
380,13.3659623,520,97.1287793
381,12.561544,521,99.1548918
382,11.7615022,522,100
383,10.9765349,523,99.492705
384,10.165795,524,98.0137656
385,9.3972394,525,95.7303629
386,8.5916055,526,92.6984797
387,7.8494302,527,89.3115282
388,7.1309608,528,85.9874614
389,6.4733972,529,82.5748193
390,5.8395394,530,79.2392492
391,5.2888344,531,76.0931
392,4.7741137,532,72.9665063
393,4.3303889,533,70.1738914
394,3.9196092,534,67.8187849
395,3.5704647,535,65.5035564
396,3.2647201,536,63.5733047
397,3.007846,537,61.8167526
398,2.7747994,538,60.3190245
399,2.5885565,539,59.1307349
400,2.4311254,540,58.2005023
401,2.3170942,541,57.3343047
402,2.2283493,542,56.6153492
403,2.1668356,543,55.874154
404,2.1223416,544,55.1387105
405,2.1049573,545,54.3821776
406,2.1054436,546,53.4373742
407,2.1352279,547,52.2985487
408,2.1691454,548,50.9948427
409,2.2273767,549,49.4733411
410,2.2925374,550,47.8226193
411,2.3827412,551,46.0376924
412,2.4923959,552,44.1595889
413,2.6162741,553,42.2642305
414,2.7575366,554,40.4497786
415,2.9217756,555,38.5548036
416,3.1088694,556,36.7675761
417,3.3190612,557,35.0340306
418,3.5484608,558,33.438908
419,3.784182,559,31.8767614
420,4.0465267,560,30.3656128
421,4.3105733,561,28.9027781
422,4.5935846,562,27.559194
423,4.8770822,563,26.2482026
424,5.1806385,564,24.9636688
425,5.4912459,565,23.7439368
426,5.8233708,566,22.5625491
427,6.1618173,567,21.4766387
428,6.5262794,568,20.3968634
429,6.9307376,569,19.3987615
430,7.3585369,570,18.4378535
431,7.8265753,571,17.581242
432,8.3246412,572,16.7269311
433,8.8544364,573,15.9243851
434,9.4163257,574,15.1594164
435,10.0533442,575,14.4569489
436,10.7033706,576,13.8077801
437,11.4425066,577,13.2214958
438,12.2446151,578,12.6405798
439,13.0796687,579,12.0987749
440,13.9773299,580,11.6328917
441,14.9089088,581,11.1512874
442,15.9020013,582,10.7080274
443,16.9168545,583,10.277421
444,17.9285469,584,9.8483483
445,18.9551923,585,9.467206
446,20.0200102,586,9.0753274
447,21.0894476,587,8.7007036
448,22.1802811,588,8.3667248
449,23.2551891,589,8.0312123
450,24.4502068,590,7.7141049
451,25.6398754,591,7.414636
452,26.8852224,592,7.128971
453,28.1193851,593,6.8682298
454,29.4345123,594,6.6143906
455,30.8397217,595,6.3751222
456,32.2595194,596,6.1534922
457,33.7106817,597,5.9475834
458,35.2148479,598,5.721352
459,36.7411395,599,5.499722
460,38.2866389,600,5.3003317
461,39.8408912,601,5.103242
462,41.5226689,602,4.908453
463,43.2091876,603,4.7201825
464,44.8785653,604,4.5384306
465,46.5501312,605,4.4076765
466,48.4215555,606,4.2734715
467,50.4127248,607,4.1312142
468,52.6809485,608,4.0000767
469,54.9107566,609,3.8677889
470,57.2626194,610,3.7470044
471,59.7894192,611,3.6308211
472,62.422956,612,3.4996837
473,65.1650534,613,3.3719972
474,68.0524252,614,3.255814
475,70.7403031,615,3.1434652
476,73.3878203,616,3.0265151
477,75.846177,617,2.9099484
478,77.9180677,618,2.8509621
479,79.8548959,619,2.7925382
480,81.5428735,620,2.7418087
481,83.0170123,,
482,84.270869,,
483,85.428322,,
484,86.4715007,,
485,87.4287305,,
486,88.2946624,,
487,88.9805514,,
488,89.4815349,,
489,89.9264754,,
490,90.3790747,,
491,90.9388972,,
492,91.5979197,,
493,92.2436912,,
494,92.915843,,
495,93.688532,,
496,94.5357423,,
497,95.2827803,,
498,95.9922537,,
499,96.6242879,,
500,97.2943731,,
501,97.76229,,
502,98.2501441,,
503,98.5695043,,
504,98.8352529,,
505,98.9264292,,
506,99.1366211,,
507,99.3328325,,
508,99.5794948,,
509,99.6545025,,
510,99.7685337,,
511,99.928153,,
512,100,,
513,99.9372707,,
514,99.5142125,,
515,98.6970296,,
516,97.5245021,,
517,95.4658623,,
518,92.2016285,,
519,87.9708041,,
520,82.3562879,,
521,75.9910866,,
522,68.7808632,,
523,61.1983972,,
524,53.6661391,,
525,46.5004097,,
526,39.8752951,,
527,34.4129825,,
528,29.5769905,,
529,25.6984714,,
530,22.2504261,,
531,19.4941051,,
532,17.3918223,,
533,15.7704642,,
534,14.3368078,,
535,13.2475546,,
536,12.3964541,,
537,11.7973649,,
538,11.2684207,,
539,10.7775273,,
540,10.3453516,,
541,9.8549446,,
542,9.2667965,,
543,8.6006015,,
544,7.8637753,,
545,7.1278,,
546,6.326421,,
547,5.5108184,,
548,5.0741041,,
549,4.6674496,,
550,4.2672341,,
