wl,abs,wl,em
350,9.01591,505,11.77895
351,8.839128,506,7.112648
352,8.603418,507,3.757625
353,8.485562,508,1.744612
354,8.367708,509,0.7681533
355,8.131997,510,0.3614839
356,8.014143,511,0.2259274
357,7.719505,512,0.2259274
358,7.660578,513,0.2281867
359,7.36594,514,0.2281867
360,7.36594,515,0.2738241
361,7.189157,516,0.2765352
362,7.13023,517,0.3226244
363,6.835592,518,0.4654105
364,6.717737,519,0.5119516
365,6.599882,520,0.5584926
366,6.364172,521,0.6109078
367,6.305245,522,0.7048936
368,6.010607,523,0.7988794
369,5.892752,524,0.9014505
370,5.657042,525,0.99634
371,5.480259,526,1.149519
372,5.598114,527,1.389002
373,5.303476,528,1.580588
374,5.303476,529,1.837242
375,5.067767,530,2.175681
376,5.067767,531,2.537617
377,4.890984,532,3.02562
378,4.890984,533,3.644661
379,4.773129,534,4.28494
380,4.596346,535,4.925218
381,4.596346,536,5.765668
382,4.478491,537,6.66034
383,4.360636,538,7.673851
384,4.301709,539,8.676969
385,4.007071,540,9.969726
386,3.830289,541,11.58917
387,3.712434,542,13.32656
388,3.417796,543,15.21576
389,3.299941,544,17.71994
390,3.182086,545,20.03796
391,3.064231,546,22.96778
392,2.887449,547,25.87773
393,2.769593,548,28.88075
394,2.651738,549,31.97325
395,2.651738,550,35.36803
396,2.533883,551,38.48719
397,2.357101,552,42.49514
398,2.416028,553,46.3332
399,2.357101,554,50.70715
400,2.357101,555,54.95459
401,2.357101,556,59.5364
402,2.416028,557,64.57006
403,2.474956,558,68.78135
404,2.474956,559,73.37219
405,2.533883,560,77.23103
406,2.533883,561,81.25706
407,2.592811,562,84.19864
408,2.592811,563,87.74117
409,2.592811,564,89.98238
410,2.533883,565,92.85618
411,2.474956,566,94.77656
412,2.474956,567,96.90028
413,2.474956,568,97.86725
414,2.416028,569,99.50748
415,2.239246,570,99.27704
416,2.298173,571,100
417,2.298173,572,99.01947
418,2.239246,573,97.45606
419,2.239246,574,96.99517
420,2.298173,575,95.47694
421,2.180318,576,93.92707
422,2.239246,577,91.92987
423,2.239246,578,89.52148
424,2.121391,579,87.24866
425,2.180318,580,84.8222
426,2.298173,581,82.42737
427,2.239246,582,79.32764
428,2.180318,583,76.04717
429,2.180318,584,73.00619
430,2.239246,585,70.61136
431,2.239246,586,67.90926
432,2.298173,587,65.32465
433,2.357101,588,62.86205
434,2.298173,589,61.15404
435,2.416028,590,58.73209
436,2.416028,591,56.06615
437,2.357101,592,53.64421
438,2.533883,593,51.34426
439,2.533883,594,49.34707
440,2.651738,595,47.45832
441,2.710666,596,45.75031
442,2.769593,597,43.67629
443,2.887449,598,42.15128
444,3.005304,599,40.56527
445,3.182086,600,39.28426
446,3.182086,601,37.94225
447,3.358869,602,36.96624
448,3.417796,603,35.50224
449,3.535651,604,34.41327
450,3.653506,605,33.12277
451,3.830289,606,32.07808
452,3.889216,607,30.91049
453,4.007071,608,29.92725
454,4.183854,609,28.75966
455,4.360636,610,27.96078
456,4.596346,611,27.17591
457,4.773129,612,26.24734
458,5.00884,613,25.5664
459,5.185622,614,24.69974
460,5.480259,615,24.13176
461,5.774897,616,23.32113
462,6.010607,617,22.4852
463,6.364172,618,21.73151
464,6.65881,619,20.8522
465,7.071302,620,20.17984
466,7.36594,621,19.48398
467,7.83736,622,18.92233
468,8.190925,623,18.2215
469,8.603418,624,17.58077
470,9.01591,625,17.06746
471,9.428404,626,16.41227
472,9.840896,627,16.00651
473,10.31232,628,15.29077
474,10.90159,629,14.61073
475,11.43194,630,14.31567
476,12.08014,631,13.74949
477,12.66942,632,13.10741
478,13.25869,633,12.57241
479,14.02475,634,12.05142
480,14.67295,635,11.59008
481,15.38008,636,11.18973
482,16.14614,637,10.85175
483,16.9122,638,10.37007
484,17.67826,639,10.02033
485,18.56217,640,9.665175
486,19.2693,641,9.093127
487,20.15321,642,8.796711
488,21.09605,643,8.693235
489,21.92104,644,8.241833
490,22.80495,645,7.929601
491,23.86564,646,7.612851
492,24.92634,647,7.336316
493,25.86918,648,7.008269
