Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
600;0.0000;600;0.0001;
601;0.0000;601;0.0001;
602;0.0000;602;0.0001;
603;0.0001;603;0.0001;
604;0.0001;604;0.0001;
605;0.0001;605;0.0000;
606;0.0002;606;0.0002;
607;0.0002;607;0.0002;
608;0.0003;608;0.0001;
609;0.0005;609;0.0002;
610;0.0007;610;0.0001;
611;0.0010;611;0.0002;
612;0.0011;612;0.0001;
613;0.0014;613;0.0001;
614;0.0020;614;0.0001;
615;0.0028;615;0.0001;
616;0.0032;616;0.0002;
617;0.0036;617;0.0001;
618;0.0048;618;0.0002;
619;0.0058;619;0.0001;
620;0.0067;620;0.0001;
621;0.0080;621;0.0001;
622;0.0097;622;0.0001;
623;0.0107;623;0.0001;
624;0.0124;624;0.0002;
625;0.0145;625;0.0001;
626;0.0162;626;0.0001;
627;0.0177;627;0.0001;
628;0.0194;628;0.0003;
629;0.0212;629;0.0002;
630;0.0242;630;0.0002;
631;0.0260;631;0.0002;
632;0.0285;632;0.0001;
633;0.0304;633;0.0001;
634;0.0324;634;0.0002;
635;0.0354;635;0.0002;
636;0.0377;636;0.0002;
637;0.0395;637;0.0002;
638;0.0414;638;0.0002;
639;0.0443;639;0.0003;
640;0.0465;640;0.0004;
641;0.0497;641;0.0002;
642;0.0515;642;0.0003;
643;0.0537;643;0.0003;
644;0.0551;644;0.0002;
645;0.0582;645;0.0003;
646;0.0608;646;0.0003;
647;0.0631;647;0.0003;
648;0.0665;648;0.0003;
649;0.0683;649;0.0003;
650;0.0677;650;0.0002;
651;0.0728;651;0.0003;
652;0.0727;652;0.0003;
653;0.0782;653;0.0003;
654;0.0812;654;0.0003;
655;0.0834;655;0.0005;
656;0.0849;656;0.0004;
657;0.0876;657;0.0005;
658;0.0911;658;0.0006;
659;0.0948;659;0.0005;
660;0.0966;660;0.0005;
661;0.0974;661;0.0007;
662;0.1005;662;0.0007;
663;0.1049;663;0.0008;
664;0.1075;664;0.0011;
665;0.1110;665;0.0013;
666;0.1160;666;0.0016;
667;0.1222;667;0.0020;
668;0.1222;668;0.0026;
669;0.1266;669;0.0034;
670;0.1321;670;0.0042;
671;0.1369;671;0.0054;
672;0.1441;672;0.0061;
673;0.1504;673;0.0066;
674;0.1579;674;0.0071;
675;0.1593;675;0.0074;
676;0.1652;676;0.0080;
677;0.1741;677;0.0080;
678;0.1824;678;0.0078;
679;0.1883;679;0.0079;
680;0.1998;680;0.0078;
681;0.2050;681;0.0077;
682;0.2137;682;0.0072;
683;0.2273;683;0.0072;
684;0.2299;684;0.0068;
685;0.2394;685;0.0072;
686;0.2570;686;0.0070;
687;0.2734;687;0.0083;
688;0.2852;688;0.0100;
689;0.2966;689;0.0114;
690;0.3139;690;0.0133;
691;0.3293;691;0.0153;
692;0.3404;692;0.0177;
693;0.3576;693;0.0209;
694;0.3760;694;0.0230;
695;0.3945;695;0.0258;
696;0.4105;696;0.0281;
697;0.4298;697;0.0334;
698;0.4453;698;0.0358;
699;0.4696;699;0.0422;
700;0.4920;700;0.0470;
701;0.5137;701;0.0522;
702;0.5436;702;0.0565;
703;0.5662;703;0.0621;
704;0.5946;704;0.0672;
705;0.6262;705;0.0739;
706;0.6430;706;0.0808;
707;0.6661;707;0.0908;
708;0.6843;708;0.0997;
709;0.7199;709;0.1110;
710;0.7518;710;0.1203;
711;0.7963;711;0.1315;
712;0.7944;712;0.1451;
713;0.8216;713;0.1543;
714;0.8584;714;0.1711;
715;0.8570;715;0.1854;
716;0.8956;716;0.1974;
717;0.9265;717;0.2153;
718;0.9264;718;0.2376;
719;0.9341;719;0.2612;
720;0.9772;720;0.2848;
721;0.9730;721;0.3015;
722;0.9870;722;0.3339;
723;0.9853;723;0.3642;
724;0.9904;724;0.4056;
725;0.9842;725;0.4356;
726;1.0000;726;0.4695;
727;0.9989;727;0.5151;
728;0.9850;728;0.5388;
729;0.9644;729;0.5934;
730;0.9540;730;0.6512;
731;0.9580;731;0.6833;
