Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
220;0.1158;600;0.0027;
221;0.1106;601;0.0030;
222;0.1059;602;0.0032;
223;0.1006;603;0.0036;
224;0.0950;604;0.0039;
225;0.0894;605;0.0043;
226;0.0824;606;0.0051;
227;0.0769;607;0.0057;
228;0.0705;608;0.0063;
229;0.0662;609;0.0074;
230;0.0616;610;0.0082;
231;0.0549;611;0.0092;
232;0.0509;612;0.0109;
233;0.0475;613;0.0122;
234;0.0434;614;0.0141;
235;0.0384;615;0.0167;
236;0.0357;616;0.0192;
237;0.0357;617;0.0220;
238;0.0350;618;0.0252;
239;0.0331;619;0.0295;
240;0.0286;620;0.0344;
241;0.0286;621;0.0402;
242;0.0316;622;0.0467;
243;0.0337;623;0.0552;
244;0.0306;624;0.0643;
245;0.0284;625;0.0753;
246;0.0264;626;0.0870;
247;0.0278;627;0.1002;
248;0.0368;628;0.1155;
249;0.0380;629;0.1343;
250;0.0303;630;0.1537;
251;0.0267;631;0.1755;
252;0.0246;632;0.2005;
253;0.0284;633;0.2251;
254;0.0436;634;0.2550;
255;0.0410;635;0.2863;
256;0.0322;636;0.3197;
257;0.0260;637;0.3550;
258;0.0231;638;0.3934;
259;0.0226;639;0.4318;
260;0.0345;640;0.4718;
261;0.0331;641;0.5120;
262;0.0265;642;0.5529;
263;0.0226;643;0.5938;
264;0.0215;644;0.6326;
265;0.0191;645;0.6753;
266;0.0186;646;0.7172;
267;0.0178;647;0.7583;
268;0.0189;648;0.7972;
269;0.0183;649;0.8302;
270;0.0173;650;0.8665;
271;0.0174;651;0.9005;
272;0.0181;652;0.9251;
273;0.0196;653;0.9499;
274;0.0194;654;0.9680;
275;0.0214;655;0.9852;
276;0.0219;656;0.9947;
277;0.0219;657;1.0000;
278;0.0222;658;0.9988;
279;0.0227;659;0.9895;
280;0.0215;660;0.9858;
281;0.0222;661;0.9766;
282;0.0232;662;0.9569;
283;0.0228;663;0.9415;
284;0.0243;664;0.9230;
285;0.0243;665;0.8993;
286;0.0242;666;0.8738;
287;0.0242;667;0.8552;
288;0.0243;668;0.8294;
289;0.0202;669;0.7936;
290;0.0178;670;0.7678;
291;0.0156;671;0.7354;
292;0.0142;672;0.7039;
293;0.0121;673;0.6741;
294;0.0111;674;0.6408;
295;0.0111;675;0.6136;
296;0.0110;676;0.5882;
297;0.0115;677;0.5613;
298;0.0104;678;0.5346;
299;0.0121;679;0.5080;
300;0.0117;680;0.4862;
301;0.0113;681;0.4652;
302;0.0122;682;0.4433;
303;0.0129;683;0.4246;
304;0.0140;684;0.4039;
305;0.0136;685;0.3892;
306;0.0146;686;0.3751;
307;0.0142;687;0.3603;
308;0.0164;688;0.3502;
309;0.0154;689;0.3403;
310;0.0164;690;0.3303;
311;0.0189;691;0.3215;
312;0.0155;692;0.3138;
313;0.0190;693;0.3063;
314;0.0199;694;0.2979;
315;0.0180;695;0.2923;
316;0.0223;696;0.2884;
317;0.0213;697;0.2816;
318;0.0186;698;0.2783;
319;0.0193;699;0.2738;
320;0.0214;700;0.2704;
321;0.0200;701;0.2679;
322;0.0186;702;0.2646;
323;0.0158;703;0.2634;
