Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.0298;500;0.0081;
401;0.0294;501;0.0097;
402;0.0290;502;0.0110;
403;0.0290;503;0.0130;
404;0.0288;504;0.0152;
405;0.0287;505;0.0180;
406;0.0283;506;0.0210;
407;0.0280;507;0.0242;
408;0.0276;508;0.0279;
409;0.0270;509;0.0326;
410;0.0267;510;0.0377;
411;0.0262;511;0.0429;
412;0.0260;512;0.0492;
413;0.0255;513;0.0552;
414;0.0251;514;0.0648;
415;0.0247;515;0.0748;
416;0.0245;516;0.0868;
417;0.0243;517;0.1012;
418;0.0240;518;0.1160;
419;0.0238;519;0.1324;
420;0.0237;520;0.1485;
421;0.0234;521;0.1688;
422;0.0232;522;0.1938;
423;0.0235;523;0.2175;
424;0.0238;524;0.2442;
425;0.0236;525;0.2731;
426;0.0239;526;0.3028;
427;0.0239;527;0.3396;
428;0.0243;528;0.3734;
429;0.0252;529;0.4162;
430;0.0252;530;0.4552;
431;0.0258;531;0.4960;
432;0.0265;532;0.5394;
433;0.0275;533;0.5879;
434;0.0284;534;0.6324;
435;0.0296;535;0.6791;
436;0.0308;536;0.7295;
437;0.0324;537;0.7694;
438;0.0337;538;0.8117;
439;0.0355;539;0.8488;
440;0.0374;540;0.8787;
441;0.0396;541;0.9108;
442;0.0412;542;0.9404;
443;0.0435;543;0.9534;
444;0.0456;544;0.9741;
445;0.0481;545;0.9818;
446;0.0506;546;0.9937;
447;0.0535;547;1.0000;
448;0.0568;548;0.9971;
449;0.0601;549;0.9895;
450;0.0638;550;0.9742;
451;0.0676;551;0.9584;
452;0.0717;552;0.9457;
453;0.0760;553;0.9270;
454;0.0804;554;0.9062;
455;0.0850;555;0.8890;
456;0.0897;556;0.8617;
457;0.0950;557;0.8398;
458;0.1000;558;0.8095;
459;0.1051;559;0.7866;
460;0.1113;560;0.7578;
461;0.1172;561;0.7266;
462;0.1235;562;0.6998;
463;0.1303;563;0.6751;
464;0.1365;564;0.6473;
465;0.1438;565;0.6227;
466;0.1506;566;0.6011;
467;0.1577;567;0.5769;
468;0.1654;568;0.5581;
469;0.1736;569;0.5396;
470;0.1818;570;0.5188;
471;0.1903;571;0.5002;
472;0.1997;572;0.4849;
