Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.0907;560;0.0038;
401;0.0851;561;0.0041;
402;0.0788;562;0.0049;
403;0.0720;563;0.0058;
404;0.0653;564;0.0068;
405;0.0592;565;0.0078;
406;0.0532;566;0.0089;
407;0.0470;567;0.0104;
408;0.0420;568;0.0120;
409;0.0370;569;0.0139;
410;0.0324;570;0.0160;
411;0.0282;571;0.0184;
412;0.0249;572;0.0214;
413;0.0214;573;0.0247;
414;0.0182;574;0.0284;
415;0.0156;575;0.0329;
416;0.0133;576;0.0376;
417;0.0116;577;0.0432;
418;0.0103;578;0.0494;
419;0.0092;579;0.0566;
420;0.0081;580;0.0647;
421;0.0074;581;0.0733;
422;0.0070;582;0.0835;
423;0.0064;583;0.0942;
424;0.0061;584;0.1064;
425;0.0057;585;0.1200;
426;0.0054;586;0.1349;
427;0.0051;587;0.1510;
428;0.0050;588;0.1698;
429;0.0047;589;0.1893;
430;0.0045;590;0.2113;
431;0.0045;591;0.2349;
432;0.0045;592;0.2606;
433;0.0044;593;0.2878;
434;0.0045;594;0.3177;
435;0.0043;595;0.3493;
436;0.0045;596;0.3824;
437;0.0045;597;0.4176;
438;0.0046;598;0.4554;
439;0.0047;599;0.4924;
440;0.0049;600;0.5312;
441;0.0050;601;0.5713;
442;0.0050;602;0.6110;
443;0.0049;603;0.6492;
444;0.0053;604;0.6898;
445;0.0055;605;0.7337;
446;0.0058;606;0.7775;
447;0.0058;607;0.8164;
448;0.0060;608;0.8487;
449;0.0062;609;0.8791;
450;0.0064;610;0.9069;
451;0.0067;611;0.9324;
452;0.0071;612;0.9558;
453;0.0072;613;0.9718;
454;0.0076;614;0.9874;
455;0.0080;615;0.9982;
456;0.0082;616;1.0000;
457;0.0085;617;0.9982;
458;0.0091;618;0.9902;
459;0.0093;619;0.9757;
460;0.0098;620;0.9603;
461;0.0104;621;0.9385;
462;0.0112;622;0.9102;
463;0.0120;623;0.8826;
464;0.0127;624;0.8482;
465;0.0135;625;0.8148;
466;0.0142;626;0.7824;
467;0.0152;627;0.7472;
468;0.0161;628;0.7099;
469;0.0171;629;0.6706;
470;0.0179;630;0.6337;
471;0.0189;631;0.6013;
472;0.0203;632;0.5637;
473;0.0218;633;0.5282;
474;0.0226;634;0.4983;
475;0.0238;635;0.4678;
476;0.0250;636;0.4400;
477;0.0268;637;0.4184;
478;0.0287;638;0.3956;
479;0.0305;639;0.3786;
480;0.0319;640;0.3619;
481;0.0338;641;0.3449;
482;0.0358;642;0.3322;
483;0.0376;643;0.3194;
484;0.0399;644;0.3098;
485;0.0424;645;0.2996;
486;0.0450;646;0.2906;
487;0.0476;647;0.2833;
488;0.0504;648;0.2756;
489;0.0536;649;0.2692;
490;0.0566;650;0.2634;
491;0.0588;651;0.2593;
492;0.0623;652;0.2554;
493;0.0656;653;0.2537;
494;0.0693;654;0.2496;
495;0.0727;655;0.2518;
496;0.0768;656;0.2482;
497;0.0800;657;0.2464;
498;0.0843;658;0.2456;
499;0.0887;659;0.2414;
500;0.0921;660;0.2404;
501;0.0952;661;0.2401;
502;0.1000;662;0.2393;
503;0.1036;663;0.2380;
504;0.1077;664;0.2395;
505;0.1127;665;0.2343;
506;0.1186;666;0.2331;
507;0.1251;667;0.2304;
508;0.1300;668;0.2300;
509;0.1353;669;0.2275;
510;0.1406;670;0.2265;
511;0.1463;671;0.2236;
512;0.1528;672;0.2192;
513;0.1586;673;0.2158;
514;0.1666;674;0.2116;
515;0.1728;675;0.2068;
516;0.1796;676;0.2031;
517;0.1882;677;0.1960;
518;0.1952;678;0.1910;
519;0.2042;679;0.1872;
520;0.2120;680;0.1832;
521;0.2200;681;0.1782;
522;0.2277;682;0.1712;
523;0.2373;683;0.1667;
524;0.2472;684;0.1612;
525;0.2576;685;0.1558;
526;0.2683;686;0.1507;
527;0.2776;687;0.1441;
528;0.2882;688;0.1379;
529;0.2994;689;0.1317;
530;0.3096;690;0.1247;
531;0.3216;691;0.1199;
532;0.3341;692;0.1163;
533;0.3456;693;0.1120;
534;0.3567;694;0.1073;
535;0.3698;695;0.1029;
536;0.3811;696;0.0980;
537;0.3936;697;0.0942;
538;0.4064;698;0.0895;
539;0.4193;699;0.0839;
540;0.4323;700;0.0805;
541;0.4479;701;0.0777;
542;0.4600;702;0.0745;
543;0.4724;703;0.0716;
544;0.4850;704;0.0695;
545;0.4980;705;0.0660;
546;0.5125;706;0.0634;
547;0.5247;707;0.0614;
548;0.5387;708;0.0590;
549;0.5526;709;0.0560;
550;0.5677;710;0.0542;
551;0.5822;711;0.0527;
552;0.5974;712;0.0512;
553;0.6110;713;0.0488;
554;0.6255;714;0.0486;
555;0.6397;715;0.0466;
556;0.6553;716;0.0454;
557;0.6708;717;0.0442;
558;0.6892;718;0.0425;
559;0.7045;719;0.0418;
560;0.7223;720;0.0413;
561;0.7398;721;0.0390;
562;0.7596;722;0.0390;
563;0.7755;723;0.0375;
564;0.7924;724;0.0368;
565;0.8090;725;0.0355;
566;0.8246;726;0.0342;
567;0.8448;727;0.0318;
568;0.8585;728;0.0321;
569;0.8739;729;0.0312;
570;0.8909;730;0.0300;
571;0.9051;731;0.0295;
572;0.9168;732;0.0294;
573;0.9327;733;0.0286;
574;0.9450;734;0.0274;
575;0.9579;735;0.0271;
576;0.9656;736;0.0264;
577;0.9754;737;0.0260;
578;0.9831;738;0.0257;
579;0.9883;739;0.0252;
580;0.9933;740;0.0252;
581;0.9942;741;0.0246;
582;1.0000;742;0.0241;
583;0.9927;743;0.0236;
584;0.9921;744;0.0228;
585;0.9831;745;0.0222;
586;0.9790;746;0.0221;
587;0.9670;747;0.0215;
588;0.9545;748;0.0212;
589;0.9402;749;0.0214;
590;0.9254;750;0.0205;
591;0.9057;;;
592;0.8850;;;
593;0.8621;;;
594;0.8383;;;
595;0.8119;;;
596;0.7819;;;
597;0.7508;;;
598;0.7220;;;
599;0.6911;;;
600;0.6632;;;
601;0.6318;;;
602;0.5998;;;
603;0.5667;;;
604;0.5326;;;
605;0.4991;;;
606;0.4648;;;
607;0.4322;;;
608;0.4018;;;
609;0.3721;;;
610;0.3416;;;
611;0.3133;;;
612;0.2873;;;
613;0.2597;;;
614;0.2359;;;
615;0.2122;;;
616;0.1898;;;
617;0.1701;;;
618;0.1509;;;
619;0.1324;;;
620;0.1158;;;
621;0.1035;;;
622;0.0908;;;
623;0.0795;;;
624;0.0702;;;
625;0.0611;;;
626;0.0529;;;
627;0.0460;;;
628;0.0401;;;
629;0.0353;;;
