Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
500;0.1951;790;0.1617;
501;0.1979;791;0.1649;
502;0.1929;792;0.1697;
503;0.1953;793;0.1797;
504;0.1921;794;0.1911;
505;0.1945;795;0.2063;
506;0.1951;796;0.2221;
507;0.1910;797;0.2366;
508;0.1909;798;0.2536;
509;0.1916;799;0.2726;
510;0.1903;800;0.2931;
511;0.1925;801;0.3169;
512;0.1857;802;0.3418;
513;0.1875;803;0.3643;
514;0.1907;804;0.3887;
515;0.1873;805;0.4148;
516;0.1857;806;0.4431;
517;0.1853;807;0.4753;
518;0.1836;808;0.5022;
519;0.1850;809;0.5335;
520;0.1852;810;0.5626;
521;0.1834;811;0.5919;
522;0.1809;812;0.6239;
523;0.1809;813;0.6522;
524;0.1803;814;0.6841;
525;0.1771;815;0.7155;
526;0.1778;816;0.7453;
527;0.1761;817;0.7713;
528;0.1744;818;0.7967;
529;0.1748;819;0.8233;
530;0.1782;820;0.8519;
531;0.1764;821;0.8771;
532;0.1745;822;0.8978;
533;0.1693;823;0.9186;
534;0.1713;824;0.9349;
535;0.1729;825;0.9507;
536;0.1696;826;0.9625;
537;0.1679;827;0.9759;
538;0.1708;828;0.9800;
539;0.1683;829;0.9889;
540;0.1662;830;0.9967;
541;0.1636;831;0.9997;
542;0.1623;832;1.0000;
543;0.1646;833;0.9956;
544;0.1634;834;0.9905;
545;0.1609;835;0.9859;
546;0.1617;836;0.9768;
547;0.1603;837;0.9693;
548;0.1605;838;0.9557;
549;0.1594;839;0.9420;
550;0.1568;840;0.9269;
551;0.1548;841;0.9108;
552;0.1513;842;0.8929;
553;0.1542;843;0.8754;
554;0.1538;844;0.8581;
555;0.1548;845;0.8356;
556;0.1525;846;0.8120;
557;0.1507;847;0.7939;
558;0.1517;848;0.7718;
559;0.1498;849;0.7510;
560;0.1495;850;0.7303;
561;0.1495;851;0.7098;
562;0.1495;852;0.6890;
563;0.1463;853;0.6705;
564;0.1428;854;0.6481;
565;0.1446;855;0.6280;
566;0.1459;856;0.6045;
567;0.1442;857;0.5833;
568;0.1467;858;0.5598;
569;0.1394;859;0.5370;
570;0.1383;860;0.5207;
571;0.1420;861;0.5019;
572;0.1375;862;0.4811;
573;0.1411;863;0.4620;
574;0.1381;864;0.4452;
575;0.1389;865;0.4261;
576;0.1332;866;0.4099;
577;0.1367;867;0.3903;
578;0.1355;868;0.3736;
579;0.1323;869;0.3601;
580;0.1368;870;0.3452;
581;0.1308;871;0.3348;
582;0.1370;872;0.3222;
583;0.1360;873;0.3088;
584;0.1377;874;0.2963;
585;0.1347;875;0.2853;
586;0.1353;876;0.2746;
587;0.1317;877;0.2627;
588;0.1334;878;0.2520;
589;0.1304;879;0.2412;
590;0.1310;880;0.2323;
591;0.1318;881;0.2228;
592;0.1297;882;0.2138;
593;0.1341;883;0.2043;
594;0.1305;884;0.1954;
595;0.1330;885;0.1869;
596;0.1271;886;0.1793;
597;0.1322;887;0.1721;
598;0.1313;888;0.1662;
599;0.1271;889;0.1588;
600;0.1263;890;0.1513;
601;0.1295;891;0.1440;
602;0.1284;892;0.1379;
603;0.1267;893;0.1343;
604;0.1314;894;0.1303;
605;0.1287;895;0.1241;
606;0.1300;896;0.1205;
607;0.1302;897;0.1171;
608;0.1284;898;0.1122;
609;0.1292;899;0.1077;
610;0.1300;900;0.1053;
611;0.1306;;;
612;0.1261;;;
613;0.1261;;;
614;0.1302;;;
615;0.1297;;;
616;0.1281;;;
617;0.1267;;;
618;0.1279;;;
619;0.1284;;;
620;0.1284;;;
621;0.1309;;;
622;0.1280;;;
623;0.1271;;;
624;0.1296;;;
625;0.1265;;;
626;0.1239;;;
627;0.1267;;;
628;0.1267;;;
629;0.1251;;;
630;0.1225;;;
631;0.1263;;;
632;0.1215;;;
633;0.1231;;;
634;0.1229;;;
635;0.1251;;;
636;0.1276;;;
637;0.1260;;;
638;0.1294;;;
639;0.1282;;;
640;0.1320;;;
641;0.1284;;;
642;0.1254;;;
643;0.1189;;;
644;0.1274;;;
645;0.1286;;;
646;0.1255;;;
647;0.1243;;;
648;0.1264;;;
649;0.1245;;;
650;0.1265;;;
651;0.1263;;;
652;0.1208;;;
653;0.1253;;;
654;0.1267;;;
655;0.1265;;;
656;0.1273;;;
657;0.1268;;;
658;0.1229;;;
659;0.1280;;;
660;0.1326;;;
661;0.1266;;;
662;0.1251;;;
663;0.1309;;;
664;0.1317;;;
665;0.1322;;;
666;0.1303;;;
667;0.1351;;;
668;0.1269;;;
669;0.1318;;;
670;0.1422;;;
671;0.1330;;;
672;0.1354;;;
673;0.1273;;;
674;0.1344;;;
675;0.1305;;;
676;0.1330;;;
677;0.1370;;;
678;0.1378;;;
679;0.1330;;;
680;0.1421;;;
681;0.1357;;;
682;0.1404;;;
683;0.1347;;;
684;0.1345;;;
685;0.1453;;;
686;0.1407;;;
687;0.1410;;;
688;0.1382;;;
689;0.1402;;;
690;0.1402;;;
691;0.1462;;;
692;0.1523;;;
693;0.1485;;;
694;0.1408;;;
695;0.1464;;;
696;0.1501;;;
697;0.1533;;;
698;0.1507;;;
699;0.1473;;;
700;0.1608;;;
701;0.1616;;;
702;0.1648;;;
703;0.1659;;;
704;0.1711;;;
705;0.1719;;;
706;0.1723;;;
707;0.1760;;;
708;0.1662;;;
709;0.1789;;;
710;0.1818;;;
711;0.1850;;;
712;0.1868;;;
713;0.1877;;;
714;0.2018;;;
715;0.1980;;;
716;0.1982;;;
717;0.2026;;;
718;0.2067;;;
719;0.2188;;;
720;0.2165;;;
721;0.2238;;;
722;0.2195;;;
723;0.2239;;;
724;0.2324;;;
725;0.2316;;;
726;0.2308;;;
727;0.2387;;;
728;0.2442;;;
729;0.2468;;;
730;0.2426;;;
731;0.2466;;;
732;0.2552;;;
733;0.2539;;;
734;0.2462;;;
735;0.2538;;;
736;0.2523;;;
737;0.2654;;;
738;0.2575;;;
739;0.2562;;;
740;0.2578;;;
741;0.2640;;;
742;0.2568;;;
743;0.2668;;;
744;0.2603;;;
745;0.2627;;;
746;0.2595;;;
747;0.2605;;;
748;0.2639;;;
749;0.2662;;;
750;0.2615;;;
751;0.2597;;;
752;0.2748;;;
753;0.2633;;;
754;0.2794;;;
755;0.2822;;;
756;0.2686;;;
757;0.2910;;;
758;0.2880;;;
759;0.2941;;;
760;0.2963;;;
761;0.2968;;;
762;0.2939;;;
763;0.3112;;;
764;0.3118;;;
765;0.3206;;;
766;0.3225;;;
767;0.3408;;;
768;0.3382;;;
769;0.3596;;;
770;0.3683;;;
771;0.3661;;;
772;0.3985;;;
773;0.4117;;;
774;0.4276;;;
775;0.4288;;;
776;0.4537;;;
777;0.4639;;;
778;0.4603;;;
779;0.4969;;;
780;0.5180;;;
781;0.5147;;;
782;0.5508;;;
783;0.5765;;;
784;0.5851;;;
785;0.6073;;;
786;0.6469;;;
787;0.6833;;;
788;0.6719;;;
789;0.7145;;;
790;0.7266;;;
791;0.7644;;;
792;0.7958;;;
793;0.8093;;;
794;0.8417;;;
795;0.8575;;;
796;0.8691;;;
797;0.9021;;;
798;0.9209;;;
799;0.9360;;;
800;0.9608;;;
801;0.9692;;;
802;0.9724;;;
803;0.9855;;;
804;1.0000;;;
805;0.9929;;;
806;0.9863;;;
807;0.9865;;;
808;0.9978;;;
809;0.9887;;;
810;0.9590;;;
811;0.9504;;;
812;0.9345;;;
813;0.9046;;;
814;0.9077;;;
815;0.8743;;;
816;0.8458;;;
817;0.8127;;;
818;0.7841;;;
819;0.7653;;;
820;0.7380;;;
821;0.6937;;;
822;0.6624;;;
823;0.6339;;;
824;0.6060;;;
825;0.5854;;;
826;0.5403;;;
827;0.5129;;;
828;0.4832;;;
829;0.4655;;;
830;0.4415;;;
831;0.4268;;;
832;0.3851;;;
833;0.3844;;;
834;0.3492;;;
835;0.3231;;;
836;0.3078;;;
837;0.2976;;;
838;0.2664;;;
839;0.2627;;;
840;0.2415;;;
841;0.2242;;;
842;0.2191;;;
843;0.2118;;;
844;0.1939;;;
845;0.1853;;;
846;0.1879;;;
847;0.1651;;;
848;0.1544;;;
849;0.1615;;;
850;0.1516;;;
851;0.1334;;;
852;0.1544;;;
853;0.1368;;;
854;0.1144;;;
855;0.1104;;;
856;0.1123;;;
857;0.1080;;;
858;0.1153;;;
859;0.1025;;;
860;0.1227;;;
861;0.1200;;;
862;0.1139;;;
863;0.0934;;;
864;0.1028;;;
865;0.1021;;;
866;0.1104;;;
867;0.0970;;;
868;0.0938;;;
869;0.0868;;;
870;0.1100;;;
871;0.0817;;;
872;0.0728;;;
873;0.0909;;;
874;0.0870;;;
875;0.0772;;;
876;0.0890;;;
877;0.0878;;;
878;0.0849;;;
879;0.0798;;;
880;0.0724;;;
881;0.0876;;;
882;0.0824;;;
883;0.0864;;;
884;0.0801;;;
885;0.0860;;;
886;0.0815;;;
887;0.0808;;;
888;0.0790;;;
889;0.0781;;;
890;0.0727;;;
891;0.0897;;;
892;0.0886;;;
893;0.0854;;;
894;0.0793;;;
895;0.0780;;;
896;0.0926;;;
897;0.0884;;;
898;0.0843;;;
899;0.0805;;;
