Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
256;0.8933;525;0.0085;
257;0.7828;526;0.0082;
258;0.6942;527;0.0079;
259;0.6252;528;0.0080;
260;0.5683;529;0.0080;
261;0.5185;530;0.0080;
262;0.4783;531;0.0077;
263;0.4463;532;0.0076;
264;0.4191;533;0.0080;
265;0.3959;534;0.0082;
266;0.3737;535;0.0078;
267;0.3553;536;0.0085;
268;0.3379;537;0.0081;
269;0.3258;538;0.0084;
270;0.3134;539;0.0087;
271;0.3056;540;0.0086;
272;0.2945;541;0.0087;
273;0.2883;542;0.0092;
274;0.2809;543;0.0089;
275;0.2758;544;0.0095;
276;0.2721;545;0.0094;
277;0.2685;546;0.0096;
278;0.2659;547;0.0100;
279;0.2607;548;0.0104;
280;0.2592;549;0.0104;
281;0.2538;550;0.0110;
282;0.2514;551;0.0118;
283;0.2479;552;0.0120;
284;0.2436;553;0.0126;
285;0.2408;554;0.0127;
286;0.2390;555;0.0133;
287;0.2327;556;0.0140;
288;0.2288;557;0.0148;
289;0.2247;558;0.0158;
290;0.2209;559;0.0159;
291;0.2189;560;0.0176;
292;0.2139;561;0.0180;
293;0.2095;562;0.0194;
294;0.2067;563;0.0201;
295;0.2086;564;0.0217;
296;0.2067;565;0.0232;
297;0.2039;566;0.0252;
298;0.2045;567;0.0260;
299;0.2058;568;0.0278;
300;0.2043;569;0.0292;
301;0.2033;570;0.0312;
302;0.2010;571;0.0329;
303;0.1978;572;0.0352;
304;0.1978;573;0.0370;
305;0.1952;574;0.0395;
306;0.1943;575;0.0428;
307;0.1916;576;0.0457;
308;0.1913;577;0.0477;
309;0.1885;578;0.0524;
310;0.1891;579;0.0552;
311;0.1878;580;0.0585;
312;0.1868;581;0.0631;
313;0.1863;582;0.0670;
314;0.1871;583;0.0699;
315;0.1897;584;0.0759;
316;0.1877;585;0.0797;
317;0.1880;586;0.0841;
318;0.1917;587;0.0914;
319;0.1669;588;0.0974;
320;0.1424;589;0.1029;
321;0.1409;590;0.1093;
322;0.1414;591;0.1156;
323;0.1436;592;0.1247;
324;0.1415;593;0.1310;
325;0.1394;594;0.1389;
326;0.1402;595;0.1472;
327;0.1398;596;0.1568;
328;0.1432;597;0.1640;
329;0.1391;598;0.1749;
330;0.1400;599;0.1845;
331;0.1376;600;0.1949;
332;0.1382;601;0.2060;
333;0.1374;602;0.2165;
334;0.1375;603;0.2282;
335;0.1376;604;0.2380;
336;0.1403;605;0.2499;
337;0.1407;606;0.2639;
338;0.1372;607;0.2730;
339;0.1396;608;0.2919;
340;0.1371;609;0.3039;
341;0.1401;610;0.3146;
342;0.1367;611;0.3332;
343;0.1399;612;0.3470;
344;0.1373;613;0.3621;
345;0.1381;614;0.3821;
346;0.1365;615;0.3944;
347;0.1378;616;0.4123;
348;0.1370;617;0.4244;
349;0.1352;618;0.4432;
350;0.1351;619;0.4587;
351;0.1344;620;0.4775;
352;0.1361;621;0.4914;
353;0.1330;622;0.5114;
354;0.1344;623;0.5285;
355;0.1327;624;0.5454;
356;0.1326;625;0.5622;
357;0.1325;626;0.5792;
358;0.1323;627;0.5957;
359;0.1325;628;0.6166;
360;0.1328;629;0.6363;
361;0.1325;630;0.6528;
362;0.1347;631;0.6685;
363;0.1341;632;0.6889;
364;0.1318;633;0.7051;
365;0.1321;634;0.7218;
366;0.1318;635;0.7355;
367;0.1306;636;0.7564;
368;0.1301;637;0.7681;
369;0.1316;638;0.7881;
370;0.1321;639;0.8020;
371;0.1314;640;0.8197;
372;0.1291;641;0.8261;
373;0.1284;642;0.8527;
374;0.1266;643;0.8627;
375;0.1267;644;0.8780;
376;0.1251;645;0.8868;
377;0.1229;646;0.9031;
