Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
250;0.4393;580;0.0616;
251;0.4240;581;0.0666;
252;0.4186;582;0.0740;
253;0.4143;583;0.0844;
254;0.4157;584;0.0970;
255;0.4216;585;0.1105;
256;0.4342;586;0.1253;
257;0.4475;587;0.1420;
258;0.4675;588;0.1622;
259;0.4915;589;0.1838;
260;0.5132;590;0.2068;
261;0.5386;591;0.2307;
262;0.5653;592;0.2574;
263;0.5970;593;0.2883;
264;0.6307;594;0.3140;
265;0.6697;595;0.3450;
266;0.7092;596;0.3768;
267;0.7514;597;0.4124;
268;0.7879;598;0.4481;
269;0.8263;599;0.4853;
270;0.8569;600;0.5238;
271;0.8816;601;0.5613;
272;0.9007;602;0.5982;
273;0.9214;603;0.6376;
274;0.9342;604;0.6781;
275;0.9472;605;0.7158;
276;0.9597;606;0.7484;
277;0.9711;607;0.7848;
278;0.9858;608;0.8183;
279;0.9988;609;0.8479;
280;1.0000;610;0.8764;
281;0.9925;611;0.9040;
282;0.9826;612;0.9267;
283;0.9583;613;0.9445;
284;0.9232;614;0.9591;
285;0.8724;615;0.9750;
286;0.8031;616;0.9861;
287;0.7217;617;0.9962;
288;0.6439;618;1.0000;
289;0.5808;619;0.9987;
290;0.5335;620;0.9964;
291;0.4996;621;0.9951;
292;0.4654;622;0.9852;
293;0.4224;623;0.9766;
294;0.3754;624;0.9685;
295;0.3262;625;0.9537;
296;0.2837;626;0.9347;
297;0.2533;627;0.9181;
298;0.2252;628;0.8991;
299;0.2018;629;0.8820;
300;0.1891;630;0.8595;
301;0.1708;631;0.8416;
302;0.1543;632;0.8193;
303;0.1400;633;0.7980;
304;0.1288;634;0.7709;
305;0.1109;635;0.7489;
306;0.0950;636;0.7286;
307;0.0796;637;0.7027;
308;0.0699;638;0.6791;
309;0.0644;639;0.6581;
310;0.0551;640;0.6366;
311;0.0483;641;0.6161;
312;0.0501;642;0.5952;
313;0.0439;643;0.5769;
314;0.0406;644;0.5557;
315;0.0377;645;0.5365;
316;0.0434;646;0.5228;
317;0.0355;647;0.5053;
318;0.0369;648;0.4891;
319;0.0389;649;0.4730;
320;0.0385;650;0.4582;
321;0.0393;651;0.4456;
322;0.0393;652;0.4329;
323;0.0400;653;0.4210;
324;0.0402;654;0.4082;
325;0.0397;655;0.3978;
326;0.0377;656;0.3885;
327;0.0449;657;0.3772;
328;0.0410;658;0.3708;
329;0.0400;659;0.3614;
330;0.0440;660;0.3537;
331;0.0418;661;0.3464;
332;0.0439;662;0.3418;
333;0.0462;663;0.3348;
334;0.0479;664;0.3266;
335;0.0480;665;0.3212;
336;0.0496;666;0.3160;
337;0.0512;667;0.3097;
338;0.0534;668;0.3024;
339;0.0555;669;0.2978;
340;0.0579;670;0.2892;
341;0.0591;671;0.2853;
342;0.0602;672;0.2810;
343;0.0613;673;0.2766;
344;0.0626;674;0.2691;
345;0.0650;675;0.2659;
346;0.0645;676;0.2616;
347;0.0670;677;0.2556;
348;0.0674;678;0.2509;
349;0.0678;679;0.2458;
350;0.0696;680;0.2416;
351;0.0722;681;0.2371;
352;0.0736;682;0.2319;
