Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
220;0.1163;410;0.0068;
223;0.0122;411;0.0045;
223;0.0413;412;0.0044;
225;0.0645;413;0.0066;
226;0.0482;414;0.0053;
226;0.1301;415;0.0044;
227;0.1297;416;0.0065;
229;0.1285;417;0.0059;
230;0.1521;418;0.0098;
230;0.1706;419;0.0154;
232;0.1765;420;0.0152;
232;0.2209;421;0.0146;
234;0.2361;421;0.0212;
235;0.2320;423;0.0288;
235;0.2607;423;0.0303;
237;0.2619;425;0.0392;
237;0.2504;426;0.0547;
239;0.2616;426;0.0480;
240;0.2567;428;0.0690;
240;0.2673;428;0.0858;
242;0.2608;430;0.1011;
242;0.2681;431;0.1216;
244;0.2739;431;0.1423;
245;0.2802;433;0.1657;
245;0.2756;433;0.1950;
247;0.2851;435;0.2261;
247;0.2856;436;0.2569;
249;0.2994;436;0.2878;
250;0.3009;438;0.3152;
251;0.3024;438;0.3555;
252;0.3030;440;0.3961;
253;0.3018;441;0.4345;
254;0.2816;442;0.4616;
255;0.2846;443;0.5004;
256;0.2751;444;0.5299;
257;0.2592;445;0.5658;
258;0.2622;446;0.5913;
259;0.2555;447;0.6149;
260;0.2626;448;0.6377;
260;0.2552;449;0.6654;
262;0.2711;450;0.6838;
262;0.2565;451;0.7071;
264;0.2694;451;0.7000;
265;0.2615;453;0.7205;
265;0.2509;453;0.7344;
267;0.2456;455;0.7409;
267;0.2456;456;0.7478;
269;0.2457;456;0.7520;
270;0.2352;458;0.7700;
270;0.2321;458;0.7712;
272;0.2346;460;0.7727;
272;0.2380;461;0.7758;
274;0.2380;461;0.7912;
275;0.2329;463;0.8116;
275;0.2384;463;0.8046;
277;0.2342;465;0.8271;
277;0.2362;466;0.8402;
279;0.2409;466;0.8626;
280;0.2396;468;0.8846;
280;0.2310;468;0.8705;
282;0.2294;470;0.9071;
282;0.2072;471;0.9258;
284;0.2197;471;0.9297;
285;0.2094;473;0.9553;
285;0.2099;473;0.9612;
287;0.2202;475;0.9790;
287;0.2083;476;0.9865;
289;0.1883;476;0.9880;
290;0.1862;478;0.9982;
291;0.1726;478;0.9981;
292;0.1648;480;1.0000;
293;0.1418;481;0.9895;
294;0.1387;481;0.9859;
295;0.1235;482;0.9857;
296;0.1068;484;0.9753;
297;0.1018;485;0.9450;
298;0.1015;485;0.9583;
299;0.1000;487;0.9307;
300;0.0866;488;0.9152;
300;0.0902;488;0.9111;
