Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
354;0.3575;471;0.0667;
355;0.3623;472;0.0666;
356;0.3856;473;0.0666;
357;0.3961;474;0.0678;
358;0.4235;475;0.0773;
359;0.4268;476;0.0804;
360;0.4452;477;0.0800;
361;0.4506;478;0.0882;
362;0.4762;479;0.0972;
363;0.4785;480;0.0995;
364;0.4898;481;0.1066;
365;0.5056;482;0.1094;
366;0.5360;483;0.1344;
367;0.5401;484;0.1442;
368;0.5722;485;0.1592;
369;0.5788;486;0.1663;
370;0.6145;487;0.1913;
371;0.6182;488;0.2127;
372;0.6432;489;0.2442;
373;0.6604;490;0.2539;
374;0.6946;491;0.3129;
375;0.6968;492;0.3510;
376;0.7159;493;0.4147;
377;0.7284;494;0.4219;
378;0.7603;495;0.4940;
379;0.7626;496;0.5103;
380;0.7821;497;0.6232;
381;0.7946;498;0.6390;
382;0.8208;499;0.7269;
383;0.8221;500;0.7466;
384;0.8496;501;0.8100;
385;0.8546;502;0.8375;
386;0.8603;503;0.8901;
387;0.8815;504;0.9022;
388;0.9013;505;0.9444;
389;0.9074;506;0.9471;
390;0.9139;507;1.0000;
391;0.9272;508;0.9584;
392;0.9482;509;0.9352;
393;0.9501;510;0.9320;
394;0.9531;511;0.8751;
395;0.9665;512;0.8730;
396;0.9810;513;0.8078;
397;0.9798;514;0.7997;
398;0.9805;515;0.7574;
399;0.9798;516;0.7235;
400;1.0000;517;0.6569;
401;0.9900;518;0.6403;
402;0.9868;519;0.5905;
403;0.9808;520;0.5811;
404;0.9736;521;0.5382;
405;0.9682;522;0.5207;
406;0.9596;523;0.4917;
407;0.9548;524;0.4877;
408;0.9394;525;0.4519;
409;0.9256;526;0.4471;
410;0.9140;527;0.4251;
411;0.8972;528;0.4242;
412;0.8738;529;0.3931;
413;0.8671;530;0.3870;
414;0.8553;531;0.3727;
415;0.8268;532;0.3683;
416;0.7942;533;0.3601;
417;0.7884;534;0.3482;
418;0.7750;535;0.3402;
419;0.7541;536;0.3351;
420;0.7214;537;0.3261;
421;0.7160;538;0.3212;
422;0.7031;539;0.3132;
423;0.6791;540;0.3110;
424;0.6745;541;0.3073;
425;0.6235;542;0.2955;
426;0.6124;543;0.2866;
427;0.5755;544;0.2846;
428;0.5686;545;0.2799;
429;0.4845;546;0.2750;
430;0.4577;547;0.2667;
431;0.4307;548;0.2628;
432;0.4238;549;0.2532;
433;0.3780;550;0.2430;
434;0.3221;551;0.2334;
435;0.2940;552;0.2298;
436;0.2849;553;0.2199;
437;0.2440;554;0.2101;
438;0.2340;555;0.2000;
439;0.2071;556;0.1968;
440;0.1985;557;0.1865;
441;0.1784;558;0.1771;
442;0.1499;559;0.1667;
443;0.1478;560;0.1639;
444;0.1459;561;0.1524;
445;0.1284;562;0.1492;
446;0.1109;563;0.1400;
447;0.1126;564;0.1377;
448;0.1131;565;0.1249;
449;0.0975;566;0.1283;
450;0.0924;567;0.1138;
451;0.0926;568;0.1136;
452;0.0930;569;0.1132;
453;0.0850;570;0.1134;
454;0.0789;571;0.1132;
455;0.0796;572;0.1115;
456;0.0795;573;0.0986;
457;0.0795;574;0.1003;
458;0.0795;575;0.1000;
459;0.0795;576;0.1000;
460;0.0795;577;0.1000;
461;0.0795;578;0.1000;
462;0.0790;579;0.1000;
463;0.0833;580;0.1000;
464;0.0863;581;0.1006;
465;0.0861;582;0.0956;
466;0.0861;583;0.0936;
467;0.0861;584;0.0863;
468;0.0861;585;0.0869;
469;0.0861;586;0.0864;
470;0.0861;587;0.0872;
471;0.0861;588;0.0797;
472;0.0861;589;0.0802;
473;0.0861;590;0.0800;
474;0.0857;591;0.0798;
475;0.0894;592;0.0798;
476;0.0933;593;0.0731;
477;0.0926;594;0.0699;
478;0.0996;595;0.0663;
479;0.1023;596;0.0666;
480;0.1064;597;0.0667;
481;0.1059;598;0.0667;
482;0.1056;;;
483;0.1089;;;
484;0.1130;;;
485;0.1126;;;
486;0.1126;;;
487;0.1126;;;
488;0.1126;;;
489;0.1126;;;
490;0.1126;;;
491;0.1126;;;
492;0.1125;;;
493;0.1127;;;
494;0.1133;;;
495;0.1201;;;
496;0.1183;;;
497;0.1252;;;
498;0.1257;;;
499;0.1259;;;
500;0.1258;;;
