Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
200;0.5783;540;0.0386;
201;0.5795;541;0.0470;
202;0.5814;542;0.0563;
203;0.5855;543;0.0685;
204;0.5896;544;0.0805;
205;0.5913;545;0.0941;
206;0.5919;546;0.1098;
207;0.5912;547;0.1272;
208;0.5892;548;0.1484;
209;0.5868;549;0.1710;
210;0.5822;550;0.1960;
211;0.5785;551;0.2232;
212;0.5747;552;0.2545;
213;0.5693;553;0.2856;
214;0.5652;554;0.3190;
215;0.5612;555;0.3582;
216;0.5563;556;0.4017;
217;0.5529;557;0.4459;
218;0.5497;558;0.4878;
219;0.5455;559;0.5322;
220;0.5424;560;0.5804;
221;0.5391;561;0.6194;
222;0.5344;562;0.6703;
223;0.5302;563;0.7137;
224;0.5248;564;0.7580;
225;0.5171;565;0.7966;
226;0.5105;566;0.8311;
227;0.5029;567;0.8668;
228;0.4942;568;0.8977;
229;0.4886;569;0.9255;
230;0.4839;570;0.9474;
231;0.4795;571;0.9668;
232;0.4772;572;0.9839;
233;0.4757;573;0.9950;
234;0.4746;574;1.0000;
235;0.4738;575;0.9999;
236;0.4725;576;0.9993;
237;0.4692;577;0.9934;
238;0.4651;578;0.9874;
239;0.4593;579;0.9734;
240;0.4512;580;0.9584;
241;0.4451;581;0.9392;
242;0.4398;582;0.9257;
243;0.4352;583;0.8999;
244;0.4336;584;0.8764;
245;0.4339;585;0.8577;
246;0.4368;586;0.8272;
247;0.4404;587;0.8045;
248;0.4451;588;0.7781;
249;0.4518;589;0.7494;
250;0.4568;590;0.7276;
251;0.4614;591;0.6975;
252;0.4661;592;0.6710;
253;0.4684;593;0.6473;
254;0.4698;594;0.6240;
255;0.4701;595;0.5985;
256;0.4687;596;0.5771;
257;0.4653;597;0.5539;
258;0.4590;598;0.5341;
259;0.4520;599;0.5103;
260;0.4427;600;0.4916;
261;0.4288;601;0.4711;
262;0.4166;602;0.4516;
263;0.4028;603;0.4329;
264;0.3861;604;0.4190;
265;0.3749;605;0.4048;
266;0.3646;606;0.3958;
267;0.3540;607;0.3850;
268;0.3476;608;0.3731;
269;0.3424;609;0.3604;
270;0.3381;610;0.3497;
271;0.3364;611;0.3419;
272;0.3358;612;0.3331;
273;0.3363;613;0.3261;
274;0.3376;614;0.3218;
275;0.3400;615;0.3136;
276;0.3436;616;0.3067;
277;0.3465;617;0.3010;
278;0.3499;618;0.2954;
279;0.3540;619;0.2902;
280;0.3565;620;0.2855;
281;0.3584;621;0.2794;
282;0.3593;622;0.2768;
283;0.3587;623;0.2697;
284;0.3564;624;0.2636;
285;0.3514;625;0.2583;
286;0.3464;626;0.2541;
287;0.3408;627;0.2485;
288;0.3331;628;0.2451;
289;0.3268;629;0.2407;
290;0.3208;630;0.2353;
291;0.3138;631;0.2286;
292;0.3086;632;0.2251;
293;0.3040;633;0.2183;
294;0.2982;634;0.2131;
295;0.2942;635;0.2087;
296;0.2907;636;0.2022;
297;0.2859;637;0.1982;
298;0.2826;638;0.1918;
299;0.2793;639;0.1844;
300;0.2751;640;0.1806;
301;0.2717;641;0.1756;
302;0.2683;642;0.1692;
303;0.2637;643;0.1645;
304;0.2597;644;0.1572;
305;0.2555;645;0.1554;
306;0.2494;646;0.1492;
307;0.2440;647;0.1442;
308;0.2382;648;0.1388;
309;0.2304;649;0.1343;
310;0.2234;650;0.1280;
311;0.2157;651;0.1242;
312;0.2056;652;0.1196;
313;0.1970;653;0.1146;
314;0.1884;654;0.1100;
315;0.1772;655;0.1030;
316;0.1684;656;0.0987;
317;0.1597;657;0.0977;
318;0.1488;658;0.0929;
319;0.1403;659;0.0875;
320;0.1324;660;0.0855;
321;0.1225;661;0.0820;
322;0.1153;662;0.0796;
