Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
300;0.9971;580;0.0019;
301;0.8942;581;0.0019;
302;0.7799;582;0.0020;
303;0.7214;583;0.0021;
304;0.6340;584;0.0022;
305;0.5703;585;0.0024;
306;0.4992;586;0.0026;
307;0.4427;587;0.0029;
308;0.4046;588;0.0032;
309;0.3627;589;0.0035;
310;0.3394;590;0.0039;
311;0.3078;591;0.0044;
312;0.2881;592;0.0049;
313;0.2662;593;0.0054;
314;0.2506;594;0.0061;
315;0.2368;595;0.0068;
316;0.2253;596;0.0077;
317;0.2157;597;0.0085;
318;0.2087;598;0.0095;
319;0.2018;599;0.0106;
320;0.1947;600;0.0117;
321;0.1925;601;0.0130;
322;0.1877;602;0.0146;
323;0.1871;603;0.0162;
324;0.1820;604;0.0184;
325;0.1827;605;0.0207;
326;0.1817;606;0.0231;
327;0.1814;607;0.0259;
328;0.1830;608;0.0287;
329;0.1835;609;0.0320;
330;0.1833;610;0.0353;
331;0.1882;611;0.0393;
332;0.1929;612;0.0437;
333;0.1937;613;0.0488;
334;0.1973;614;0.0540;
335;0.2027;615;0.0597;
336;0.2069;616;0.0659;
337;0.2150;617;0.0727;
338;0.2198;618;0.0799;
339;0.2275;619;0.0876;
340;0.2335;620;0.0963;
341;0.2408;621;0.1057;
342;0.2493;622;0.1156;
343;0.2571;623;0.1263;
344;0.2631;624;0.1378;
345;0.2743;625;0.1497;
346;0.2801;626;0.1629;
347;0.2895;627;0.1774;
348;0.2973;628;0.1922;
349;0.3042;629;0.2087;
350;0.3119;630;0.2247;
351;0.3171;631;0.2421;
352;0.3255;632;0.2603;
353;0.3326;633;0.2797;
354;0.3361;634;0.2995;
355;0.3423;635;0.3203;
356;0.3498;636;0.3417;
357;0.3554;637;0.3639;
358;0.3574;638;0.3860;
359;0.3605;639;0.4088;
360;0.3615;640;0.4333;
361;0.3612;641;0.4581;
362;0.3573;642;0.4827;
363;0.3554;643;0.5073;
364;0.3487;644;0.5327;
365;0.3424;645;0.5592;
366;0.3348;646;0.5845;
367;0.3242;647;0.6100;
368;0.3087;648;0.6351;
369;0.2985;649;0.6598;
370;0.2836;650;0.6855;
371;0.2748;651;0.7098;
372;0.2609;652;0.7345;
373;0.2446;653;0.7585;
374;0.2328;654;0.7813;
375;0.2204;655;0.8033;
376;0.2083;656;0.8243;
377;0.1985;657;0.8433;
378;0.1871;658;0.8629;
379;0.1787;659;0.8807;
380;0.1734;660;0.8959;
381;0.1675;661;0.9109;
382;0.1611;662;0.9253;
383;0.1570;663;0.9382;
384;0.1514;664;0.9500;
