Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
240;0.0292;580;0.0006;
241;0.0285;581;0.0006;
242;0.0328;582;0.0006;
243;0.0328;583;0.0006;
244;0.0320;584;0.0007;
245;0.0357;585;0.0008;
246;0.0377;586;0.0009;
247;0.0362;587;0.0010;
248;0.0424;588;0.0012;
249;0.0432;589;0.0013;
250;0.0439;590;0.0014;
251;0.0443;591;0.0015;
252;0.0473;592;0.0016;
253;0.0498;593;0.0017;
254;0.0573;594;0.0017;
255;0.0598;595;0.0020;
256;0.0576;596;0.0022;
257;0.0583;597;0.0025;
258;0.0608;598;0.0029;
259;0.0621;599;0.0034;
260;0.0710;600;0.0040;
261;0.0740;601;0.0050;
262;0.0723;602;0.0061;
263;0.0723;603;0.0074;
264;0.0709;604;0.0088;
265;0.0659;605;0.0104;
266;0.0641;606;0.0121;
267;0.0619;607;0.0142;
268;0.0545;608;0.0166;
269;0.0561;609;0.0196;
270;0.0511;610;0.0233;
271;0.0456;611;0.0280;
272;0.0442;612;0.0333;
273;0.0399;613;0.0403;
274;0.0376;614;0.0474;
275;0.0351;615;0.0570;
276;0.0313;616;0.0671;
277;0.0310;617;0.0791;
278;0.0263;618;0.0926;
279;0.0228;619;0.1076;
280;0.0204;620;0.1251;
281;0.0192;621;0.1448;
282;0.0145;622;0.1682;
283;0.0179;623;0.1931;
284;0.0162;624;0.2216;
285;0.0122;625;0.2547;
286;0.0111;626;0.2898;
287;0.0096;627;0.3284;
288;0.0107;628;0.3704;
289;0.0106;629;0.4157;
290;0.0084;630;0.4612;
291;0.0095;631;0.5134;
292;0.0102;632;0.5630;
293;0.0103;633;0.6176;
294;0.0098;634;0.6729;
295;0.0153;635;0.7292;
296;0.0124;636;0.7846;
297;0.0127;637;0.8401;
298;0.0091;638;0.8885;
299;0.0125;639;0.9299;
300;0.0159;640;0.9607;
301;0.0120;641;0.9797;
302;0.0111;642;0.9904;
303;0.0135;643;0.9957;
304;0.0135;644;0.9966;
305;0.0121;645;0.9984;
306;0.0157;646;1.0000;
307;0.0165;647;0.9994;
308;0.0132;648;0.9924;
309;0.0105;649;0.9821;
310;0.0112;650;0.9676;
311;0.0104;651;0.9489;
312;0.0132;652;0.9278;
313;0.0084;653;0.9053;
314;0.0108;654;0.8787;
315;0.0072;655;0.8506;
316;0.0078;656;0.8266;
317;0.0080;657;0.7986;
318;0.0072;658;0.7713;
319;0.0055;659;0.7441;
320;0.0058;660;0.7138;
321;0.0079;661;0.6831;
322;0.0066;662;0.6508;
323;0.0064;663;0.6183;
324;0.0097;664;0.5869;
325;0.0091;665;0.5534;
326;0.0113;666;0.5230;
327;0.0088;667;0.4923;
328;0.0081;668;0.4626;
329;0.0104;669;0.4367;
330;0.0051;670;0.4129;
331;0.0111;671;0.3889;
332;0.0117;672;0.3680;
333;0.0079;673;0.3468;
334;0.0044;674;0.3280;
335;0.0097;675;0.3105;
336;0.0069;676;0.2938;
337;0.0110;677;0.2794;
338;0.0094;678;0.2667;
339;0.0096;679;0.2539;
340;0.0088;680;0.2426;
341;0.0088;681;0.2320;
342;0.0046;682;0.2239;
343;0.0114;683;0.2154;
344;0.0103;684;0.2059;
345;0.0042;685;0.1978;
346;0.0146;686;0.1911;
347;0.0126;687;0.1835;
348;0.0109;688;0.1781;
349;0.0097;689;0.1733;
350;0.0121;690;0.1685;
351;0.0094;691;0.1635;
352;0.0092;692;0.1597;
353;0.0081;693;0.1560;
354;0.0086;694;0.1517;
355;0.0104;695;0.1476;
356;0.0117;696;0.1442;
357;0.0087;697;0.1405;
358;0.0098;698;0.1377;
359;0.0110;699;0.1340;
360;0.0093;700;0.1303;
361;0.0111;701;0.1265;
362;0.0120;702;0.1239;
363;0.0130;703;0.1204;
364;0.0120;704;0.1178;
365;0.0110;705;0.1137;
366;0.0116;706;0.1112;
367;0.0125;707;0.1080;
368;0.0152;708;0.1045;
369;0.0124;709;0.1012;
370;0.0153;710;0.0977;
371;0.0152;711;0.0950;
372;0.0154;712;0.0907;
373;0.0155;713;0.0875;
374;0.0148;714;0.0848;
375;0.0119;715;0.0809;
376;0.0159;716;0.0786;
377;0.0142;717;0.0760;
378;0.0129;718;0.0727;
379;0.0149;719;0.0704;
380;0.0135;720;0.0682;
381;0.0109;721;0.0649;
382;0.0109;722;0.0624;
383;0.0089;723;0.0596;
384;0.0111;724;0.0578;
385;0.0094;725;0.0558;
386;0.0092;726;0.0539;
387;0.0113;727;0.0511;
