Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
300;0.0669;760;0.2936;
301;0.0678;761;0.2996;
302;0.0673;762;0.3083;
303;0.0678;763;0.3362;
304;0.0678;764;0.3420;
305;0.0671;765;0.3651;
306;0.0669;766;0.3676;
307;0.0658;767;0.3906;
308;0.0660;768;0.4028;
309;0.0655;769;0.4126;
310;0.0662;770;0.4244;
311;0.0661;771;0.4516;
312;0.0672;772;0.4634;
313;0.0678;773;0.4882;
314;0.0688;774;0.4957;
315;0.0702;775;0.5151;
316;0.0718;776;0.5297;
317;0.0733;777;0.5399;
318;0.0749;778;0.5649;
319;0.0777;779;0.5810;
320;0.0804;780;0.5828;
321;0.0814;781;0.6052;
322;0.0832;782;0.6208;
323;0.0832;783;0.6339;
324;0.0841;784;0.6374;
325;0.0844;785;0.6361;
326;0.0832;786;0.6645;
327;0.0824;787;0.6886;
328;0.0809;788;0.6974;
329;0.0791;789;0.6978;
330;0.0774;790;0.7176;
331;0.0757;791;0.7431;
332;0.0740;792;0.7462;
333;0.0728;793;0.7928;
334;0.0712;794;0.8335;
335;0.0705;795;0.8862;
336;0.0698;796;0.9431;
337;0.0691;797;0.9733;
338;0.0685;798;1.0000;
339;0.0678;799;0.9948;
340;0.0669;800;0.9936;
341;0.0661;801;0.9804;
342;0.0655;802;0.9547;
343;0.0643;803;0.9243;
344;0.0631;804;0.9139;
345;0.0614;805;0.8593;
346;0.0599;806;0.8456;
347;0.0578;807;0.8035;
348;0.0560;808;0.7732;
349;0.0540;809;0.7458;
350;0.0522;810;0.7218;
351;0.0502;811;0.6745;
352;0.0487;812;0.6450;
353;0.0471;813;0.6160;
354;0.0455;814;0.5958;
355;0.0440;815;0.5597;
356;0.0427;816;0.5447;
357;0.0419;817;0.5175;
358;0.0406;818;0.4886;
359;0.0397;819;0.4599;
360;0.0388;820;0.4411;
361;0.0378;821;0.4156;
362;0.0370;822;0.3965;
363;0.0360;823;0.3714;
364;0.0356;824;0.3548;
365;0.0345;825;0.3465;
366;0.0338;826;0.3199;
367;0.0328;827;0.3039;
368;0.0319;828;0.2855;
369;0.0310;829;0.2638;
370;0.0302;830;0.2494;
371;0.0296;831;0.2432;
372;0.0287;832;0.2202;
373;0.0283;833;0.2066;
374;0.0277;834;0.1968;
375;0.0272;835;0.1879;
376;0.0271;836;0.1736;
377;0.0268;837;0.1673;
378;0.0266;838;0.1612;
379;0.0266;839;0.1436;
380;0.0264;840;0.1401;
381;0.0265;841;0.1319;
382;0.0266;842;0.1356;
383;0.0264;843;0.1268;
384;0.0264;844;0.1187;
385;0.0264;845;0.1191;
386;0.0265;846;0.1142;
387;0.0270;847;0.1079;
388;0.0267;848;0.1043;
389;0.0271;849;0.1036;
390;0.0271;850;0.1021;
391;0.0278;851;0.0927;
392;0.0280;852;0.0940;
393;0.0284;853;0.0920;
394;0.0285;854;0.0933;
395;0.0289;855;0.0873;
396;0.0292;856;0.0881;
397;0.0295;857;0.0844;
398;0.0300;858;0.0805;
399;0.0302;859;0.0836;
400;0.0305;860;0.0833;
401;0.0307;861;0.0862;
402;0.0310;862;0.0756;
403;0.0310;863;0.0838;
404;0.0312;864;0.0808;
405;0.0313;865;0.0837;
406;0.0311;866;0.0778;
407;0.0310;867;0.0805;
408;0.0308;868;0.0795;
409;0.0305;869;0.0818;
410;0.0300;870;0.0815;
411;0.0296;871;0.0811;
412;0.0292;872;0.0759;
413;0.0285;873;0.0763;
414;0.0280;874;0.0774;
415;0.0275;875;0.0749;
416;0.0269;876;0.0788;
417;0.0263;877;0.0733;
418;0.0257;878;0.0778;
419;0.0253;879;0.0774;
420;0.0248;880;0.0778;
421;0.0245;881;0.0782;
422;0.0242;882;0.0748;
423;0.0240;883;0.0797;
424;0.0237;884;0.0768;
425;0.0236;885;0.0752;
426;0.0236;886;0.0764;
427;0.0237;887;0.0776;
428;0.0238;888;0.0756;
429;0.0239;889;0.0758;
430;0.0242;890;0.0753;
431;0.0246;891;0.0760;
432;0.0248;892;0.0752;
433;0.0251;893;0.0760;
434;0.0254;894;0.0758;
435;0.0257;895;0.0759;
436;0.0259;896;0.0747;
437;0.0261;897;0.0788;
438;0.0262;898;0.0800;
439;0.0262;899;0.0753;
440;0.0262;900;0.0730;
441;0.0262;;;
442;0.0259;;;
443;0.0256;;;
444;0.0253;;;
445;0.0249;;;
446;0.0244;;;
447;0.0238;;;
448;0.0233;;;
449;0.0226;;;
450;0.0219;;;
451;0.0212;;;
452;0.0206;;;
453;0.0200;;;
454;0.0194;;;
455;0.0188;;;
456;0.0183;;;
457;0.0180;;;
458;0.0175;;;
459;0.0173;;;
460;0.0169;;;
461;0.0168;;;
462;0.0166;;;
463;0.0166;;;
464;0.0165;;;
465;0.0167;;;
466;0.0169;;;
467;0.0170;;;
468;0.0172;;;
469;0.0174;;;
470;0.0178;;;
471;0.0182;;;
472;0.0186;;;
473;0.0190;;;
474;0.0194;;;
475;0.0201;;;
476;0.0205;;;
477;0.0212;;;
478;0.0217;;;
479;0.0224;;;
480;0.0229;;;
481;0.0237;;;
482;0.0244;;;
483;0.0252;;;
484;0.0260;;;
485;0.0267;;;
486;0.0274;;;
487;0.0283;;;
488;0.0291;;;
489;0.0299;;;
490;0.0308;;;
491;0.0315;;;
492;0.0324;;;
493;0.0332;;;
494;0.0340;;;
495;0.0348;;;
496;0.0356;;;
497;0.0362;;;
498;0.0370;;;
499;0.0376;;;
500;0.0382;;;
501;0.0389;;;
502;0.0394;;;
503;0.0400;;;
504;0.0404;;;
505;0.0410;;;
506;0.0414;;;
507;0.0419;;;
508;0.0422;;;
509;0.0425;;;
510;0.0428;;;
511;0.0431;;;
512;0.0434;;;
513;0.0437;;;
514;0.0440;;;
515;0.0442;;;
516;0.0443;;;
517;0.0446;;;
518;0.0446;;;
519;0.0450;;;
520;0.0451;;;
521;0.0453;;;
522;0.0455;;;
523;0.0457;;;
524;0.0458;;;
525;0.0460;;;
526;0.0460;;;
527;0.0462;;;
528;0.0462;;;
529;0.0462;;;
530;0.0464;;;
531;0.0463;;;
532;0.0463;;;
533;0.0461;;;
534;0.0460;;;
535;0.0457;;;
536;0.0454;;;
537;0.0451;;;
538;0.0446;;;
539;0.0441;;;
540;0.0434;;;
541;0.0428;;;
542;0.0421;;;
543;0.0412;;;
