Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
301;0.0452;505;0.0022;
302;0.0472;506;0.0026;
303;0.0485;507;0.0030;
304;0.0498;508;0.0034;
305;0.0517;509;0.0044;
306;0.0534;510;0.0054;
307;0.0552;511;0.0066;
308;0.0575;512;0.0078;
309;0.0593;513;0.0096;
310;0.0611;514;0.0117;
311;0.0638;515;0.0143;
312;0.0657;516;0.0173;
313;0.0676;517;0.0210;
314;0.0698;518;0.0262;
315;0.0712;519;0.0322;
316;0.0730;520;0.0395;
317;0.0752;521;0.0486;
318;0.0767;522;0.0592;
319;0.0783;523;0.0708;
320;0.0796;524;0.0852;
321;0.0811;525;0.0996;
322;0.0823;526;0.1180;
323;0.0841;527;0.1387;
324;0.0853;528;0.1633;
325;0.0862;529;0.1932;
326;0.0872;530;0.2244;
327;0.0875;531;0.2665;
328;0.0882;532;0.3087;
329;0.0891;533;0.3584;
330;0.0894;534;0.4097;
331;0.0894;535;0.4595;
332;0.0894;536;0.5163;
333;0.0897;537;0.5707;
334;0.0897;538;0.6307;
335;0.0900;539;0.6851;
336;0.0894;540;0.7450;
337;0.0893;541;0.8008;
338;0.0887;542;0.8557;
339;0.0885;543;0.9003;
340;0.0884;544;0.9482;
341;0.0878;545;0.9724;
342;0.0879;546;0.9975;
343;0.0875;547;1.0000;
344;0.0867;548;0.9939;
345;0.0869;549;0.9709;
346;0.0867;550;0.9521;
347;0.0866;551;0.9184;
348;0.0857;552;0.8749;
349;0.0851;553;0.8231;
350;0.0851;554;0.7730;
351;0.0850;555;0.7168;
352;0.0848;556;0.6653;
353;0.0839;557;0.6149;
354;0.0836;558;0.5630;
355;0.0833;559;0.5260;
356;0.0829;560;0.4848;
357;0.0823;561;0.4561;
358;0.0818;562;0.4274;
359;0.0811;563;0.4072;
360;0.0804;564;0.3860;
361;0.0796;565;0.3684;
362;0.0789;566;0.3492;
363;0.0778;567;0.3344;
364;0.0768;568;0.3210;
