Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
200;0.3540;502;0.0000;
201;0.3680;503;0.0000;
202;0.3810;504;0.0000;
203;0.3970;505;0.0000;
204;0.4130;506;0.0000;
205;0.4280;507;0.0000;
206;0.4410;508;0.0000;
207;0.4520;509;0.0000;
208;0.4600;510;0.0000;
209;0.4640;511;0.0000;
210;0.4650;512;0.0000;
211;0.4640;513;0.0000;
212;0.4620;514;0.0000;
213;0.4580;515;0.0000;
214;0.4540;516;0.0000;
215;0.4500;517;0.0000;
216;0.4460;518;0.0000;
217;0.4430;519;0.0000;
218;0.4390;520;0.0000;
219;0.4360;521;0.0000;
220;0.4330;522;0.0000;
221;0.4290;523;0.0000;
222;0.4240;524;0.0000;
223;0.4200;525;0.0000;
224;0.4150;526;0.0000;
225;0.4100;527;0.0000;
226;0.4070;528;0.0000;
227;0.4040;529;0.0000;
228;0.4020;530;0.0000;
229;0.3990;531;0.0000;
230;0.3980;532;0.0000;
231;0.3970;533;0.0000;
232;0.3940;534;0.0000;
233;0.3920;535;0.0000;
234;0.3880;536;0.0000;
235;0.3850;537;0.0000;
236;0.3800;538;0.0000;
237;0.3760;539;0.0000;
238;0.3690;540;0.0000;
239;0.3610;541;0.0000;
240;0.3510;542;0.0000;
241;0.3390;543;0.0000;
242;0.3260;544;0.0000;
243;0.3120;545;0.0000;
244;0.2990;546;0.0000;
245;0.2860;547;0.0000;
246;0.2760;548;0.0000;
247;0.2670;549;0.0000;
248;0.2590;550;0.0000;
249;0.2530;551;0.0000;
250;0.2490;552;0.0000;
251;0.2470;553;0.0000;
252;0.2460;554;0.0000;
253;0.2460;555;0.0000;
254;0.2480;556;0.0000;
255;0.2520;557;0.0000;
256;0.2560;558;0.0000;
257;0.2630;559;0.0000;
258;0.2710;560;0.0000;
259;0.2800;561;0.0000;
260;0.2910;562;0.0000;
261;0.3030;563;0.0000;
262;0.3180;564;0.0000;
263;0.3340;565;0.0000;
264;0.3520;566;0.0000;
265;0.3710;567;0.0000;
266;0.3900;568;0.0000;
267;0.4070;569;0.0000;
268;0.4210;570;0.0000;
269;0.4320;571;0.0000;
270;0.4370;572;0.0000;
271;0.4430;573;0.0000;
272;0.4490;574;0.0000;
273;0.4590;575;0.0000;
274;0.4720;576;0.0000;
275;0.4860;577;0.0000;
276;0.5000;578;0.0000;
277;0.5080;579;0.0010;
278;0.5070;580;0.0010;
279;0.4930;581;0.0010;
280;0.4630;582;0.0010;
281;0.4230;583;0.0010;
282;0.3780;584;0.0010;
283;0.3350;585;0.0010;
284;0.2970;586;0.0010;
285;0.2650;587;0.0010;
286;0.2360;588;0.0010;
287;0.2110;589;0.0020;
288;0.1850;590;0.0020;
289;0.1620;591;0.0020;
290;0.1420;592;0.0020;
291;0.1260;593;0.0030;
292;0.1140;594;0.0030;
293;0.1060;595;0.0040;
294;0.1010;596;0.0040;
295;0.0980;597;0.0050;
296;0.0960;598;0.0060;
297;0.0940;599;0.0070;
298;0.0900;600;0.0080;
299;0.0860;601;0.0090;
300;0.0800;602;0.0110;
301;0.0740;603;0.0120;
302;0.0690;604;0.0140;
303;0.0650;605;0.0170;
304;0.0620;606;0.0190;
305;0.0590;607;0.0230;
306;0.0580;608;0.0260;
307;0.0560;609;0.0310;
308;0.0550;610;0.0350;
309;0.0530;611;0.0400;
