Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.1572;570;0.0588;
401;0.1528;571;0.0615;
402;0.1518;572;0.0682;
403;0.1508;573;0.0756;
404;0.1496;574;0.0846;
405;0.1488;575;0.0953;
406;0.1481;576;0.1064;
407;0.1464;577;0.1184;
408;0.1451;578;0.1334;
409;0.1439;579;0.1483;
410;0.1415;580;0.1665;
411;0.1393;581;0.1876;
412;0.1358;582;0.2093;
413;0.1325;583;0.2321;
414;0.1289;584;0.2586;
415;0.1265;585;0.2856;
416;0.1229;586;0.3161;
417;0.1197;587;0.3482;
418;0.1187;588;0.3828;
419;0.1142;589;0.4196;
420;0.1117;590;0.4578;
421;0.1109;591;0.4945;
422;0.1082;592;0.5332;
423;0.1064;593;0.5739;
424;0.1032;594;0.6152;
425;0.1021;595;0.6585;
426;0.1001;596;0.7008;
427;0.0985;597;0.7456;
428;0.0950;598;0.7833;
429;0.0927;599;0.8208;
430;0.0908;600;0.8564;
431;0.0887;601;0.8842;
432;0.0856;602;0.9091;
433;0.0847;603;0.9332;
434;0.0819;604;0.9536;
435;0.0810;605;0.9712;
436;0.0792;606;0.9897;
437;0.0772;607;1.0000;
438;0.0755;608;0.9945;
439;0.0736;609;0.9884;
440;0.0726;610;0.9790;
441;0.0700;611;0.9657;
442;0.0682;612;0.9474;
443;0.0667;613;0.9264;
444;0.0643;614;0.9040;
445;0.0626;615;0.8765;
446;0.0613;616;0.8479;
447;0.0592;617;0.8150;
448;0.0578;618;0.7784;
449;0.0545;619;0.7477;
450;0.0537;620;0.7148;
451;0.0520;621;0.6828;
452;0.0496;622;0.6529;
453;0.0485;623;0.6242;
454;0.0466;624;0.5929;
455;0.0443;625;0.5658;
456;0.0425;626;0.5387;
457;0.0410;627;0.5155;
458;0.0395;628;0.4910;
459;0.0376;629;0.4664;
460;0.0363;630;0.4438;
461;0.0348;631;0.4262;
462;0.0344;632;0.4054;
463;0.0332;633;0.3862;
464;0.0318;634;0.3711;
465;0.0311;635;0.3571;
466;0.0308;636;0.3422;
467;0.0302;637;0.3330;
468;0.0300;638;0.3214;
469;0.0303;639;0.3133;
470;0.0306;640;0.3068;
471;0.0298;641;0.2988;
472;0.0313;642;0.2901;
473;0.0312;643;0.2830;
474;0.0319;644;0.2784;
475;0.0330;645;0.2728;
476;0.0336;646;0.2674;
477;0.0345;647;0.2637;
478;0.0356;648;0.2600;
479;0.0362;649;0.2572;
480;0.0370;650;0.2556;
481;0.0391;651;0.2525;
482;0.0412;652;0.2501;
483;0.0424;653;0.2500;
484;0.0436;654;0.2434;
485;0.0459;655;0.2414;
486;0.0482;656;0.2352;
487;0.0516;657;0.2292;
488;0.0533;658;0.2251;
489;0.0569;659;0.2175;
490;0.0602;660;0.2130;
491;0.0624;661;0.2093;
492;0.0658;662;0.2061;
493;0.0690;663;0.2041;
494;0.0724;664;0.2047;
495;0.0750;665;0.1977;
496;0.0797;666;0.1948;
497;0.0824;667;0.1900;
498;0.0867;668;0.1861;
499;0.0906;669;0.1829;
500;0.0936;670;0.1793;
501;0.0972;671;0.1732;
502;0.0992;672;0.1670;
503;0.1038;673;0.1634;
504;0.1085;674;0.1578;
505;0.1115;675;0.1536;
506;0.1163;676;0.1480;
507;0.1202;677;0.1421;
508;0.1266;678;0.1366;
509;0.1316;679;0.1320;
510;0.1355;680;0.1276;
511;0.1414;681;0.1253;
512;0.1468;682;0.1191;
513;0.1532;683;0.1152;
514;0.1606;684;0.1096;
515;0.1670;685;0.1063;
516;0.1752;686;0.1036;
517;0.1819;687;0.0978;
518;0.1900;688;0.0945;
519;0.1997;689;0.0915;
520;0.2074;690;0.0869;
521;0.2142;691;0.0821;
522;0.2234;692;0.0791;
523;0.2338;693;0.0757;
524;0.2408;694;0.0740;
525;0.2505;695;0.0707;
526;0.2604;696;0.0672;
527;0.2658;697;0.0664;
528;0.2763;698;0.0633;
529;0.2851;699;0.0598;
530;0.2963;700;0.0576;
531;0.3084;;;
532;0.3228;;;
533;0.3341;;;
534;0.3506;;;
535;0.3672;;;
536;0.3840;;;
537;0.3965;;;
538;0.4108;;;
539;0.4209;;;
540;0.4331;;;
541;0.4403;;;
542;0.4507;;;
543;0.4589;;;
544;0.4699;;;
545;0.4835;;;
546;0.4964;;;
547;0.5120;;;
548;0.5249;;;
549;0.5404;;;
550;0.5549;;;
551;0.5752;;;
552;0.5932;;;
553;0.6123;;;
554;0.6305;;;
555;0.6507;;;
556;0.6719;;;
557;0.6876;;;
558;0.7122;;;
559;0.7342;;;
560;0.7607;;;
561;0.7860;;;
562;0.8050;;;
563;0.8242;;;
564;0.8482;;;
565;0.8676;;;
566;0.8827;;;
567;0.8992;;;
568;0.9182;;;
569;0.9330;;;
570;0.9502;;;
571;0.9624;;;
572;0.9722;;;
573;0.9806;;;
574;0.9876;;;
