Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
500;0.0000;663;0.0108;
501;0.0000;664;0.0106;
502;0.0001;665;0.0108;
503;0.0001;666;0.0114;
504;0.0002;667;0.0121;
505;0.0002;668;0.0131;
506;0.0002;669;0.0140;
507;0.0002;670;0.0151;
508;0.0003;671;0.0168;
509;0.0004;672;0.0183;
510;0.0004;673;0.0200;
511;0.0005;674;0.0218;
512;0.0006;675;0.0233;
513;0.0006;676;0.0252;
514;0.0006;677;0.0268;
515;0.0007;678;0.0285;
516;0.0007;679;0.0307;
517;0.0009;680;0.0331;
518;0.0009;681;0.0355;
519;0.0010;682;0.0374;
520;0.0010;683;0.0393;
521;0.0012;684;0.0416;
522;0.0012;685;0.0445;
523;0.0013;686;0.0474;
524;0.0014;687;0.0502;
525;0.0014;688;0.0525;
526;0.0016;689;0.0552;
527;0.0017;690;0.0585;
528;0.0018;691;0.0622;
529;0.0019;692;0.0657;
530;0.0019;693;0.0685;
531;0.0020;694;0.0701;
532;0.0022;695;0.0712;
533;0.0023;696;0.0730;
534;0.0024;697;0.0752;
535;0.0025;698;0.0781;
536;0.0027;699;0.0823;
537;0.0028;700;0.0878;
538;0.0030;701;0.0954;
539;0.0032;702;0.1044;
540;0.0034;703;0.1139;
541;0.0036;704;0.1223;
542;0.0037;705;0.1327;
543;0.0038;706;0.1465;
544;0.0041;707;0.1654;
545;0.0042;708;0.1900;
546;0.0044;709;0.2172;
547;0.0046;710;0.2483;
548;0.0048;711;0.2828;
549;0.0049;712;0.3203;
550;0.0052;713;0.3618;
551;0.0054;714;0.4074;
552;0.0058;715;0.4548;
553;0.0059;716;0.5053;
554;0.0062;717;0.5592;
555;0.0065;718;0.6163;
556;0.0067;719;0.6726;
557;0.0071;720;0.7273;
558;0.0074;721;0.7770;
559;0.0077;722;0.8211;
560;0.0080;723;0.8616;
561;0.0083;724;0.8974;
562;0.0088;725;0.9318;
563;0.0092;726;0.9646;
564;0.0096;727;0.9895;
565;0.0100;728;0.9999;
566;0.0106;729;0.9971;
567;0.0110;730;0.9886;
568;0.0116;731;0.9763;
569;0.0123;732;0.9583;
570;0.0128;733;0.9347;
571;0.0134;734;0.9065;
572;0.0140;735;0.8816;
573;0.0145;736;0.8568;
574;0.0153;737;0.8300;
575;0.0161;738;0.7974;
576;0.0167;739;0.7659;
577;0.0175;740;0.7412;
578;0.0182;741;0.7205;
579;0.0191;742;0.7009;
580;0.0200;743;0.6758;
581;0.0210;744;0.6488;
582;0.0220;745;0.6220;
583;0.0229;746;0.5980;
584;0.0237;747;0.5749;
585;0.0246;748;0.5531;
586;0.0256;749;0.5306;
587;0.0267;750;0.5093;
588;0.0277;751;0.4880;
589;0.0286;752;0.4669;
590;0.0296;753;0.4471;
591;0.0306;754;0.4289;
592;0.0315;755;0.4149;
593;0.0327;756;0.4022;
594;0.0338;757;0.3885;
595;0.0348;758;0.3749;
596;0.0358;759;0.3612;
597;0.0366;760;0.3505;
598;0.0375;761;0.3430;
599;0.0385;762;0.3358;
600;0.0395;763;0.3280;
601;0.0406;764;0.3205;
602;0.0414;765;0.3127;
603;0.0426;766;0.3068;
604;0.0435;767;0.3009;
605;0.0448;768;0.2943;
606;0.0462;769;0.2871;
607;0.0474;770;0.2812;
608;0.0489;771;0.2773;
609;0.0503;772;0.2731;
610;0.0519;773;0.2674;
611;0.0535;774;0.2595;
612;0.0555;775;0.2517;
613;0.0576;776;0.2463;
614;0.0597;777;0.2429;
615;0.0616;778;0.2400;
616;0.0640;779;0.2365;
617;0.0668;780;0.2323;
618;0.0694;781;0.2288;
619;0.0727;782;0.2256;
620;0.0758;783;0.2228;
621;0.0791;784;0.2186;
622;0.0825;785;0.2137;
623;0.0860;786;0.2093;
624;0.0897;787;0.2060;
625;0.0939;788;0.2028;
626;0.0982;789;0.1987;
627;0.1028;790;0.1935;
628;0.1069;791;0.1875;
629;0.1117;792;0.1821;
630;0.1168;793;0.1769;
631;0.1223;794;0.1726;
632;0.1289;795;0.1681;
633;0.1346;796;0.1629;
634;0.1406;797;0.1592;
635;0.1463;798;0.1539;
636;0.1526;799;0.1396;
637;0.1588;800;0.1130;
638;0.1654;;;
639;0.1717;;;
640;0.1778;;;
641;0.1834;;;
642;0.1884;;;
643;0.1931;;;
644;0.1974;;;
645;0.2020;;;
646;0.2050;;;
647;0.2078;;;
648;0.2098;;;
649;0.2110;;;
650;0.2115;;;
651;0.2117;;;
652;0.2115;;;
653;0.2106;;;
654;0.2097;;;
655;0.2086;;;
656;0.2074;;;
657;0.2062;;;
658;0.2054;;;
659;0.2044;;;
660;0.2039;;;
661;0.2036;;;
662;0.2038;;;
663;0.2045;;;
664;0.2057;;;
665;0.2075;;;
666;0.2096;;;
667;0.2128;;;
668;0.2163;;;
669;0.2200;;;
670;0.2249;;;
671;0.2303;;;
672;0.2370;;;
673;0.2453;;;
674;0.2539;;;
675;0.2623;;;
676;0.2718;;;
