Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
340;0.2430;660;0.0950;
341;0.2439;661;0.1238;
342;0.2456;662;0.1534;
343;0.2493;663;0.1928;
344;0.2482;664;0.2374;
345;0.2458;665;0.2864;
346;0.2499;666;0.3460;
347;0.2462;667;0.4072;
348;0.2424;668;0.4753;
349;0.2426;669;0.5461;
350;0.2404;670;0.6210;
351;0.2400;671;0.6975;
352;0.2346;672;0.7697;
353;0.2334;673;0.8404;
354;0.2326;674;0.8957;
355;0.2283;675;0.9417;
356;0.2259;676;0.9749;
357;0.2237;677;0.9929;
358;0.2213;678;1.0000;
359;0.2169;679;0.9916;
360;0.2176;680;0.9749;
361;0.2120;681;0.9457;
362;0.2102;682;0.9089;
363;0.2072;683;0.8630;
364;0.2061;684;0.8074;
365;0.1996;685;0.7570;
366;0.1969;686;0.7075;
367;0.1937;687;0.6606;
368;0.1887;688;0.6091;
369;0.1833;689;0.5636;
370;0.1781;690;0.5233;
371;0.1755;691;0.4822;
372;0.1690;692;0.4433;
373;0.1652;693;0.4104;
374;0.1612;694;0.3791;
375;0.1609;695;0.3518;
376;0.1523;696;0.3274;
377;0.1459;697;0.3028;
378;0.1409;698;0.2860;
379;0.1377;699;0.2724;
380;0.1332;700;0.2560;
381;0.1302;701;0.2482;
382;0.1220;702;0.2383;
383;0.1182;703;0.2320;
384;0.1131;704;0.2256;
385;0.1075;705;0.2211;
386;0.1037;706;0.2153;
387;0.0982;707;0.2086;
388;0.0932;708;0.2061;
389;0.0897;709;0.2000;
390;0.0843;710;0.1985;
391;0.0822;711;0.1904;
392;0.0773;712;0.1888;
393;0.0744;713;0.1820;
394;0.0707;714;0.1765;
395;0.0656;715;0.1711;
396;0.0640;716;0.1668;
397;0.0598;717;0.1612;
398;0.0588;718;0.1528;
399;0.0559;719;0.1481;
400;0.0520;720;0.1435;
401;0.0506;721;0.1376;
402;0.0475;722;0.1319;
403;0.0457;723;0.1319;
404;0.0438;724;0.1254;
405;0.0406;725;0.1263;
406;0.0393;726;0.1212;
407;0.0380;727;0.1203;
408;0.0351;728;0.1183;
409;0.0337;729;0.1186;
410;0.0308;730;0.1191;
411;0.0295;731;0.1188;
412;0.0290;732;0.1201;
413;0.0268;733;0.1214;
414;0.0241;734;0.1221;
415;0.0232;735;0.1268;
416;0.0218;736;0.1272;
417;0.0215;737;0.1307;
418;0.0201;738;0.1317;
419;0.0183;739;0.1330;
420;0.0177;740;0.1351;
421;0.0162;741;0.1398;
422;0.0164;742;0.1387;
423;0.0148;743;0.1426;
424;0.0148;744;0.1465;
425;0.0145;745;0.1478;
426;0.0133;746;0.1472;
427;0.0132;747;0.1498;
428;0.0130;748;0.1502;
429;0.0152;749;0.1470;
430;0.0137;750;0.1482;
431;0.0142;751;0.1488;
432;0.0113;752;0.1441;
433;0.0119;753;0.1410;
434;0.0115;754;0.1386;
435;0.0118;755;0.1331;
436;0.0095;756;0.1283;
437;0.0094;757;0.1226;
438;0.0087;758;0.1192;
439;0.0087;759;0.1123;
440;0.0084;760;0.1058;
441;0.0085;761;0.0988;
442;0.0080;762;0.0964;
443;0.0080;763;0.0898;
444;0.0074;764;0.0848;
445;0.0088;765;0.0802;
446;0.0075;766;0.0730;
447;0.0067;767;0.0714;
448;0.0077;768;0.0659;
449;0.0080;769;0.0622;
450;0.0071;770;0.0573;
451;0.0066;771;0.0529;
452;0.0075;772;0.0518;
453;0.0063;773;0.0471;
454;0.0056;774;0.0449;
455;0.0061;775;0.0429;
456;0.0064;776;0.0408;
457;0.0069;777;0.0390;
458;0.0070;778;0.0371;
459;0.0057;779;0.0343;
460;0.0062;780;0.0336;
461;0.0047;781;0.0306;
462;0.0052;782;0.0301;
463;0.0049;783;0.0283;
464;0.0038;784;0.0293;
465;0.0042;785;0.0269;
466;0.0059;786;0.0260;
467;0.0037;787;0.0238;
468;0.0047;788;0.0240;
469;0.0040;789;0.0243;
470;0.0049;790;0.0241;
471;0.0040;791;0.0216;
472;0.0050;792;0.0206;
473;0.0043;793;0.0212;
474;0.0041;794;0.0213;
475;0.0030;795;0.0190;
476;0.0037;796;0.0182;
477;0.0048;797;0.0180;
478;0.0038;798;0.0164;
479;0.0030;799;0.0187;
480;0.0037;800;0.0166;
481;0.0053;;;
482;0.0044;;;
483;0.0035;;;
484;0.0042;;;
485;0.0053;;;
486;0.0038;;;
487;0.0028;;;
488;0.0042;;;
489;0.0043;;;
490;0.0032;;;
491;0.0034;;;
492;0.0041;;;
493;0.0043;;;
494;0.0039;;;
495;0.0040;;;
496;0.0045;;;
497;0.0031;;;
498;0.0051;;;
499;0.0025;;;
500;0.0043;;;
501;0.0036;;;
502;0.0039;;;
503;0.0035;;;
504;0.0020;;;
505;0.0035;;;
506;0.0035;;;
507;0.0024;;;
508;0.0031;;;
509;0.0038;;;
510;0.0034;;;
511;0.0033;;;
512;0.0050;;;
513;0.0041;;;
514;0.0034;;;
515;0.0041;;;
516;0.0031;;;
517;0.0055;;;
518;0.0022;;;
519;0.0037;;;
520;0.0054;;;
521;0.0043;;;
522;0.0041;;;
523;0.0050;;;
524;0.0060;;;
525;0.0061;;;
526;0.0033;;;
527;0.0048;;;
528;0.0058;;;
529;0.0057;;;
530;0.0050;;;
531;0.0059;;;
532;0.0057;;;
533;0.0038;;;
534;0.0043;;;
535;0.0071;;;
536;0.0056;;;
537;0.0074;;;
538;0.0051;;;
539;0.0057;;;
540;0.0064;;;
541;0.0074;;;
542;0.0062;;;
543;0.0068;;;
544;0.0063;;;
545;0.0060;;;
546;0.0078;;;
547;0.0071;;;
548;0.0081;;;
549;0.0087;;;
550;0.0086;;;
551;0.0085;;;
552;0.0108;;;
553;0.0112;;;
554;0.0112;;;
555;0.0126;;;
556;0.0128;;;
557;0.0141;;;
558;0.0145;;;
559;0.0165;;;
560;0.0180;;;
561;0.0178;;;
562;0.0190;;;
563;0.0194;;;
564;0.0184;;;
565;0.0189;;;
566;0.0199;;;
567;0.0228;;;
568;0.0210;;;
569;0.0219;;;
570;0.0201;;;
571;0.0214;;;
572;0.0222;;;
573;0.0219;;;
574;0.0225;;;
575;0.0229;;;
576;0.0243;;;
577;0.0250;;;
578;0.0268;;;
579;0.0281;;;
580;0.0287;;;
581;0.0305;;;
582;0.0307;;;
583;0.0322;;;
584;0.0318;;;
585;0.0325;;;
586;0.0340;;;
587;0.0349;;;
588;0.0338;;;
589;0.0358;;;
590;0.0368;;;
591;0.0390;;;
592;0.0405;;;
593;0.0439;;;
594;0.0475;;;
595;0.0522;;;
596;0.0568;;;
597;0.0633;;;
598;0.0709;;;
599;0.0777;;;
600;0.0864;;;
601;0.0974;;;
602;0.1082;;;
603;0.1201;;;
604;0.1308;;;
605;0.1421;;;
606;0.1502;;;
607;0.1548;;;
608;0.1559;;;
609;0.1541;;;
610;0.1501;;;
611;0.1435;;;
612;0.1386;;;
613;0.1322;;;
614;0.1269;;;
615;0.1220;;;
616;0.1183;;;
617;0.1130;;;
618;0.1083;;;
619;0.1050;;;
620;0.1020;;;
621;0.0961;;;
622;0.0938;;;
623;0.0900;;;
624;0.0868;;;
625;0.0845;;;
626;0.0821;;;
627;0.0798;;;
628;0.0790;;;
629;0.0800;;;
630;0.0798;;;
631;0.0808;;;
632;0.0840;;;
633;0.0868;;;
634;0.0898;;;
635;0.0968;;;
636;0.1021;;;
637;0.1091;;;
638;0.1143;;;
639;0.1196;;;
640;0.1259;;;
641;0.1302;;;
642;0.1351;;;
643;0.1375;;;
644;0.1393;;;
645;0.1395;;;
646;0.1406;;;
647;0.1414;;;
648;0.1415;;;
649;0.1399;;;
650;0.1404;;;
651;0.1426;;;
652;0.1482;;;
653;0.1532;;;
654;0.1605;;;
655;0.1704;;;
656;0.1847;;;
657;0.1997;;;
658;0.2181;;;
659;0.2433;;;
660;0.2719;;;
661;0.3065;;;
662;0.3527;;;
663;0.4080;;;
664;0.4720;;;
665;0.5426;;;
666;0.6179;;;
667;0.6929;;;
668;0.7633;;;
669;0.8302;;;
670;0.8853;;;
671;0.9348;;;
672;0.9703;;;
673;0.9934;;;
674;1.0000;;;
675;0.9858;;;
676;0.9525;;;
677;0.9095;;;
678;0.8538;;;
679;0.7925;;;
680;0.7265;;;
681;0.6573;;;
682;0.5874;;;
683;0.5182;;;
684;0.4552;;;
685;0.3943;;;
686;0.3393;;;
687;0.2909;;;
688;0.2478;;;
689;0.2097;;;
690;0.1762;;;
691;0.1489;;;
692;0.1241;;;
693;0.1041;;;
694;0.0935;;;
695;0.0791;;;
696;0.0669;;;
697;0.0550;;;
698;0.0484;;;
699;0.0405;;;
700;0.0344;;;
701;0.0290;;;
702;0.0265;;;
703;0.0234;;;
704;0.0195;;;
705;0.0182;;;
706;0.0165;;;
707;0.0154;;;
708;0.0137;;;
709;0.0132;;;
710;0.0115;;;
711;0.0100;;;
712;0.0094;;;
713;0.0093;;;
714;0.0077;;;
715;0.0074;;;
716;0.0072;;;
717;0.0064;;;
718;0.0063;;;
719;0.0052;;;
720;0.0051;;;
721;0.0051;;;
722;0.0049;;;
723;0.0034;;;
724;0.0036;;;
725;0.0035;;;
726;0.0037;;;
727;0.0020;;;
728;0.0026;;;
729;0.0035;;;
730;0.0031;;;
731;0.0024;;;
732;0.0032;;;
733;0.0037;;;
734;0.0026;;;
735;0.0023;;;
736;0.0028;;;
737;0.0027;;;
738;0.0027;;;
739;0.0017;;;
740;0.0028;;;
741;0.0020;;;
742;0.0028;;;
743;0.0019;;;
744;0.0037;;;
745;0.0018;;;
746;0.0020;;;
747;0.0019;;;
748;0.0022;;;
749;0.0010;;;
750;0.0019;;;
751;0.0013;;;
752;0.0018;;;
753;0.0025;;;
754;0.0033;;;
755;0.0016;;;
756;0.0024;;;
757;0.0022;;;
758;0.0018;;;
759;0.0018;;;
760;0.0002;;;
761;0.0012;;;
762;0.0012;;;
763;0.0015;;;
764;0.0024;;;
765;0.0024;;;
766;0.0018;;;
767;0.0016;;;
768;0.0014;;;
769;0.0019;;;
770;0.0019;;;
771;0.0007;;;
772;0.0019;;;
773;0.0016;;;
774;0.0012;;;
775;0.0015;;;
776;0.0021;;;
777;0.0011;;;
778;0.0010;;;
779;0.0011;;;
780;0.0020;;;
781;0.0022;;;
782;0.0009;;;
783;0.0023;;;
784;0.0018;;;
785;0.0017;;;
786;0.0014;;;
787;0.0003;;;
788;0.0011;;;
789;0.0017;;;
790;0.0004;;;
791;0.0023;;;
792;0.0008;;;
793;0.0019;;;
794;0.0016;;;
795;0.0008;;;
796;0.0019;;;
797;0.0022;;;
798;0.0024;;;
799;0.0022;;;
800;0.0025;;;
801;0.0008;;;
802;0.0026;;;
803;0.0016;;;
804;0.0002;;;
805;0.0026;;;
806;0.0006;;;
807;0.0027;;;
808;0.0020;;;
809;0.0035;;;
810;0.0022;;;
811;0.0022;;;
812;0.0036;;;
813;0.0032;;;
814;0.0017;;;
815;0.0017;;;
816;0.0033;;;
817;0.0025;;;
818;0.0024;;;
819;0.0023;;;
820;0.0034;;;
821;0.0015;;;
822;0.0029;;;
823;0.0017;;;
824;0.0036;;;
825;0.0017;;;
826;0.0012;;;
827;0.0014;;;
828;0.0020;;;
829;0.0020;;;
830;0.0014;;;
831;0.0031;;;
832;0.0026;;;
833;0.0019;;;
834;0.0020;;;
835;0.0016;;;
836;0.0030;;;
837;0.0028;;;
838;0.0035;;;
839;0.0020;;;
