Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
359;0.0185;470;0.1421;
360;0.0184;471;0.1553;
361;0.0211;472;0.1710;
362;0.0211;473;0.2000;
363;0.0237;474;0.2210;
364;0.0237;475;0.2500;
365;0.0263;476;0.2947;
366;0.0263;477;0.3289;
367;0.0290;478;0.3632;
368;0.0290;479;0.4026;
369;0.0316;480;0.4605;
370;0.0342;481;0.4974;
371;0.0342;482;0.5421;
372;0.0369;483;0.6026;
373;0.0395;484;0.6474;
374;0.0421;485;0.6868;
375;0.0421;486;0.7447;
376;0.0448;487;0.7842;
377;0.0501;488;0.8184;
378;0.0527;489;0.8658;
379;0.0527;490;0.8895;
380;0.0553;491;0.9158;
381;0.0606;492;0.9368;
382;0.0633;493;0.9632;
383;0.0686;494;0.9789;
384;0.0712;495;0.9895;
385;0.0766;496;1.0000;
386;0.0819;497;1.0000;
387;0.0898;498;1.0000;
388;0.0952;499;1.0000;
389;0.1005;500;1.0000;
390;0.1111;501;0.9974;
391;0.1164;502;0.9947;
392;0.1244;503;0.9868;
393;0.1324;504;0.9710;
394;0.1404;505;0.9579;
395;0.1510;506;0.9447;
396;0.1590;507;0.9184;
397;0.1696;508;0.9000;
398;0.1776;509;0.8816;
399;0.1909;510;0.8368;
400;0.2016;511;0.8289;
401;0.2122;512;0.8079;
402;0.2202;513;0.7737;
403;0.2308;514;0.7526;
404;0.2441;515;0.7316;
405;0.2548;516;0.7105;
406;0.2654;517;0.6789;
407;0.2761;518;0.6605;
408;0.2867;519;0.6395;
409;0.3053;520;0.6132;
410;0.3186;521;0.5947;
411;0.3320;522;0.5789;
412;0.3426;523;0.5526;
413;0.3559;524;0.5368;
414;0.3746;525;0.5237;
415;0.3879;526;0.5105;
416;0.3985;527;0.4895;
417;0.4092;528;0.4763;
418;0.4225;529;0.4605;
419;0.4331;530;0.4316;
420;0.4438;531;0.4158;
421;0.4544;532;0.4079;
422;0.4650;533;0.3921;
423;0.4810;534;0.3868;
424;0.4917;535;0.3737;
425;0.5023;536;0.3605;
426;0.5130;537;0.3395;
427;0.5236;538;0.3316;
428;0.5422;539;0.3184;
429;0.5555;540;0.3026;
430;0.5715;541;0.2895;
431;0.5848;542;0.2789;
432;0.5981;543;0.2500;
433;0.6194;544;0.2342;
434;0.6328;545;0.2289;
435;0.6487;546;0.2184;
436;0.6674;547;0.2132;
437;0.6940;548;0.2053;
438;0.7153;549;0.2000;
439;0.7340;550;0.1868;
440;0.7526;551;0.1763;
441;0.7739;552;0.1684;
442;0.8032;553;0.1579;
443;0.8245;554;0.1500;
444;0.8458;555;0.1421;
445;0.8645;556;0.1342;
446;0.8805;557;0.1289;
447;0.8991;558;0.1210;
448;0.9071;559;0.1158;
449;0.9150;560;0.1053;
450;0.9230;561;0.0974;
451;0.9310;562;0.0921;
452;0.9416;563;0.0842;
453;0.9416;564;0.0763;
454;0.9443;565;0.0737;
455;0.9443;566;0.0684;
456;0.9469;567;0.0632;
457;0.9495;568;0.0579;
458;0.9548;569;0.0526;
459;0.9602;570;0.0526;
460;0.9655;571;0.0526;
461;0.9708;572;0.0500;
462;0.9734;573;0.0474;
463;0.9787;574;0.0474;
464;0.9841;575;0.0474;
465;0.9920;576;0.0421;
466;0.9974;577;0.0421;
467;1.0000;578;0.0395;
468;1.0000;579;0.0395;
469;1.0000;580;0.0368;
470;0.9973;581;0.0368;
471;0.9946;582;0.0342;
472;0.9919;583;0.0316;
473;0.9865;584;0.0316;
474;0.9785;585;0.0316;
475;0.9598;586;0.0289;
476;0.9385;587;0.0263;
477;0.9145;588;0.0263;
478;0.8904;589;0.0237;
479;0.8478;590;0.0237;
480;0.8131;591;0.0210;
481;0.7811;592;0.0210;
482;0.7464;593;0.0210;
483;0.6797;594;0.0184;
484;0.6370;595;0.0184;
485;0.5890;596;0.0158;
486;0.5250;597;0.0158;
487;0.4850;598;0.0158;
488;0.4396;599;0.0132;
489;0.3783;600;0.0132;
490;0.3410;601;0.0132;
491;0.3063;602;0.0132;
492;0.2743;;;
493;0.2342;;;
494;0.2049;;;
495;0.1809;;;
496;0.1542;;;
497;0.1328;;;
498;0.1168;;;
499;0.1035;;;
500;0.0901;;;
501;0.0714;;;
502;0.0634;;;
503;0.0554;;;
504;0.0474;;;
505;0.0394;;;
506;0.0340;;;
507;0.0286;;;
508;0.0260;;;
509;0.0206;;;
510;0.0179;;;
511;0.0152;;;
512;0.0152;;;
513;0.0125;;;
514;0.0098;;;
515;0.0098;;;
516;0.0098;;;
517;0.0098;;;
518;0.0071;;;
519;0.0071;;;
