Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
220;0.8926;310;0.2331;
221;0.8599;311;0.2444;
222;0.8635;312;0.2503;
223;0.8532;313;0.2461;
224;0.8547;314;0.2382;
225;0.8537;315;0.2241;
226;0.8751;316;0.2121;
227;0.8744;317;0.1979;
228;0.8800;318;0.1902;
229;0.8333;319;0.1910;
230;0.7771;320;0.1957;
231;0.7484;321;0.2090;
232;0.7450;322;0.2346;
233;0.7320;323;0.2717;
234;0.7377;324;0.3394;
235;0.7464;325;0.4372;
236;0.7446;326;0.5609;
237;0.7524;327;0.7005;
238;0.7532;328;0.8443;
239;0.7645;329;0.9500;
240;0.7722;330;1.0000;
241;0.7820;331;0.9849;
242;0.8014;332;0.9034;
243;0.8137;333;0.7993;
244;0.8281;334;0.6824;
245;0.8447;335;0.5972;
246;0.8670;336;0.5252;
247;0.8724;337;0.4831;
248;0.8456;338;0.4480;
249;0.8161;339;0.4364;
250;0.7935;340;0.4205;
251;0.7831;341;0.4176;
252;0.7745;342;0.4190;
253;0.7660;343;0.4159;
254;0.7627;344;0.4104;
255;0.7529;345;0.4088;
256;0.7478;346;0.4047;
257;0.7582;347;0.3956;
258;0.8039;348;0.3891;
259;0.8549;349;0.3818;
260;0.8199;350;0.3733;
261;0.6944;351;0.3676;
262;0.5765;352;0.3588;
263;0.4675;353;0.3477;
264;0.4138;354;0.3430;
265;0.3938;355;0.3376;
266;0.3800;356;0.3280;
267;0.3768;357;0.3199;
268;0.3856;358;0.3130;
269;0.3922;359;0.3038;
270;0.4139;360;0.2976;
271;0.4129;361;0.2912;
272;0.4041;362;0.2781;
273;0.4042;363;0.2700;
274;0.4075;364;0.2580;
275;0.4001;365;0.2499;
276;0.3979;366;0.2430;
277;0.4040;367;0.2326;
278;0.4140;368;0.2238;
279;0.4114;369;0.2203;
280;0.4133;370;0.2110;
281;0.4260;371;0.2050;
282;0.4392;372;0.1970;
283;0.4669;373;0.1932;
284;0.5116;374;0.1867;
285;0.5788;375;0.1817;
286;0.6306;376;0.1770;
287;0.6531;377;0.1732;
288;0.6326;378;0.1679;
289;0.6036;379;0.1632;
290;0.5891;380;0.1569;
291;0.5709;381;0.1519;
292;0.5555;382;0.1449;
293;0.5395;383;0.1407;
294;0.5296;384;0.1361;
295;0.5309;385;0.1305;
296;0.5366;386;0.1277;
297;0.5263;387;0.1217;
298;0.5199;388;0.1179;
299;0.5155;389;0.1161;
300;0.5294;390;0.1130;
301;0.5753;391;0.1113;
302;0.6687;392;0.1067;
303;0.7914;393;0.1033;
304;0.9293;394;0.1014;
305;1.0000;395;0.0997;
306;0.9490;396;0.0968;
307;0.8099;397;0.0943;
308;0.6912;398;0.0922;
309;0.5919;399;0.0905;
310;0.5301;400;0.0875;
311;0.4709;401;0.0854;
312;0.4397;402;0.0829;
313;0.4230;403;0.0814;
314;0.4137;404;0.0799;
315;0.4214;405;0.0762;
316;0.4197;406;0.0755;
317;0.4016;407;0.0733;
318;0.3857;408;0.0721;
319;0.3798;409;0.0704;
320;0.3878;410;0.0693;
321;0.4290;411;0.0667;
322;0.5010;412;0.0669;
323;0.6126;413;0.0643;
324;0.7351;414;0.0623;
325;0.8602;415;0.0622;
326;0.9184;416;0.0608;
327;0.8628;417;0.0599;
328;0.6864;418;0.0588;
329;0.4785;419;0.0589;
330;0.3121;420;0.0571;
331;0.1926;421;0.0564;
332;0.1070;422;0.0562;
333;0.0626;423;0.0551;
334;0.0417;424;0.0535;
335;0.0224;425;0.0529;
336;0.0248;426;0.0525;
337;0.0158;427;0.0523;
338;0.0082;428;0.0515;
339;0.0110;429;0.0516;
340;0.0042;430;0.0491;
341;0.0017;431;0.0482;
344;0.0040;432;0.0484;
345;0.0056;433;0.0486;
347;0.0003;434;0.0475;
350;0.0017;435;0.0476;
351;0.0012;436;0.0459;
353;0.0008;437;0.0448;
356;0.0005;438;0.0449;
357;0.0015;439;0.0449;
366;0.0026;440;0.0431;
370;0.0014;441;0.0441;
373;0.0025;442;0.0438;
378;0.0004;443;0.0433;
381;0.0004;444;0.0429;
388;0.0024;445;0.0424;
432;0.0001;446;0.0416;
522;0.0008;447;0.0418;
552;0.0006;448;0.0412;
553;0.0014;449;0.0414;
555;0.0005;450;0.0408;
556;0.0014;451;0.0402;
560;0.0001;452;0.0397;
561;0.0000;453;0.0392;
563;0.0009;454;0.0400;
564;0.0008;455;0.0384;
567;0.0011;456;0.0372;
568;0.0007;457;0.0382;
569;0.0024;458;0.0381;
570;0.0006;459;0.0376;
571;0.0002;460;0.0375;
574;0.0007;461;0.0365;
576;0.0013;462;0.0375;
577;0.0000;463;0.0358;
579;0.0002;464;0.0359;
580;0.0022;465;0.0364;
585;0.0009;466;0.0352;
591;0.0004;467;0.0350;
592;0.0002;468;0.0348;
593;0.0016;469;0.0353;
596;0.0023;470;0.0350;
597;0.0017;471;0.0341;
598;0.0014;472;0.0338;
599;0.0015;473;0.0336;
600;0.0020;474;0.0342;
601;0.0017;475;0.0339;
602;0.0010;476;0.0336;
604;0.0010;477;0.0328;
605;0.0008;478;0.0328;
606;0.0003;479;0.0330;
608;0.0008;480;0.0324;
609;0.0010;481;0.0320;
614;0.0004;482;0.0312;
618;0.0021;483;0.0323;
621;0.0005;484;0.0302;
623;0.0006;485;0.0317;
625;0.0008;486;0.0314;
629;0.0006;487;0.0306;
633;0.0021;488;0.0313;
636;0.0020;489;0.0307;
637;0.0018;490;0.0299;
643;0.0004;491;0.0297;
644;0.0010;492;0.0296;
645;0.0009;493;0.0307;
649;0.0003;494;0.0305;
653;0.0006;495;0.0295;
661;0.0028;496;0.0293;
670;0.0022;497;0.0290;
671;0.0003;498;0.0287;
684;0.0023;499;0.0285;
