Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
300;0.0568;481;0.1923;
301;0.0540;482;0.2078;
302;0.0540;483;0.2466;
303;0.0510;484;0.2828;
304;0.0452;485;0.3266;
305;0.0396;486;0.3564;
306;0.0367;487;0.3998;
307;0.0310;488;0.4271;
308;0.0282;489;0.4905;
309;0.0255;490;0.5464;
310;0.0254;491;0.5467;
311;0.0226;492;0.5709;
312;0.0226;493;0.6208;
313;0.0197;494;0.6566;
314;0.0199;495;0.6976;
315;0.0198;496;0.7239;
316;0.0201;497;0.7670;
317;0.0230;498;0.7964;
318;0.0224;499;0.8369;
319;0.0197;500;0.8632;
320;0.0200;501;0.9009;
321;0.0196;502;0.9240;
322;0.0165;503;0.9502;
323;0.0136;504;0.9695;
324;0.0112;505;0.9795;
325;0.0111;506;1.0000;
326;0.0078;507;0.9786;
327;0.0055;508;0.9711;
328;0.0057;509;0.9611;
329;0.0058;510;0.9440;
330;0.0051;511;0.9184;
331;0.0026;512;0.8915;
332;0.0029;513;0.8523;
333;0.0028;514;0.8216;
334;0.0028;515;0.7815;
335;0.0028;516;0.7447;
336;0.0028;517;0.7091;
337;0.0028;518;0.6776;
338;0.0028;519;0.6382;
339;0.0028;520;0.6128;
340;0.0028;521;0.5856;
341;0.0028;522;0.5610;
342;0.0028;523;0.5390;
343;0.0028;524;0.5186;
344;0.0028;525;0.5009;
345;0.0028;526;0.4870;
346;0.0028;527;0.4721;
347;0.0028;528;0.4596;
348;0.0028;529;0.4448;
349;0.0029;530;0.4297;
350;0.0026;531;0.4190;
351;0.0040;532;0.4091;
352;0.0060;533;0.3955;
353;0.0057;534;0.3797;
354;0.0054;535;0.3723;
355;0.0070;536;0.3619;
356;0.0086;537;0.3552;
357;0.0097;538;0.3425;
358;0.0118;539;0.3320;
359;0.0110;540;0.3239;
360;0.0127;541;0.3127;
361;0.0145;542;0.3007;
362;0.0141;543;0.2921;
363;0.0142;544;0.2780;
364;0.0143;545;0.2662;
365;0.0139;546;0.2516;
366;0.0157;547;0.2454;
367;0.0174;548;0.2368;
368;0.0168;549;0.2282;
369;0.0183;550;0.2137;
370;0.0218;551;0.2078;
371;0.0226;552;0.1962;
372;0.0244;553;0.1874;
373;0.0256;554;0.1760;
374;0.0270;555;0.1701;
375;0.0301;556;0.1583;
376;0.0333;557;0.1499;
377;0.0340;558;0.1410;
378;0.0356;559;0.1327;
379;0.0388;560;0.1272;
380;0.0416;561;0.1207;
381;0.0445;562;0.1122;
382;0.0473;563;0.1075;
383;0.0503;564;0.1041;
384;0.0526;565;0.0978;
385;0.0583;566;0.0929;
386;0.0594;567;0.0902;
387;0.0635;568;0.0873;
388;0.0673;569;0.0844;
389;0.0722;570;0.0815;
390;0.0762;571;0.0786;
391;0.0785;572;0.0758;
392;0.0835;573;0.0724;
393;0.0898;574;0.0716;
394;0.0929;575;0.0684;
395;0.0979;576;0.0652;
396;0.1038;577;0.0644;
397;0.1098;578;0.0610;
398;0.1129;579;0.0582;
399;0.1180;580;0.0553;
400;0.1239;581;0.0520;
401;0.1296;582;0.0513;
402;0.1354;583;0.0496;
403;0.1408;584;0.0464;
404;0.1492;585;0.0437;
405;0.1554;586;0.0404;
406;0.1611;587;0.0400;
407;0.1665;588;0.0379;
408;0.1734;589;0.0345;
409;0.1693;590;0.0344;
410;0.1934;591;0.0317;
411;0.2014;592;0.0315;
412;0.2091;593;0.0288;
413;0.2182;594;0.0286;
414;0.2214;595;0.0259;
415;0.2242;596;0.0256;
416;0.2269;597;0.0256;
417;0.2351;598;0.0257;
418;0.2467;599;0.0229;
419;0.2525;;;
420;0.2611;;;
421;0.2668;;;
422;0.2754;;;
423;0.2840;;;
424;0.2925;;;
425;0.3011;;;
426;0.3097;;;
427;0.3214;;;
428;0.3558;;;
429;0.3726;;;
430;0.3899;;;
431;0.4070;;;
432;0.4243;;;
433;0.4413;;;
434;0.4555;;;
435;0.4702;;;
436;0.4903;;;
437;0.5074;;;
438;0.5278;;;
439;0.5471;;;
440;0.5620;;;
441;0.5849;;;
442;0.6019;;;
443;0.6221;;;
444;0.6428;;;
445;0.6641;;;
446;0.6766;;;
447;0.6986;;;
448;0.7062;;;
449;0.7181;;;
450;0.7252;;;
451;0.7284;;;
452;0.7335;;;
453;0.7379;;;
454;0.7490;;;
455;0.7545;;;
456;0.7636;;;
457;0.7664;;;
458;0.7828;;;
459;0.8320;;;
460;0.8534;;;
461;0.8636;;;
462;0.8705;;;
463;0.8736;;;
464;0.8797;;;
465;0.8921;;;
466;0.9184;;;
467;0.9463;;;
468;0.9720;;;
469;0.9894;;;
470;0.9923;;;
471;0.9956;;;
472;1.0000;;;
473;0.9973;;;
474;0.9963;;;
475;0.9932;;;
476;0.9898;;;
477;0.9817;;;
478;0.9685;;;
479;0.9542;;;
480;0.9391;;;
481;0.9281;;;
482;0.9074;;;
483;0.8854;;;
484;0.8543;;;
485;0.8066;;;
486;0.7659;;;
487;0.7273;;;
488;0.6895;;;
489;0.6465;;;
490;0.6098;;;
491;0.5958;;;
492;0.5416;;;
493;0.4874;;;
494;0.4634;;;
495;0.4269;;;
496;0.4138;;;
497;0.3920;;;
498;0.3634;;;
