Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
250;0.9378;365;0.0097;
251;1.0000;366;0.0058;
252;0.9582;367;0.0028;
253;0.9652;368;0.0019;
254;0.9307;369;0.0019;
255;0.9107;370;0.0020;
256;0.9929;371;0.0024;
257;0.8847;372;0.0026;
258;0.8374;373;0.0030;
259;0.7771;374;0.0036;
260;0.6631;375;0.0043;
261;0.5446;376;0.0052;
262;0.4261;377;0.0061;
263;0.3227;378;0.0071;
264;0.2365;379;0.0088;
265;0.1702;380;0.0103;
266;0.1205;381;0.0121;
267;0.0857;382;0.0142;
268;0.0630;383;0.0165;
269;0.0482;384;0.0186;
270;0.0392;385;0.0218;
271;0.0344;386;0.0259;
272;0.0319;387;0.0310;
273;0.0311;388;0.0358;
274;0.0314;389;0.0413;
275;0.0322;390;0.0472;
276;0.0334;391;0.0537;
277;0.0350;392;0.0606;
278;0.0368;393;0.0686;
279;0.0389;394;0.0775;
280;0.0412;395;0.0864;
281;0.0434;396;0.0968;
282;0.0459;397;0.1078;
283;0.0488;398;0.1189;
284;0.0516;399;0.1308;
285;0.0546;400;0.1429;
286;0.0579;401;0.1569;
287;0.0612;402;0.1698;
288;0.0647;403;0.1879;
289;0.0682;404;0.2026;
290;0.0720;405;0.2232;
291;0.0758;406;0.2405;
292;0.0796;407;0.2598;
293;0.0841;408;0.2778;
294;0.0887;409;0.2956;
295;0.0935;410;0.3182;
296;0.0985;411;0.3358;
297;0.1038;412;0.3568;
298;0.1096;413;0.3784;
299;0.1148;414;0.3974;
300;0.1202;415;0.4195;
301;0.1260;416;0.4419;
302;0.1315;417;0.4646;
303;0.1368;418;0.4864;
304;0.1421;419;0.5090;
305;0.1475;420;0.5326;
306;0.1530;421;0.5542;
307;0.1585;422;0.5726;
308;0.1638;423;0.5979;
309;0.1690;424;0.6181;
310;0.1747;425;0.6410;
311;0.1794;426;0.6634;
312;0.1841;427;0.6857;
313;0.1887;428;0.7082;
