Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
220;0.1237;640;0.0012;
221;0.1221;641;0.0014;
222;0.1174;642;0.0015;
223;0.1141;643;0.0016;
224;0.1101;644;0.0018;
225;0.1050;645;0.0020;
226;0.1007;646;0.0023;
227;0.0966;647;0.0025;
228;0.0904;648;0.0029;
229;0.0854;649;0.0032;
230;0.0803;650;0.0037;
231;0.0753;651;0.0042;
232;0.0707;652;0.0049;
233;0.0664;653;0.0055;
234;0.0623;654;0.0062;
235;0.0589;655;0.0072;
236;0.0550;656;0.0081;
237;0.0506;657;0.0093;
238;0.0484;658;0.0107;
239;0.0464;659;0.0123;
240;0.0443;660;0.0142;
241;0.0430;661;0.0162;
242;0.0422;662;0.0186;
243;0.0418;663;0.0212;
244;0.0402;664;0.0244;
245;0.0396;665;0.0279;
246;0.0389;666;0.0320;
247;0.0397;667;0.0365;
248;0.0387;668;0.0416;
249;0.0394;669;0.0472;
250;0.0384;670;0.0538;
251;0.0389;671;0.0613;
252;0.0378;672;0.0699;
253;0.0382;673;0.0800;
254;0.0384;674;0.0909;
255;0.0382;675;0.1027;
256;0.0384;676;0.1160;
257;0.0384;677;0.1304;
258;0.0385;678;0.1461;
259;0.0386;679;0.1621;
260;0.0383;680;0.1812;
261;0.0374;681;0.2009;
262;0.0379;682;0.2229;
263;0.0380;683;0.2458;
264;0.0379;684;0.2703;
265;0.0378;685;0.2971;
266;0.0388;686;0.3247;
267;0.0369;687;0.3532;
268;0.0372;688;0.3835;
269;0.0376;689;0.4141;
270;0.0372;690;0.4471;
271;0.0380;691;0.4791;
272;0.0372;692;0.5120;
273;0.0376;693;0.5466;
274;0.0378;694;0.5806;
275;0.0364;695;0.6156;
276;0.0369;696;0.6516;
277;0.0368;697;0.6869;
278;0.0381;698;0.7232;
279;0.0349;699;0.7571;
280;0.0357;700;0.7897;
281;0.0352;701;0.8211;
282;0.0360;702;0.8494;
283;0.0346;703;0.8763;
284;0.0334;704;0.9026;
285;0.0339;705;0.9256;
286;0.0338;706;0.9442;
287;0.0341;707;0.9617;
288;0.0328;708;0.9752;
289;0.0326;709;0.9868;
290;0.0331;710;0.9938;
291;0.0326;711;0.9992;
292;0.0321;712;1.0000;
293;0.0310;713;0.9990;
294;0.0320;714;0.9948;
295;0.0321;715;0.9873;
296;0.0301;716;0.9762;
297;0.0314;717;0.9642;
298;0.0304;718;0.9479;
299;0.0301;719;0.9295;
300;0.0296;720;0.9082;
301;0.0310;721;0.8853;
302;0.0295;722;0.8589;
303;0.0298;723;0.8361;
304;0.0293;724;0.8087;
305;0.0293;725;0.7816;
306;0.0303;726;0.7560;
307;0.0303;727;0.7286;
308;0.0309;728;0.6994;
309;0.0292;729;0.6711;
310;0.0339;730;0.6427;
311;0.0287;731;0.6149;
312;0.0357;732;0.5884;
313;0.0326;733;0.5607;
314;0.0350;734;0.5363;
315;0.0312;735;0.5122;
316;0.0334;736;0.4891;
317;0.0356;737;0.4664;
318;0.0369;738;0.4454;
319;0.0380;739;0.4250;
320;0.0363;740;0.4074;
321;0.0404;741;0.3896;
322;0.0392;742;0.3733;
323;0.0442;743;0.3575;
324;0.0439;744;0.3424;
325;0.0439;745;0.3272;
326;0.0478;746;0.3145;
327;0.0489;747;0.3032;
328;0.0488;748;0.2915;
329;0.0481;749;0.2817;
330;0.0513;750;0.2728;
331;0.0580;751;0.2647;
332;0.0585;752;0.2560;
333;0.0640;753;0.2496;
