Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.0222;560;0.0134;
401;0.0207;561;0.0122;
402;0.0217;562;0.0119;
403;0.0222;563;0.0126;
404;0.0220;564;0.0133;
405;0.0216;565;0.0144;
406;0.0217;566;0.0159;
407;0.0217;567;0.0179;
408;0.0216;568;0.0199;
409;0.0222;569;0.0228;
410;0.0216;570;0.0252;
411;0.0216;571;0.0283;
412;0.0222;572;0.0328;
413;0.0223;573;0.0374;
414;0.0216;574;0.0426;
415;0.0222;575;0.0477;
416;0.0230;576;0.0542;
417;0.0235;577;0.0596;
418;0.0228;578;0.0666;
419;0.0224;579;0.0758;
420;0.0223;580;0.0827;
421;0.0219;581;0.0932;
422;0.0232;582;0.1067;
423;0.0225;583;0.1192;
424;0.0221;584;0.1351;
425;0.0223;585;0.1555;
426;0.0236;586;0.1758;
427;0.0235;587;0.2011;
428;0.0225;588;0.2334;
429;0.0229;589;0.2711;
430;0.0226;590;0.3110;
431;0.0220;591;0.3544;
432;0.0230;592;0.4024;
433;0.0233;593;0.4517;
434;0.0227;594;0.5067;
435;0.0230;595;0.5663;
436;0.0225;596;0.6262;
437;0.0223;597;0.6845;
438;0.0225;598;0.7384;
439;0.0228;599;0.7947;
440;0.0228;600;0.8450;
441;0.0226;601;0.8848;
442;0.0231;602;0.9190;
443;0.0230;603;0.9444;
444;0.0220;604;0.9688;
445;0.0226;605;0.9846;
446;0.0229;606;1.0000;
447;0.0233;607;0.9964;
448;0.0229;608;0.9904;
449;0.0230;609;0.9778;
450;0.0223;610;0.9576;
451;0.0231;611;0.9397;
452;0.0238;612;0.9233;
453;0.0238;613;0.9034;
454;0.0234;614;0.8850;
455;0.0247;615;0.8641;
456;0.0245;616;0.8462;
457;0.0250;617;0.8267;
458;0.0247;618;0.8155;
459;0.0257;619;0.7996;
460;0.0263;620;0.7839;
461;0.0274;621;0.7717;
462;0.0275;622;0.7629;
463;0.0284;623;0.7505;
464;0.0285;624;0.7362;
465;0.0295;625;0.7284;
466;0.0296;626;0.7146;
467;0.0310;627;0.7031;
468;0.0312;628;0.6897;
469;0.0314;629;0.6722;
470;0.0328;630;0.6597;
471;0.0341;631;0.6505;
472;0.0359;632;0.6308;
473;0.0367;633;0.6116;
474;0.0385;634;0.5974;
475;0.0388;635;0.5809;
476;0.0410;636;0.5664;
477;0.0422;637;0.5538;
478;0.0439;638;0.5391;
479;0.0447;639;0.5277;
480;0.0470;640;0.5174;
481;0.0492;641;0.5062;
