Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
300;0.2460;497;0.0060;
301;0.2408;498;0.0060;
302;0.2352;499;0.0060;
303;0.2308;500;0.0066;
304;0.2279;501;0.0065;
305;0.2272;502;0.0064;
306;0.2227;503;0.0063;
307;0.2217;504;0.0065;
308;0.2189;505;0.0064;
309;0.2190;506;0.0067;
310;0.2190;507;0.0068;
311;0.2156;508;0.0064;
312;0.2142;509;0.0060;
313;0.2139;510;0.0057;
314;0.2094;511;0.0056;
315;0.2025;512;0.0059;
316;0.1965;513;0.0054;
317;0.1886;514;0.0050;
318;0.1778;515;0.0051;
319;0.1722;516;0.0046;
320;0.1628;517;0.0046;
321;0.1565;518;0.0052;
322;0.1504;519;0.0054;
323;0.1462;520;0.0052;
324;0.1446;521;0.0045;
325;0.1424;522;0.0045;
326;0.1382;523;0.0050;
327;0.1396;524;0.0045;
328;0.1395;525;0.0044;
329;0.1367;526;0.0049;
330;0.1378;527;0.0051;
331;0.1399;528;0.0047;
332;0.1390;529;0.0050;
333;0.1429;530;0.0051;
334;0.1438;531;0.0055;
335;0.1461;532;0.0060;
336;0.1461;533;0.0057;
337;0.1469;534;0.0069;
338;0.1476;535;0.0072;
339;0.1489;536;0.0070;
340;0.1495;537;0.0077;
341;0.1512;538;0.0077;
342;0.1522;539;0.0079;
343;0.1528;540;0.0089;
344;0.1546;541;0.0103;
345;0.1557;542;0.0111;
346;0.1541;543;0.0114;
347;0.1535;544;0.0125;
348;0.1517;545;0.0138;
349;0.1495;546;0.0148;
350;0.1460;547;0.0167;
351;0.1448;548;0.0188;
352;0.1419;549;0.0200;
353;0.1411;550;0.0224;
354;0.1400;551;0.0245;
355;0.1382;552;0.0270;
356;0.1370;553;0.0305;
357;0.1368;554;0.0344;
358;0.1362;555;0.0376;
359;0.1364;556;0.0415;
360;0.1364;557;0.0454;
361;0.1370;558;0.0500;
362;0.1375;559;0.0564;
363;0.1397;560;0.0627;
364;0.1399;561;0.0708;
365;0.1406;562;0.0820;
366;0.1426;563;0.0915;
367;0.1425;564;0.0998;
368;0.1423;565;0.1122;
369;0.1430;566;0.1215;
370;0.1433;567;0.1303;
371;0.1427;568;0.1408;
372;0.1438;569;0.1498;
373;0.1418;570;0.1616;
374;0.1423;571;0.1708;
375;0.1429;572;0.1756;
376;0.1409;573;0.1770;
377;0.1413;574;0.1789;
378;0.1415;575;0.1785;
379;0.1400;576;0.1729;
380;0.1396;577;0.1683;
381;0.1397;578;0.1634;
382;0.1390;579;0.1576;
383;0.1379;580;0.1481;
384;0.1402;581;0.1409;
385;0.1375;582;0.1346;
386;0.1367;583;0.1271;
387;0.1355;584;0.1179;
388;0.1346;585;0.1122;
389;0.1334;586;0.1074;
390;0.1314;587;0.1021;
