Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.0162;610;0.0054;
401;0.0159;611;0.0061;
402;0.0157;612;0.0073;
403;0.0158;613;0.0085;
404;0.0156;614;0.0095;
405;0.0155;615;0.0102;
406;0.0157;616;0.0118;
407;0.0154;617;0.0137;
408;0.0153;618;0.0156;
409;0.0151;619;0.0178;
410;0.0151;620;0.0206;
411;0.0152;621;0.0250;
412;0.0148;622;0.0282;
413;0.0150;623;0.0323;
414;0.0150;624;0.0372;
415;0.0150;625;0.0430;
416;0.0147;626;0.0502;
417;0.0148;627;0.0576;
418;0.0146;628;0.0661;
419;0.0146;629;0.0749;
420;0.0148;630;0.0904;
421;0.0144;631;0.1057;
422;0.0146;632;0.1222;
423;0.0152;633;0.1394;
424;0.0148;634;0.1609;
425;0.0142;635;0.1837;
426;0.0147;636;0.2066;
427;0.0146;637;0.2329;
428;0.0152;638;0.2617;
429;0.0152;639;0.2902;
430;0.0147;640;0.3223;
431;0.0145;641;0.3578;
432;0.0144;642;0.3926;
433;0.0144;643;0.4282;
434;0.0140;644;0.4666;
435;0.0143;645;0.5049;
436;0.0145;646;0.5452;
437;0.0144;647;0.5855;
438;0.0144;648;0.6307;
439;0.0140;649;0.6676;
440;0.0147;650;0.7057;
441;0.0146;651;0.7427;
442;0.0144;652;0.7814;
443;0.0142;653;0.8218;
444;0.0142;654;0.8564;
445;0.0137;655;0.8834;
446;0.0143;656;0.9097;
447;0.0141;657;0.9402;
448;0.0141;658;0.9578;
449;0.0140;659;0.9695;
450;0.0140;660;0.9859;
451;0.0145;661;0.9924;
452;0.0146;662;1.0000;
453;0.0146;663;0.9889;
454;0.0141;664;0.9818;
455;0.0142;665;0.9754;
456;0.0146;666;0.9631;
457;0.0145;667;0.9396;
458;0.0144;668;0.9214;
459;0.0145;669;0.8939;
460;0.0144;670;0.8687;
461;0.0147;671;0.8552;
462;0.0141;672;0.8277;
463;0.0150;673;0.7984;
464;0.0147;674;0.7714;
465;0.0146;675;0.7450;
466;0.0146;676;0.7122;
467;0.0149;677;0.6876;
468;0.0150;678;0.6571;
469;0.0154;679;0.6260;
470;0.0154;680;0.5973;
471;0.0153;681;0.5713;
472;0.0156;682;0.5451;
473;0.0158;683;0.5206;
474;0.0164;684;0.4954;
475;0.0159;685;0.4698;
476;0.0162;686;0.4498;
477;0.0163;687;0.4307;
478;0.0167;688;0.4136;
479;0.0166;689;0.3926;
480;0.0169;690;0.3770;
481;0.0174;691;0.3624;
482;0.0174;692;0.3508;
483;0.0177;693;0.3356;
484;0.0179;694;0.3261;
485;0.0181;695;0.3135;
486;0.0184;696;0.3039;
487;0.0186;697;0.2967;
488;0.0192;698;0.2882;
489;0.0195;699;0.2780;
490;0.0197;700;0.2713;
491;0.0202;701;0.2669;
492;0.0204;702;0.2571;
493;0.0210;703;0.2515;
494;0.0212;704;0.2485;
495;0.0216;705;0.2394;
496;0.0224;706;0.2383;
497;0.0228;707;0.2315;
498;0.0234;708;0.2305;
499;0.0241;709;0.2246;
500;0.0247;710;0.2138;
501;0.0248;711;0.2143;
502;0.0258;712;0.2154;
503;0.0263;713;0.2158;
504;0.0270;714;0.2058;
505;0.0277;715;0.2049;
506;0.0283;716;0.2044;
507;0.0290;717;0.2011;
508;0.0299;718;0.1986;
509;0.0304;719;0.1915;
510;0.0315;720;0.1876;
511;0.0322;721;0.1862;
512;0.0330;722;0.1784;
513;0.0339;723;0.1787;
514;0.0348;724;0.1785;
515;0.0357;725;0.1743;
516;0.0364;726;0.1704;
517;0.0376;727;0.1700;
518;0.0386;728;0.1656;
519;0.0396;729;0.1629;
520;0.0408;730;0.1592;
521;0.0418;731;0.1606;
522;0.0430;732;0.1572;
523;0.0442;733;0.1520;
524;0.0457;734;0.1484;
525;0.0468;735;0.1457;
526;0.0485;736;0.1431;
527;0.0505;737;0.1392;
528;0.0520;738;0.1367;
529;0.0537;739;0.1314;
530;0.0556;740;0.1249;
531;0.0576;741;0.1243;
532;0.0597;742;0.1213;
533;0.0619;743;0.1146;
534;0.0641;744;0.1127;
535;0.0666;745;0.1123;
536;0.0690;746;0.1078;
537;0.0720;747;0.1000;
538;0.0746;748;0.0991;
539;0.0774;749;0.0956;
540;0.0805;750;0.0908;
541;0.0833;751;0.0892;
542;0.0866;752;0.0862;
543;0.0892;753;0.0854;
544;0.0924;754;0.0788;
545;0.0954;755;0.0753;
546;0.0982;756;0.0738;
547;0.1009;757;0.0695;
548;0.1039;758;0.0674;
549;0.1070;759;0.0685;
550;0.1097;760;0.0617;
551;0.1128;761;0.0640;
552;0.1156;762;0.0595;
553;0.1188;763;0.0575;
554;0.1220;764;0.0565;
555;0.1249;765;0.0554;
556;0.1280;766;0.0512;
557;0.1312;767;0.0494;
558;0.1342;768;0.0504;
559;0.1380;769;0.0482;
560;0.1416;770;0.0455;
561;0.1454;771;0.0438;
562;0.1496;772;0.0431;
563;0.1539;773;0.0414;
564;0.1588;774;0.0430;
565;0.1634;775;0.0400;
566;0.1690;776;0.0393;
567;0.1746;777;0.0377;
568;0.1808;778;0.0382;
569;0.1874;779;0.0378;
570;0.1948;780;0.0387;
571;0.2023;781;0.0359;
