Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
220;0.2890;490;0.0006;
221;0.2946;491;0.0007;
222;0.2971;492;0.0007;
223;0.2964;493;0.0008;
224;0.2952;494;0.0008;
225;0.2957;495;0.0009;
226;0.2908;496;0.0011;
227;0.2882;497;0.0012;
228;0.2843;498;0.0014;
229;0.2814;499;0.0017;
230;0.2744;500;0.0019;
231;0.2744;501;0.0023;
232;0.2716;502;0.0027;
233;0.2692;503;0.0032;
234;0.2702;504;0.0039;
235;0.2748;505;0.0048;
236;0.2806;506;0.0058;
237;0.2898;507;0.0070;
238;0.2983;508;0.0087;
239;0.3096;509;0.0107;
240;0.3222;510;0.0130;
241;0.3341;511;0.0158;
242;0.3474;512;0.0195;
243;0.3582;513;0.0237;
244;0.3733;514;0.0292;
245;0.3831;515;0.0357;
246;0.3914;516;0.0435;
247;0.3995;517;0.0525;
248;0.4004;518;0.0638;
249;0.3955;519;0.0763;
250;0.3840;520;0.0915;
251;0.3609;521;0.1094;
252;0.3290;522;0.1302;
253;0.2950;523;0.1546;
254;0.2596;524;0.1815;
255;0.2338;525;0.2112;
256;0.2057;526;0.2463;
257;0.1813;527;0.2846;
258;0.1618;528;0.3267;
259;0.1487;529;0.3726;
260;0.1374;530;0.4194;
261;0.1326;531;0.4666;
262;0.1294;532;0.5132;
263;0.1283;533;0.5588;
264;0.1284;534;0.6028;
265;0.1304;535;0.6453;
266;0.1335;536;0.6871;
267;0.1384;537;0.7266;
268;0.1414;538;0.7643;
269;0.1468;539;0.7996;
270;0.1523;540;0.8325;
271;0.1567;541;0.8606;
272;0.1598;542;0.8861;
273;0.1636;543;0.9086;
274;0.1654;544;0.9285;
275;0.1681;545;0.9457;
276;0.1682;546;0.9606;
277;0.1677;547;0.9742;
278;0.1671;548;0.9834;
279;0.1662;549;0.9912;
280;0.1649;550;0.9954;
281;0.1654;551;0.9991;
282;0.1624;552;1.0000;
283;0.1609;553;0.9978;
284;0.1583;554;0.9925;
285;0.1543;555;0.9862;
286;0.1502;556;0.9796;
287;0.1489;557;0.9711;
288;0.1436;558;0.9618;
289;0.1423;559;0.9504;
290;0.1416;560;0.9384;
291;0.1389;561;0.9238;
292;0.1394;562;0.9087;
293;0.1386;563;0.8914;
294;0.1362;564;0.8736;
295;0.1355;565;0.8560;
296;0.1324;566;0.8389;
297;0.1306;567;0.8218;
298;0.1255;568;0.8018;
299;0.1189;569;0.7835;
300;0.1125;570;0.7648;
301;0.1069;571;0.7457;
302;0.0992;572;0.7279;
303;0.0904;573;0.7093;
304;0.0842;574;0.6927;
305;0.0772;575;0.6726;
306;0.0688;576;0.6561;
307;0.0646;577;0.6395;
308;0.0578;578;0.6223;
309;0.0535;579;0.6077;
310;0.0542;580;0.5943;
311;0.0514;581;0.5821;
312;0.0476;582;0.5701;
313;0.0443;583;0.5587;
314;0.0415;584;0.5487;
315;0.0371;585;0.5380;
316;0.0389;586;0.5280;
317;0.0367;587;0.5185;
318;0.0367;588;0.5084;
319;0.0378;589;0.5000;
320;0.0380;590;0.4914;
321;0.0364;591;0.4836;
322;0.0402;592;0.4748;
323;0.0338;593;0.4671;
324;0.0362;594;0.4592;
325;0.0392;595;0.4502;
326;0.0380;596;0.4423;
327;0.0432;597;0.4341;
328;0.0430;598;0.4249;
329;0.0426;599;0.4162;
330;0.0475;600;0.4062;
331;0.0520;601;0.3962;
332;0.0528;602;0.3864;
333;0.0552;603;0.3770;
334;0.0544;604;0.3675;
335;0.0543;605;0.3585;
336;0.0555;606;0.3492;
337;0.0605;607;0.3399;
338;0.0587;608;0.3305;
339;0.0629;609;0.3209;
340;0.0652;610;0.3112;
341;0.0701;611;0.3013;
342;0.0738;612;0.2914;
343;0.0834;613;0.2830;
