Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
349;0.0197;430;0.0939;
351;0.0207;431;0.0825;
351;0.0216;432;0.0669;
353;0.0224;433;0.0539;
354;0.0242;434;0.0442;
354;0.0234;435;0.0373;
356;0.0252;436;0.0324;
356;0.0275;437;0.0290;
358;0.0283;438;0.0268;
358;0.0294;439;0.0256;
360;0.0310;440;0.0254;
361;0.0338;441;0.0263;
361;0.0343;442;0.0279;
363;0.0360;443;0.0301;
363;0.0376;444;0.0335;
365;0.0426;445;0.0378;
365;0.0401;446;0.0437;
367;0.0487;447;0.0510;
367;0.0459;448;0.0604;
368;0.0506;449;0.0721;
370;0.0525;450;0.0859;
372;0.0607;451;0.1023;
372;0.0643;452;0.1219;
374;0.0684;453;0.1451;
374;0.0720;454;0.1725;
376;0.0761;455;0.2039;
377;0.0866;456;0.2392;
377;0.0810;457;0.2794;
379;0.0964;458;0.3240;
379;0.0924;459;0.3726;
381;0.1029;460;0.4255;
381;0.1098;461;0.4822;
383;0.1177;462;0.5396;
385;0.1318;463;0.5981;
385;0.1382;464;0.6553;
387;0.1471;465;0.7107;
388;0.1577;466;0.7644;
390;0.1833;467;0.8132;
390;0.1750;468;0.8570;
392;0.1939;469;0.8970;
392;0.2072;470;0.9304;
394;0.2197;471;0.9575;
394;0.2288;472;0.9772;
396;0.2400;473;0.9906;
396;0.2514;474;0.9982;
398;0.2669;475;1.0000;
400;0.2945;476;0.9987;
401;0.3173;477;0.9939;
401;0.3038;478;0.9856;
403;0.3339;479;0.9762;
403;0.3501;480;0.9648;
405;0.3782;481;0.9527;
405;0.3664;482;0.9388;
407;0.4167;483;0.9241;
407;0.3980;484;0.9094;
409;0.4552;485;0.8937;
409;0.4374;486;0.8788;
411;0.4747;487;0.8643;
411;0.4919;488;0.8499;
413;0.5386;489;0.8337;
413;0.5143;490;0.8160;
415;0.5826;491;0.7985;
415;0.5632;492;0.7818;
417;0.6215;493;0.7659;
417;0.5996;494;0.7507;
419;0.6452;495;0.7350;
419;0.6678;496;0.7178;
421;0.7049;497;0.7003;
421;0.6885;498;0.6829;
423;0.7226;499;0.6654;
423;0.7424;500;0.6479;
425;0.7772;501;0.6300;
425;0.7622;502;0.6117;
427;0.7891;503;0.5940;
427;0.8016;504;0.5761;
429;0.8364;505;0.5591;
429;0.8175;506;0.5416;
431;0.8482;507;0.5252;
431;0.8598;508;0.5080;
433;0.8724;509;0.4913;
433;0.8841;510;0.4756;
435;0.8991;511;0.4589;
435;0.9151;512;0.4432;
437;0.9358;513;0.4270;
437;0.9271;514;0.4110;
439;0.9505;515;0.3956;
439;0.9613;516;0.3809;
441;0.9821;517;0.3670;
441;0.9740;518;0.3531;
443;0.9966;519;0.3397;
443;0.9913;520;0.3273;
445;0.9973;521;0.3146;
445;0.9994;522;0.3025;
447;0.9941;523;0.2918;
447;0.9799;524;0.2812;
449;0.9444;525;0.2706;
449;0.9661;526;0.2607;
451;0.8757;527;0.2515;
451;0.9089;528;0.2421;
453;0.8088;529;0.2331;
453;0.8378;530;0.2248;
454;0.7532;531;0.2169;
456;0.6965;532;0.2096;
456;0.6441;533;0.2029;
458;0.5296;534;0.1960;
458;0.5763;535;0.1894;
460;0.4400;536;0.1838;
460;0.4799;537;0.1778;
462;0.3332;538;0.1724;
462;0.3849;539;0.1671;
464;0.2989;540;0.1619;
464;0.2662;541;0.1570;
466;0.1986;542;0.1525;
466;0.2296;543;0.1485;
467;0.1642;544;0.1435;
469;0.1373;545;0.1377;
469;0.1264;546;0.1318;
471;0.1095;547;0.1256;
471;0.0945;548;0.1206;
473;0.0653;549;0.1160;
473;0.0793;550;0.1118;
475;0.0494;551;0.1075;
475;0.0553;552;0.1039;
477;0.0406;553;0.1002;
478;0.0344;554;0.0966;
478;0.0282;555;0.0930;
480;0.0237;556;0.0896;
480;0.0212;557;0.0864;
482;0.0180;558;0.0832;
482;0.0155;559;0.0803;
484;0.0135;560;0.0775;
485;0.0112;561;0.0745;
485;0.0083;562;0.0718;
487;0.0061;563;0.0692;
487;0.0054;564;0.0668;
489;0.0017;565;0.0644;
489;0.0036;566;0.0622;
491;0.0011;567;0.0601;
492;0.0005;568;0.0583;
492;0.0011;569;0.0562;
494;0.0005;570;0.0542;
494;0.0001;571;0.0525;
772;0.0006;572;0.0510;
781;0.0006;573;0.0494;
784;0.0004;574;0.0477;
788;0.0001;575;0.0461;
789;0.0008;576;0.0446;
797;0.0027;577;0.0431;
;;578;0.0417;
;;579;0.0404;
;;580;0.0393;
;;581;0.0379;
;;582;0.0368;
;;583;0.0356;
;;584;0.0345;
;;585;0.0335;
;;586;0.0324;
;;587;0.0314;
;;588;0.0304;
;;589;0.0295;
;;590;0.0286;
;;591;0.0276;
;;592;0.0268;
;;593;0.0259;
;;594;0.0250;
;;595;0.0241;
;;596;0.0234;
;;597;0.0227;
;;598;0.0220;
;;599;0.0214;
;;600;0.0207;
;;601;0.0201;
;;602;0.0195;
;;603;0.0188;
;;604;0.0182;
;;605;0.0176;
;;606;0.0171;
;;607;0.0167;
;;608;0.0161;
;;609;0.0154;
;;610;0.0150;
;;611;0.0146;
;;612;0.0142;
;;613;0.0138;
;;614;0.0134;
;;615;0.0130;
;;616;0.0126;
;;617;0.0122;
;;618;0.0119;
;;619;0.0116;
;;620;0.0112;
;;621;0.0108;
;;622;0.0105;
;;623;0.0102;
;;624;0.0099;
;;625;0.0097;
;;626;0.0094;
;;627;0.0091;
;;628;0.0089;
;;629;0.0087;
;;630;0.0084;
;;631;0.0082;
;;632;0.0080;
;;633;0.0078;
;;634;0.0076;
;;635;0.0074;
;;636;0.0072;
;;637;0.0071;
;;638;0.0069;
;;639;0.0068;
;;640;0.0067;
;;641;0.0065;
;;642;0.0063;
;;643;0.0062;
;;644;0.0060;
;;645;0.0058;
;;646;0.0057;
;;647;0.0055;
;;648;0.0053;
;;649;0.0052;
;;650;0.0050;
;;651;0.0048;
;;652;0.0046;
;;653;0.0044;
;;654;0.0043;
;;655;0.0041;
;;656;0.0040;
;;657;0.0039;
;;658;0.0038;
;;659;0.0037;
;;660;0.0036;
;;661;0.0035;
;;662;0.0034;
;;663;0.0034;
;;664;0.0034;
;;665;0.0033;
;;666;0.0033;
;;667;0.0032;
;;668;0.0031;
;;669;0.0031;
;;670;0.0031;
;;671;0.0030;
;;672;0.0030;
;;673;0.0030;
;;674;0.0029;
;;675;0.0029;
;;676;0.0028;
;;677;0.0028;
;;678;0.0028;
;;679;0.0028;
;;680;0.0027;
;;681;0.0027;
;;682;0.0027;
;;683;0.0027;
;;684;0.0027;
;;685;0.0027;
;;686;0.0027;
;;687;0.0027;
;;688;0.0026;
;;689;0.0026;
;;690;0.0026;
;;691;0.0026;
;;692;0.0025;
;;693;0.0026;
;;694;0.0026;
;;695;0.0026;
;;696;0.0026;
;;697;0.0026;
;;698;0.0026;
;;699;0.0026;
;;700;0.0026;
;;701;0.0025;
;;702;0.0025;
;;703;0.0025;
;;704;0.0025;
;;705;0.0025;
;;706;0.0025;
;;707;0.0024;
;;708;0.0024;
;;709;0.0024;
;;710;0.0023;
;;711;0.0023;
;;712;0.0023;
;;713;0.0022;
;;714;0.0022;
;;715;0.0022;
;;716;0.0022;
;;717;0.0021;
;;718;0.0021;
;;719;0.0021;
;;720;0.0021;
;;721;0.0020;
;;722;0.0020;
;;723;0.0020;
;;724;0.0020;
;;725;0.0020;
;;726;0.0020;
;;727;0.0020;
;;728;0.0019;
;;729;0.0019;
;;730;0.0019;
;;731;0.0019;
;;732;0.0019;
;;733;0.0019;
;;734;0.0018;
;;735;0.0018;
;;736;0.0018;
;;737;0.0018;
;;738;0.0018;
;;739;0.0018;
;;740;0.0018;
;;741;0.0018;
;;742;0.0018;
;;743;0.0017;
;;744;0.0017;
;;745;0.0017;
;;746;0.0017;
;;747;0.0017;
;;748;0.0017;
;;749;0.0017;
;;750;0.0017;
;;751;0.0017;
;;752;0.0016;
;;753;0.0016;
;;754;0.0016;
;;755;0.0016;
;;756;0.0016;
;;757;0.0016;
;;758;0.0016;
;;759;0.0016;
;;760;0.0016;
;;761;0.0016;
;;762;0.0016;
;;763;0.0015;
;;764;0.0016;
;;765;0.0016;
;;766;0.0016;
;;767;0.0016;
;;768;0.0016;
;;769;0.0016;
;;770;0.0016;
