Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
271;1.0000;360;0.0015;
272;0.8063;361;0.0015;
273;0.6516;362;0.0016;
274;0.5289;363;0.0016;
275;0.4302;364;0.0016;
276;0.3456;365;0.0017;
277;0.2879;366;0.0018;
278;0.2460;367;0.0018;
279;0.2094;368;0.0018;
280;0.1832;369;0.0018;
281;0.1603;370;0.0017;
282;0.1410;371;0.0018;
283;0.1234;372;0.0020;
284;0.1109;373;0.0022;
285;0.0981;374;0.0024;
286;0.0879;375;0.0028;
287;0.0788;376;0.0032;
288;0.0731;377;0.0037;
289;0.0651;378;0.0042;
290;0.0594;379;0.0049;
291;0.0533;380;0.0059;
292;0.0492;381;0.0073;
293;0.0453;382;0.0096;
294;0.0398;383;0.0132;
295;0.0377;384;0.0186;
296;0.0336;385;0.0271;
297;0.0305;386;0.0414;
298;0.0272;387;0.0648;
299;0.0245;388;0.0968;
300;0.0245;389;0.1364;
301;0.0230;390;0.1828;
302;0.0228;391;0.2373;
303;0.0241;392;0.3008;
304;0.0263;393;0.3695;
305;0.0255;394;0.4486;
306;0.0276;395;0.5299;
307;0.0280;396;0.6135;
308;0.0288;397;0.6915;
309;0.0297;398;0.7656;
310;0.0360;399;0.8332;
311;0.0301;400;0.8933;
312;0.0353;401;0.9402;
313;0.0396;402;0.9713;
314;0.0440;403;0.9935;
315;0.0476;404;1.0000;
316;0.0567;405;0.9964;
317;0.0622;406;0.9855;
318;0.0705;407;0.9647;
319;0.0752;408;0.9384;
320;0.0813;409;0.9087;
321;0.0864;410;0.8836;
322;0.0877;411;0.8592;
323;0.0930;412;0.8428;
324;0.0919;413;0.8298;
325;0.0933;414;0.8247;
326;0.0943;415;0.8263;
327;0.1045;416;0.8352;
328;0.1086;417;0.8478;
329;0.1168;418;0.8626;
330;0.1353;419;0.8810;
331;0.1522;420;0.9020;
332;0.1644;421;0.9214;
333;0.1824;422;0.9381;
334;0.2018;423;0.9540;
335;0.2126;424;0.9653;
336;0.2294;425;0.9723;
337;0.2361;426;0.9719;
338;0.2438;427;0.9648;
339;0.2407;428;0.9528;
340;0.2350;429;0.9345;
341;0.2300;430;0.9113;
342;0.2275;431;0.8782;
343;0.2271;432;0.8474;
344;0.2394;433;0.8114;
345;0.2491;434;0.7743;
346;0.2689;435;0.7393;
347;0.3038;436;0.7054;
348;0.3362;437;0.6762;
349;0.3753;438;0.6490;
350;0.4202;439;0.6242;
351;0.4592;440;0.6020;
352;0.4972;441;0.5827;
353;0.5245;442;0.5668;
354;0.5333;443;0.5548;
355;0.5245;444;0.5422;
356;0.5071;445;0.5334;
357;0.4840;446;0.5240;
358;0.4556;447;0.5165;
359;0.4305;448;0.5102;
360;0.4067;449;0.5028;
361;0.3920;450;0.4948;
362;0.3872;451;0.4862;
363;0.3983;452;0.4772;
364;0.4182;453;0.4659;
365;0.4562;454;0.4548;
366;0.4992;455;0.4404;
367;0.5507;456;0.4274;
368;0.6187;457;0.4119;
370;0.7664;458;0.3948;
373;0.8478;459;0.3766;
374;0.8260;460;0.3602;
375;0.8073;461;0.3440;
378;0.6218;462;0.3282;
381;0.4493;463;0.3124;
386;0.4645;464;0.2964;
388;0.5531;465;0.2833;
405;0.1419;466;0.2704;
556;0.0000;467;0.2566;
567;0.0005;468;0.2445;
568;0.0003;469;0.2336;
612;0.0005;470;0.2227;
;;471;0.2134;
;;472;0.2055;
;;473;0.1967;
;;474;0.1890;
;;475;0.1821;
;;476;0.1753;
;;477;0.1689;
;;478;0.1632;
;;479;0.1569;
;;480;0.1515;
;;481;0.1464;
;;482;0.1410;
;;483;0.1363;
;;484;0.1315;
;;485;0.1266;
;;486;0.1225;
;;487;0.1169;
;;488;0.1125;
;;489;0.1076;
;;490;0.1035;
;;491;0.0991;
;;492;0.0942;
;;493;0.0902;
;;494;0.0857;
;;495;0.0812;
;;496;0.0778;
;;497;0.0737;
;;498;0.0697;
;;499;0.0660;
;;500;0.0625;
;;501;0.0592;
;;502;0.0559;
;;503;0.0528;
;;504;0.0502;
;;505;0.0479;
;;506;0.0453;
;;507;0.0430;
;;508;0.0410;
;;509;0.0392;
;;510;0.0375;
;;511;0.0359;
;;512;0.0346;
;;513;0.0332;
;;514;0.0319;
;;515;0.0306;
;;516;0.0293;
;;517;0.0283;
;;518;0.0274;
;;519;0.0261;
;;520;0.0251;
;;521;0.0240;
;;522;0.0232;
;;523;0.0221;
;;524;0.0214;
;;525;0.0200;
;;526;0.0193;
;;527;0.0183;
;;528;0.0175;
;;529;0.0167;
;;530;0.0158;
;;531;0.0148;
;;532;0.0142;
;;533;0.0134;
;;534;0.0129;
;;535;0.0123;
;;536;0.0116;
;;537;0.0111;
;;538;0.0107;
;;539;0.0102;
