wl,abs,wl,em
300,30.23806,535,2.735137
301,29.73163,536,2.456623
302,29.22944,537,2.562196
303,28.78186,538,2.871052
304,28.09749,539,3.41047
305,27.5088,540,3.987542
306,26.81635,541,4.965286
307,26.08955,542,5.992239
308,25.36959,543,7.146069
309,24.48402,544,8.344155
310,23.54903,545,9.859037
311,22.61843,546,11.58915
312,21.53986,547,13.36455
313,20.49127,548,15.5495
314,19.44555,549,18.03497
315,18.38067,550,20.61878
316,17.41311,551,23.4297
317,16.40435,552,26.59105
318,15.38737,553,29.85987
319,14.45937,554,33.71645
320,13.60801,555,38.01623
321,12.788,556,42.38966
322,12.07078,557,46.88486
323,11.37697,558,51.43132
324,10.76103,559,56.05025
325,10.17384,560,60.5868
326,9.727634,561,65.14112
327,9.3114,562,69.99352
328,8.973322,563,74.26217
329,8.532588,564,78.10255
330,8.241183,565,82.33387
331,8.102941,566,85.74535
332,7.966066,567,88.92432
333,7.919392,568,91.90213
334,7.860537,569,94.42494
335,7.887911,570,96.27549
336,7.894755,571,97.86859
337,7.975511,572,98.79908
338,8.042579,573,99.80465
339,8.164534,574,100
340,8.308114,575,99.58549
341,8.516163,576,99.43935
342,8.688623,577,98.6175
343,8.999465,578,97.47389
344,9.222569,579,95.83913
345,9.482493,580,94.26608
346,9.760347,581,92.90825
347,10.09158,582,90.47136
348,10.35862,583,88.09822
349,10.57064,584,85.50018
350,10.77609,585,83.00126
351,10.90886,586,80.54676
352,10.98126,587,77.60315
353,10.99098,588,74.78775
354,10.97593,589,72.1567
355,10.94444,590,69.70754
356,10.81975,591,66.6347
357,10.61033,592,64.34127
358,10.45704,593,61.90359
359,10.29019,594,59.49146
360,10.06435,595,57.13758
361,9.889146,596,54.85405
362,9.648248,597,52.50591
363,9.462099,598,50.58203
364,9.285532,599,48.93319
365,9.063796,600,46.84344
366,8.858348,601,44.80069
367,8.675074,602,43.11044
368,8.468394,603,41.22247
369,8.28074,604,39.93729
370,8.100066,605,38.97055
371,7.912685,606,37.87308
372,7.729137,607,36.61266
373,7.616901,608,35.60575
374,7.415696,609,34.6703
375,7.206416,610,33.80819
376,7.05996,611,33.04403
377,6.966886,612,32.22468
378,6.768282,613,31.51028
379,6.712301,614,30.81812
380,6.568583,615,30.23641
381,6.471265,616,29.92323
382,6.374085,617,29.20961
383,6.157824,618,28.57303
384,6.101843,619,28.0344
385,6.326316,620,27.67288
386,6.25651,621,27.08519
387,6.261848,622,26.68381
388,6.215311,623,26.08536
389,6.205867,624,25.73767
390,6.192043,625,25.38676
391,6.203129,626,24.89089
392,6.215311,627,24.11509
393,6.244192,628,23.6362
394,6.244192,629,23.06534
395,6.276905,630,22.52538
396,6.294835,631,22.15402
397,6.301542,632,21.68064
398,6.293329,633,20.97496
399,6.268829,634,20.44946
400,6.225029,635,20.07331
401,6.192043,636,19.5015
402,6.115393,637,18.77665
403,6.025193,638,18.26757
404,5.878738,639,18.12914
405,5.77882,640,17.3704
406,5.667815,641,16.78366
407,5.578847,642,16.20156
408,5.484541,643,15.61757
409,5.425548,644,15.2735
410,5.34493,645,14.57545
411,5.298392,646,14.07816
412,5.242274,647,13.61405
413,5.199843,648,13.2383
414,5.151937,649,12.67105
415,5.11895,650,12.05483
416,5.079394,651,11.56714
417,5.064338,652,11.21615
