wl,abs,wl,em
300,12.9271,490,2.3395
301,13.3145,491,2.2192
302,13.583,492,2.2326
303,13.7632,493,2.4465
304,13.7163,494,2.9545
305,13.6172,495,3.5026
306,13.4568,496,4.3181
307,13.21,497,5.4277
308,12.9433,498,6.5784
309,12.6099,499,7.8616
310,12.291,500,9.4286
311,11.9126,501,11.144
312,11.5846,502,13.306
313,11.1648,503,16.008
314,10.7629,504,18.86
315,10.4764,505,22.463
316,10.1593,506,26.525
317,9.8602,507,30.978
318,9.6385,508,36.079
319,9.3845,509,41.527
320,9.152,510,46.985
321,8.934,511,52.444
322,8.7718,512,57.653
323,8.5826,513,63.588
324,8.4312,514,68.243
325,8.3105,515,73.546
326,8.1357,516,78.791
327,8.0276,517,83.521
328,7.9285,518,88.241
329,8.9448,519,91.841
330,8.8583,520,94.61
331,8.8583,521,97.15
332,8.7105,522,98.295
333,8.5754,523,98.99
334,8.5213,524,100
335,8.4565,525,99.43
336,8.4979,526,99.22501
337,8.379,527,98.413
338,8.3556,528,96.819
339,8.3213,529,95.915
340,8.3429,530,94.261
341,8.3357,531,92.555
342,8.3646,532,89.983
343,8.4114,533,88.828
344,8.5015,534,85.807
345,8.5592,535,83.545
346,8.6403,536,81.539
347,8.7286,537,79.701
348,8.8547,538,78.571
349,8.9916,539,76.469
350,9.1268,540,75.52
351,9.1989,541,73.539
352,9.3232,542,71.772
353,9.4331,543,70.026
354,9.5755,544,68.931
355,9.6079,545,67.51801
356,9.6926,546,66.605
357,9.7485,547,65.356
358,9.7953,548,64.615
359,9.7899,549,63.226
360,9.8458,550,62.908
361,9.8331,551,61.995
362,9.7521,552,61.128
363,9.8169,553,60.06
364,9.7683,554,59.691
365,9.725,555,58.465
366,9.6926,556,58.104
367,9.6349,557,57.543
368,9.5484,558,56.263
369,9.4583,559,55.368
370,9.3538,560,54.06
371,9.2547,561,53.578
372,9.0943,562,52.345
373,8.9196,563,51.752
374,8.779,564,50.543
375,8.4799,565,49.523
376,8.2691,566,48.079
377,7.9916,567,47.2
378,7.7357,568,45.779
379,7.4077,569,45.045
380,7.0492,570,43.454
381,6.7572,571,42.352
382,6.4996,572,40.766
383,6.114,573,39.375
384,5.7572,574,38.623
385,5.6148,575,37.312
386,5.386,576,36.497
387,5.0436,577,35.175
388,4.7643,578,34.071
389,4.4886,579,32.965
390,4.2526,580,31.87
391,4.0327,581,31.102
392,3.8165,582,29.963
393,3.5876,583,28.86
394,3.4381,584,27.83
395,3.2543,585,27.004
396,3.1119,586,26.411
397,2.9786,587,25.596
398,2.8885,588,24.559
399,2.7768,589,24.128
400,2.7209,590,23.288
