wl,abs,wl,em
400,1.549793,540,6.248071
401,1.493824,541,3.522849
402,1.493824,542,1.810682
403,1.381885,543,0.8718101
404,1.549793,544,0.4059347
405,1.493824,545,0.2706231
406,1.493824,546,0.3412463
407,1.437854,547,0.3412463
408,1.325916,548,0.4130564
409,1.437854,549,0.4818991
410,1.381885,550,0.5554897
411,1.269946,551,0.6249258
412,1.213977,552,0.7002968
413,1.158007,553,0.8403561
414,1.046068,554,0.9181009
415,0.990099,555,1.059347
416,0.8221908,556,1.210683
417,0.8221908,557,1.436202
418,0.7662213,558,1.579822
419,0.7102519,559,1.882493
420,0.7102519,560,2.099703
421,0.7662213,561,2.335905
422,0.5983131,562,2.70089
423,0.5423437,563,3.017211
424,0.6542825,564,3.532344
425,0.5423437,565,4.005935
426,0.5983131,566,4.525223
427,0.5423437,567,5.234421
428,0.5423437,568,5.907418
429,0.5983131,569,6.858754
430,0.4863743,570,7.913947
431,0.5423437,571,9.039762
432,0.5983131,572,10.10326
433,0.4863743,573,11.47062
434,0.4863743,574,13.16795
435,0.4863743,575,14.39288
436,0.5423437,576,16.20178
437,0.5423437,577,18.05341
438,0.5423437,578,19.9822
439,0.5423437,579,22.31276
440,0.5983131,580,24.95608
441,0.5983131,581,28.0451
442,0.5983131,582,31.02196
443,0.5983131,583,34.07715
444,0.6542825,584,37.60237
445,0.7102519,585,41.04451
446,0.7102519,586,44.67537
447,0.8221908,587,47.9905
448,0.8221908,588,51.38457
449,0.8781602,589,55.66766
450,0.9341296,590,59.48368
451,0.9341296,591,63.62017
452,0.8781602,592,67.67359
453,0.990099,593,71.33531
454,1.102038,594,75.31158
455,1.102038,595,79.8813
456,1.102038,596,83.72701
457,1.269946,597,86.84866
458,1.325916,598,89.73293
459,1.381885,599,92.29674
460,1.493824,600,94.46291
461,1.493824,601,96.06528
462,1.605763,602,97.10385
463,1.717701,603,98.06528
464,1.773671,604,99.51929
465,1.88561,605,100
466,1.997548,606,99.83976
467,2.109488,607,98.71217
468,2.221426,608,97.66172
469,2.277396,609,96.45104
470,2.445304,610,94.67656
471,2.613212,611,93.50149
472,2.725151,612,90.90208
473,2.893059,613,89.10979
474,3.004998,614,86.67062
475,3.172906,615,84.59941
476,3.452753,616,81.98219
477,3.508723,617,79.52522
478,3.7326,618,76.38576
479,3.956478,619,73.08605
480,4.180356,620,70.54006
481,4.348264,621,67.71513
482,4.684081,622,65.10386
483,4.907959,623,62.51038
484,5.187805,624,60.25519
485,5.467653,625,57.89555
486,5.635561,626,55.84214
487,5.971377,627,54.1816
488,6.307194,628,51.61781
489,6.587041,629,49.65282
490,6.866888,630,47.74243
491,7.202704,631,46.06291
492,7.594491,632,44.18042
493,7.986277,633,42.59941
494,8.378062,634,40.85341
495,8.769848,635,39.52522
496,9.161634,636,38.3549
497,9.609389,637,37.07537
498,10.11311,638,36.22967
499,10.61684,639,35.00415
500,11.12056,640,34.1276
501,11.62429,641,33.05163
502,12.18398,642,32.23857
503,12.85562,643,31.23383
504,13.47128,644,30.38576
505,14.14291,645,29.62018
506,14.75858,646,28.65044
507,15.43021,647,27.93353
508,16.15781,648,27.32047
509,16.94138,649,26.79644
510,17.72495,650,26.06588
511,18.62047,651,25.67597
512,19.46001,652,24.91988
513,20.41149,653,24.19229
514,21.41894,654,23.71691
515,22.42639,655,23.16024
516,23.48981,656,22.35252
517,24.60919,657,21.9727
518,25.72858,658,21.24629
519,26.792,659,20.62433
520,27.91139,660,20.09199
521,29.08675,661,19.54303
522,30.2621,662,18.98635
523,31.43746,663,18.63264
524,32.61282,664,17.92878
525,33.84415,665,17.54778
526,35.07547,666,16.92463
527,36.36277,667,16.51751
528,37.65007,668,15.8635
529,38.8814,669,15.43027
530,40.3366,670,14.7454
531,41.73584,671,14.28605
532,43.0791,672,13.8819
533,44.59027,673,13.39585
534,45.98951,674,12.89792
535,47.50069,675,12.51454
536,49.01186,676,12.17804
537,50.579,677,11.77329
538,52.20211,678,11.35905
539,53.8812,679,10.93531
540,55.56028,680,10.63502
541,57.12743,681,10.10386
542,58.75054,682,9.921068
543,60.42962,683,9.322255
544,62.16467,684,8.887835
545,63.84375,685,8.68368
546,65.63478,686,8.368546
547,67.4258,687,8.009496
548,69.21682,688,7.787537
549,71.00784,689,7.445697
550,72.85484,690,7.359051
551,74.75779,691,6.973293
552,76.60479,692,6.756677
553,78.45177,693,6.507418
554,80.41071,694,6.277745
555,82.14575,695,6.040949
556,83.88081,696,5.775074
557,85.61586,697,5.683086
558,87.23898,698,5.587537
559,88.80611,699,5.327003
560,90.37326,700,5.059347
561,91.82847,701,5.11454
562,93.28367,702,5.002967
563,94.57097,703,4.702671
564,95.8023,704,4.413056
565,96.92168,705,4.474778
566,97.87316,706,4.347181
567,98.71271,707,4.040356
568,99.32836,708,4.081306
569,99.72016,709,3.776261
570,100,710,3.632047
571,99.94402,711,3.679525
572,99.77612,712,3.529377
573,99.27241,713,3.574481
574,98.60077,714,3.608309
575,97.64928,715,3.268843
576,96.47393,716,3.309199
577,95.07469,717,3.143027
578,93.56351,718,3.181009
579,91.82847,719,3.017804
580,89.7576,720,3.053412
581,87.51881,721,3.089021
582,85.1681,722,2.916321
583,82.59351,723,2.949555
584,79.73907,724,2.563798
585,76.99657,725,2.592285
586,73.86228,726,2.402374
587,70.72799,727,2.428487
588,67.48177,728,2.461128
589,64.1236,729,2.48724
590,60.8214,730,2.284867
591,57.51921,731,2.083086
592,54.38492,732,1.875371
593,51.19466,733,1.89911
594,48.11635,734,1.682492
595,45.094,735,1.703264
596,42.12762,736,1.970326
597,39.10527,737,1.744807
598,36.25084,738,1.765579
599,33.50833,739,1.78635
600,30.87777,740,1.552522
601,28.30317,741,1.308605
602,25.84052,742,1.326409
603,23.48981,743,1.341246
604,21.307,744,1.08724
605,19.18016,745,0.8243324
606,17.2772,746,0.831454
607,15.48618,747,1.113353
608,13.8071,748,0.5590504
609,12.29592,749,0.8421365
610,10.89669,,
611,9.609389,,
612,8.490001,,
613,7.482552,,
614,6.531072,,
615,5.7475,,
616,4.963928,,
617,4.404233,,
618,3.78857,,
619,3.284845,,
620,2.83709,,
621,2.445304,,
622,2.053518,,
623,1.82964
624,1.437854
625,1.269946
626,1.102038
627,0.9341296
628,0.8221908
629,0.6542825
630,0.5423437
631,0.4863743
632,0.3744354
633,0.318466
634,0.318466
635,0.2624966
636,0.2065272
637,0.2065272
638,3.86E-02
639,3.86E-02
640,3.86E-02
641,3.86E-02
642,3.86E-02
643,-0.0173505
644,3.86E-02
645,3.86E-02
646,-7.33E-02
647,-0.0173505
648,-0.0173505
649,-7.33E-02
650,-0.0173505
Data Copyright MP Inc.
