wl,abs,wl,em
250,9.301615571,560,4.770505737
251,9.110800153,561,4.872503187
252,9.05482763,562,5.6119847
253,8.965780435,563,6.525711857
254,8.981045668,564,7.479813005
255,9.024297163,565,8.833404165
256,9.034473985,566,10.58436039
257,9.204935759,567,12.40968976
258,9.360132299,568,14.4560136
259,9.586566595,569,17.33744156
260,9.886782852,570,20.3038674
261,10.17936649,571,23.37441564
262,10.44396387,572,26.7318317
263,10.76198957,573,30.57798555
264,11.09019209,574,34.84912877
265,11.39549676,575,39.41776456
266,11.782216,576,43.96515087
267,12.17911207,577,48.61878453
268,12.58618496,578,53.86740331
269,12.99045923,579,58.90352741
270,13.42806259,580,64.42838929
271,13.8353899,581,69.29451764
272,14.28571429,582,74.07564811
273,14.73069584,583,78.19804505
274,15.14565577,584,82.57543561
275,15.53746343,585,86.61283468
276,15.88601959,586,89.82150446
277,16.29818089,587,93.17892053
278,16.69736675,588,96.00509987
279,17.09451724,589,97.0038249
280,17.61607938,590,98.57628559
281,18.0842132,591,100
282,18.57015647,592,99.55376116
283,19.03803587,593,98.51253719
284,19.5903829,594,98.04504887
285,20.02798626,595,96.47258819
286,20.43760336,596,96.00509987
287,20.7759827,597,93.00892478
288,20.99987279,598,91.79770506
289,21.09909681,599,89.58776031
290,21.09146419,600,87.46281343
291,20.94110164,601,84.87037824
292,20.73781962,602,82.55418615
293,20.43989314,603,79.74925627
294,19.97455794,604,77.19932002
295,19.51660094,605,74.30939227
296,18.92634525,606,72.05694858
297,18.23940974,607,68.97577561
298,17.54229742,608,66.42583935
299,16.79938939,609,63.74840629
300,16.00050884,610,61.43221419
301,15.18890726,611,59.39226519
302,14.42030276,612,57.30981725
303,13.74888691,613,55.65235869
304,13.07212823,614,53.88865278
305,12.4182674,615,52.52868678
306,11.82292329,616,50.44623884
307,11.25810966,617,49.21376966
308,10.83068312,618,47.81130472
309,10.44905228,619,46.47258819
310,10.12339397,620,45.34636634
311,9.87660603,621,44.05014875
312,9.56621295,622,42.66893328
313,9.385574354,623,42.07394815
314,9.227833609,624,41.47896303
315,9.052283425,625,40.58648534
316,8.942882585,626,39.58776031
317,8.861468007,627,38.99277518
318,8.813128101,628,38.67403315
319,8.713904083,629,38.01529962
320,8.637577916,630,37.18657034
321,8.58923801,631,37.01657459
322,8.579061188,632,36.44283893
323,8.558707544,633,35.72035699
324,8.500190815,634,35.42286443
325,8.558707544,635,35.5078623
326,8.528177077,636,34.80662983
327,8.530721282,637,34.36039099
328,8.558707544,638,33.44666383
329,8.670652589,639,33.21291968
330,8.685917822,640,32.66043349
331,8.637577916,641,32.02294943
332,8.691006233,642,31.61920952
333,8.734257728,643,30.91797705
334,8.706271467,644,30.13174671
335,8.759699784,645,29.40926477
336,8.739346139,646,28.81427964
337,8.823304923,647,28.38929027
338,8.889454268,648,27.47556311
339,8.942882585,649,26.83807905
340,8.960692024,650,26.09434764
341,9.006487724,651,25.58436039
342,9.026841369,652,24.11814705
343,9.166772675,653,23.39566511
344,9.222745198,654,22.88567786
345,9.197303142,655,22.33319167
346,9.235466226,656,21.16022099
347,9.268540898,657,20.29961751
348,9.347411271,658,20.12537187
349,9.352499682,659,19.30726732
350,9.418649027,660,18.07692308
351,9.390662766,661,18.04929877
352,9.449179494,662,17.23119422
353,9.357588093,663,16.82745431
354,9.428825849,664,16.35359116
355,9.36522071,665,15.58861028
356,9.260908281,666,15.35486613
357,9.321969215,667,15.22524437
358,9.265996693,668,14.4921377
359,9.146419031,669,14.3561411
360,9.194758937,670,13.50828729
361,9.154051647,671,13.28729282
362,9.128609592,672,12.91542711
363,9.07772548,673,12.69655759
364,9.133698003,674,12.23331917
365,9.098079125,675,11.77433064
366,9.070092864,676,11.20484488
367,9.085358097,677,10.920102
368,9.05482763,678,10.66935827
369,9.049739219,679,10.4759881
370,9.042106602,680,10.10837229
371,9.057371836,681,9.908627284
372,9.029385574,682,9.371015725
373,9.034473985,683,9.575010625
374,8.940338379,684,8.943901402
375,8.907263707,685,8.669783255
