wl,abs,wl,em
450,0.5013927,585,6.087885
451,0.5013927,586,3.652731
452,0.5571031,587,2.615536
453,0.5013927,588,2.209677
454,0.5292479,589,2.271725
455,0.5292479,590,2.498898
456,0.5013927,591,2.771505
457,0.5571031,592,3.134981
458,0.5571031,593,3.680195
459,0.5292479,594,4.270844
460,0.5571031,595,4.989319
461,0.5571031,596,5.859017
462,0.5571031,597,6.728715
463,0.5571031,598,7.827281
464,0.5571031,599,8.925847
465,0.5292479,600,10.20751
466,0.5849582,601,11.71803
467,0.5849582,602,13.32011
468,0.6406685,603,15.2426
469,0.5849582,604,17.56891
470,0.5849582,605,19.92066
471,0.6406685,606,22.77964
472,0.6685237,607,25.68474
473,0.6406685,608,29.51209
474,0.6406685,609,33.2011
475,0.6963788,610,36.84264
476,0.6963788,611,41.10806
477,0.724234,612,45.19717
478,0.7799442,613,49.2388
479,0.7799442,614,53.32791
480,0.8077995,615,58.30197
481,0.8077995,616,62.93357
482,0.8913649,617,68.29078
483,0.9470752,618,72.90883
484,0.9470752,619,77.71675
485,0.9749304,620,82.31106
486,1.058496,621,86.15604
487,1.058496,622,90.02136
488,1.086351,623,92.45923
489,1.169916,624,95.52436
490,1.225627,625,97.11118
491,1.253482,626,98.91161
492,1.337047,627,99.70163
493,1.392758,628,99.89489
494,1.476323,629,100
495,1.504178,630,99.74909
496,1.587744,631,98.9862
497,1.643454,632,97.30105
498,1.754875,633,94.23931
499,1.810585,634,92.04896
500,1.922006,635,89.41105
501,1.977716,636,87.03761
502,2.089136,637,84.05723
503,2.144847,638,81.60241
504,2.339833,639,78.53389
505,2.451253,640,76.15028
506,2.506964,641,72.72912
507,2.618384,642,69.89455
508,2.75766,643,67.28037
509,2.896936,644,64.34069
510,3.036212,645,60.92293
511,3.175488,646,58.00359
512,3.370474,647,56.05059
513,3.481894,648,53.59577
514,3.704735,649,51.61225
515,3.927577,650,49.37443
516,4.094707,651,47.96053
517,4.345404,652,46.3432
518,4.5961,653,44.79029
519,4.818942,654,42.76269
520,5.013927,655,41.53528
521,5.264624,656,40.10104
522,5.51532,657,38.80582
523,5.793872,658,37.44617
524,6.016713,659,36.39169
525,6.295265,660,35.61523
526,6.545961,661,34.9371
527,6.852367,662,34.11996
528,7.158774,663,33.6568
529,7.465181,664,32.9841
530,7.771587,665,32.68029
531,8.10585,666,31.83671
532,8.412256,667,31.69973
533,8.774373,668,31.21758
534,9.108635,669,30.65134
535,9.470753,670,30.20446
536,9.860724,671,29.95016
537,10.22284,672,29.82911
538,10.64067,673,29.62127
539,11.11421,674,29.26084
540,11.50418,675,29.17709
541,11.97772,676,29.07537
542,12.45125,677,28.75326
543,12.9805,678,28.56949
544,13.5376,679,28.30231
545,14.09471,680,27.94968
546,14.70752,681,27.6313
547,15.34819,682,27.25359
548,16.10028,683,26.7867
549,16.82451,684,26.57919
550,17.66017,685,26.16621
551,18.49582,686,25.68847
552,19.38719,687,25.08629
553,20.36212,688,24.88251
554,21.33705,689,24.2722
555,22.36769,690,23.88092
556,23.39833,691,23.31062
557,24.48468,692,22.73251
558,25.57103,693,22.04761
559,26.68524,694,21.43221
560,27.74373,695,20.97345
561,28.88579,696,20.15326
562,30.08357,697,19.66161
563,31.25348,698,18.88007
564,32.39554,699,18.53728
565,33.53761,700,17.90255
566,34.65181,701,17.24952
567,35.76602,702,16.95928
568,36.85237,703,16.31235
569,37.91086,704,15.80646
570,38.88579,705,15.2409
571,39.86072,706,14.8025
572,40.77995,707,14.35188
573,41.6156,708,13.88906
574,42.47911,709,13.25298
575,43.2312,710,12.65792
576,44.01114,711,12.29783
577,44.73538,712,11.88621
578,45.4039,713,11.60818
