wl,abs,wl,em
300,39.6769,357,0.4077889
301,38.45545,358,0.4197077
302,37.22141,359,0.4248684
303,36.92561,360,0.4389125
304,35.3896,361,0.4497993
305,35.1948,362,0.4668288
306,34.8128,363,0.4875132
307,34.66686,364,0.5132118
308,34.92371,365,0.5307507
309,35.12189,366,0.5550021
310,35.4566,367,0.5793764
311,36.36887,368,0.6105278
312,37.23628,369,0.6408948
313,38.5789,370,0.6740292
314,39.7894,371,0.704393
315,40.464,372,0.7493368
316,41.48043,373,0.7941999
317,42.46042,374,0.8519521
318,43.44619,375,0.9233459
319,44.61993,376,1.014933
320,45.78345,377,1.128308
321,46.98555,378,1.280283
322,48.59724,379,1.457847
323,50.81538,380,1.68367
324,52.35275,381,1.962314
325,54.19646,382,2.311262
326,56.7771,383,2.724117
327,58.17888,384,3.186302
328,60.61769,385,3.712878
329,61.9741,386,4.285246
330,64.20868,387,4.895639
331,66.27422,388,5.519201
332,68.65628,389,6.173257
333,70.89711,390,6.837628
334,73.16686,391,7.518101
335,75.3623,392,8.202955
336,77.50044,393,8.951424
337,79.68511,394,9.762893
338,81.69334,395,10.63663
339,83.72993,396,11.63234
340,86.06662,397,12.77458
341,87.88255,398,14.0003
342,89.65761,399,15.33365
343,91.51267,400,16.72409
344,93.35072,401,18.25734
345,94.70089,402,19.83856
346,96.01189,403,21.52398
347,97.00977,404,23.23519
348,98.09332,405,25.0479
349,98.71223,406,26.84147
350,99.50587,407,28.69296
351,99.73338,408,30.60277
352,100,409,32.51728
353,99.77251,410,34.58037
354,99.46675,411,36.63194
355,99.02426,412,38.68056
356,98.29754,413,40.83333
357,97.25938,414,42.98611
358,96.00623,415,45.17361
359,94.85462,416,47.32639
360,93.22591,417,49.54861
361,91.71122,418,51.77083
362,90.29298,419,53.95833
363,88.46119,420,56.04167
364,86.40134,421,58.05556
365,84.35963,422,60.20833
366,82.36785,423,62.32639
367,80.11568,424,64.47916
368,77.50611,425,66.49306
369,75.07241,426,68.54166
370,72.59389,427,70.59028
371,69.92192,428,72.5
372,66.97765,429,74.375
373,64.28298,430,76.25
374,61.05508,431,78.09028
375,57.85552,432,79.86111
376,54.76886,433,81.49306
377,51.62037,434,83.125
378,48.376,435,84.61806
379,45.16453,436,86.18056
380,41.95419,437,87.67361
381,39.27032,438,89.09722
382,36.24095,439,90.27778
383,33.41071,440,91.52778
384,30.75518,441,92.56944
385,28.14619,442,93.50694
386,25.72383,443,94.44444
387,23.386,444,95.27778
388,21.36643,445,96.07639
389,19.28445,446,96.90972
390,17.49747,447,97.63889
391,15.81259,448,98.22916
392,14.41761,449,98.78472
393,12.92562,450,99.16666
394,11.59758,451,99.54861
395,10.45788,452,99.82639
396,9.425396,453,99.86111
397,8.318606,454,99.95123
398,7.451204,455,100
399,6.770443,456,99.82639
400,5.862207,457,99.58334
401,5.334625,458,99.375
402,4.755978,459,99.13194
403,4.222719,460,98.92361
404,3.814265,461,98.50694
405,3.462542,462,98.05556
406,2.975234,463,97.63889
407,2.839083,464,97.01389
408,2.571886,465,96.45834
409,2.310929,466,95.83334
410,2.226401,467,95.13889
411,1.971118,468,94.44444
412,1.903042,469,93.71528
413,1.846313,470,92.77778
