wl,abs,wl,em
250,34.18556,490,2.937269
251,31.18926,491,3.76916
252,29.47709,492,4.6398821
253,28.13512,493,5.611352
254,26.78158,494,6.7491632
255,26.06432,495,7.413284
256,25.52059,496,8.517354
257,24.96529,497,10.11907
258,24.65294,498,12.07205
259,24.39843,499,14.32106
260,24.05136,500,16.97033
261,23.83156,501,19.99809
262,23.62332,502,22.93536
263,23.2994,503,26.59311
264,23.04489,504,30.8736
265,22.75567,505,35.21399
266,22.30449,506,40.06322
267,21.95743,507,44.72673
268,21.56409,508,49.50309
269,20.99722,509,54.90417
270,20.62702,510,59.68423
271,20.24526,511,64.72456
272,19.75937,512,69.45781
273,19.47015,513,74.40546
274,19.21564,514,78.74464
275,18.9727,515,83.17422
276,18.84544,516,86.9726
277,18.76446,517,90.28965
278,18.71819,518,93.07561
279,18.74132,519,95.41056
280,18.7876,520,97.38153
281,18.89172,521,98.5138
282,18.98427,522,99.39633
283,19.08839,523,100
284,19.20407,524,99.9092
285,19.26192,525,99.51617
286,19.28505,526,98.38828
287,19.18093,527,97.41822
288,19.0074,528,95.71586
289,18.76446,529,94.47674
290,18.27858,530,92.005
291,17.82739,531,90.09949
292,17.32994,532,87.68697
293,16.55483,533,85.38449
294,15.94169,534,82.56403
295,15.30541,535,80.14677
296,14.39149,536,77.80753
297,13.68579,537,75.471
298,12.9801,538,72.43069
299,11.97362,539,70.01722
300,11.24479,540,67.48779
301,10.56224,541,64.99097
302,9.717723,542,62.57251
303,9.139288,543,60.37881
304,8.607126,544,58.36952
305,8.02869,545,56.23608
306,7.658492,546,54.3409
307,7.357705,547,52.41262
308,7.056918,548,50.69431
309,6.86025,549,48.99518
310,6.790837,550,47.44465
311,6.744563,551,45.87359
312,6.779269,552,44.2418
313,6.883388,553,42.99038
314,7.114762,554,41.94688
315,7.265155,555,40.80742
316,7.473392,556,39.54457
317,7.797316,557,38.69445
318,8.098103,558,37.35139
319,8.433596,559,36.43253
320,8.861638,560,35.30109
321,9.208699,561,34.2592
322,9.590467,562,33.63166
323,10.20361,563,32.52171
324,10.66636,564,31.60774
325,11.10597,565,30.58217
326,11.81166,566,29.74681
327,12.30912,567,28.74938
328,12.72559,568,27.97965
329,13.26932,569,27.20991
330,13.61638,570,26.42756
331,13.84776,571,25.59204
332,13.98658,572,24.69903
333,13.95187,573,24.263
334,13.83619,574,23.29701
335,13.55854,575,22.56658
336,13.26932,576,21.81821
337,12.89912,577,20.97748
338,12.32068,578,20.3403
339,11.8695,579,19.74945
340,11.39519,580,19.04117
341,10.73577,581,18.45648
342,10.24988,582,17.72589
343,9.787136,583,16.96611
344,9.11615,584,16.38069
345,8.618695,585,15.79006
346,8.144378,586,15.14584
347,7.49653,587,14.64528
348,7.033781,588,14.10729
349,6.594169,589,13.55174
350,6.027302,590,12.97111
351,5.668672,591,12.5381
352,5.32161,592,11.99094
353,4.881999,593,11.56278
354,4.592781,594,11.11336
355,4.33827,595,10.73946
356,4.014345,596,10.29645
357,3.817677,597,9.85578
358,3.644146,598,9.534113
359,3.42434,599,9.179296
360,3.285516,600,8.929353
361,3.181397,601,8.537579
362,3.031004,602,8.222949
363,2.938454,603,8.004439
364,2.880611,604,7.647275
365,2.811198,605,7.38399
366,2.776492,606,7.095006
367,2.741786,607,6.77188
368,2.70708,608,6.573282
369,2.683943,609,6.446461
370,2.683943,610,6.166026
371,2.695511,611,5.942512
