wl,abs,wl,em
300,48.38736,365,0.9705252
301,50.72452,366,0.5787897
302,52.93341,367,0.2831331
303,55.07378,368,0.1876765
304,57.22939,369,0.1868798
305,59.39882,370,0.1997518
306,61.60517,371,0.2354297
307,63.81532,372,0.2607753
308,65.96217,373,0.300387
309,68.04659,374,0.3618587
310,70.34683,375,0.4331897
311,72.24996,376,0.5155005
312,74.1088,377,0.6131979
313,75.96117,378,0.7103226
314,77.38077,379,0.8788779
315,78.92738,380,1.031922
316,80.29636,381,1.210038
317,81.11597,382,1.415218
318,81.7516,383,1.648954
319,81.96108,384,1.85513
320,81.96349,385,2.175858
321,81.48264,386,2.592167
322,80.73661,387,3.096514
323,80.15565,388,3.578627
324,79.34746,389,4.130677
325,78.6801,390,4.720322
326,78.06729,391,5.365114
327,77.64594,392,6.060249
328,77.68414,393,6.85958
329,77.65495,394,7.745927
330,77.86925,395,8.635785
331,78.90073,396,9.679459
332,79.83961,397,10.77624
333,80.98782,398,11.89209
334,82.46338,399,13.07708
335,83.96684,400,14.28538
336,85.53514,401,15.68573
337,87.23006,402,16.98221
338,88.89224,403,18.78971
339,90.5302,404,20.2557
340,92.06665,405,22.31157
341,93.66134,406,24.04944
342,95.12306,407,25.97961
343,96.40183,408,27.77249
344,97.42965,409,29.55933
345,98.36598,410,31.81795
346,99.17531,411,33.57431
347,99.61316,412,35.6698
348,99.91386,413,37.83482
349,100,414,39.72914
350,99.84154,415,41.9397
351,99.55226,416,44.17808
352,98.90647,417,46.45004
353,98.14648,418,48.62777
354,97.13644,419,50.89478
355,96.03783,420,53.2543
356,94.5128,421,55.40596
357,92.94717,422,57.24844
358,91.12258,423,59.78168
359,88.87576,424,61.79515
360,86.46513,425,64.08805
361,83.94527,426,66.32961
362,81.07282,427,68.5583
363,78.26775,428,70.80343
364,75.29749,429,72.86717
365,72.17764,430,74.71202
366,68.9247,431,76.34991
367,65.50542,432,77.99842
368,62.06839,433,79.66533
369,58.59075,434,81.13896
370,55.16374,435,82.68195
371,51.68356,436,83.80046
372,48.30502,437,85.28479
373,44.93002,438,86.16126
374,41.66186,439,86.97115
375,38.60024,440,87.76286
376,35.64546,441,88.9178
377,32.70196,442,89.51379
378,29.92594,443,90.48364
379,27.46204,444,91.29993
380,24.98278,445,92.42734
381,22.76501,446,93.23072
382,20.65635,447,93.78763
383,18.72925,448,94.7344
384,16.90352,449,95.02963
385,15.04988,450,95.00008
386,13.49934,451,95.61143
387,12.10245,452,96.29417
388,10.82749,453,96.94788
389,9.647428,454,97.56129
390,8.614795,455,98.10867
391,7.658032,456,98.60734
392,6.791605,457,98.96999
393,6.030229,458,99.14512
394,5.366801,459,99.30922
395,4.722278,460,99.97891
396,4.16644,461,100
397,3.653865,462,99.71774
398,3.178085,463,99.59399
399,2.777161,464,99.44962
400,2.424449,465,99.43552
401,2.084425,466,99.05861
402,1.832071,467,98.55192
403,1.583397,468,97.42568
404,1.374053,469,96.94499
405,1.196302,470,96.35388
406,1.032634,471,96.07261
407,0.88419,472,95.32999
408,0.7625172,473,94.8522
409,0.6686298,474,94.25871
410,0.5796907,475,93.5458
411,0.5099096,476,93.06675
412,0.432516,477,92.39041
413,0.3944535,478,91.70332
414,0.3387555,479,90.32224
415,0.2956181,480,88.85035
416,0.2334495,481,87.62305
417,0.2066789,482,86.00697
418,0.1788934,483,84.58919
419,0.1686165,484,83.42805
420,0.1535184,485,82.35415
421,0.1382935,486,80.76445
422,0.1470478,487,79.54856
423,0.1140604,488,78.46856
424,0.1013729,489,77.12167
425,8.49E-02,490,75.77573
426,7.99E-02,491,74.38372
427,8.11E-02,492,72.9272
428,0.0748561,493,71.4843
429,6.97E-02,494,70.44159
430,5.70E-02,495,69.43153
431,6.22E-02,496,68.08817
432,5.44E-02,497,66.99014
433,5.06E-02,498,65.86314
434,7.35E-02,499,64.38117
435,5.58E-02,500,63.26507
436,2.65E-02,501,62.01022
437,2.92E-02,502,60.57929
438,4.68E-02,503,58.65908
439,0.0241062,504,57.57079
440,4.68E-02,505,55.8862
441,0.0241062,506,54.47335
442,4.95E-02,507,53.30362
443,1.78E-02,508,51.96302
444,5.44E-02,509,50.66223
445,5.32E-02,510,49.41869
446,8.75E-02,511,48.46297
447,8.37E-02,512,47.0318
448,9.26E-02,513,45.85495
449,5.44E-02,514,44.93678
450,6.84E-02,515,43.60659
,,516,42.40999
,,517,41.31764
,,518,40.38805
,,519,39.21055
,,520,38.48838
,,521,37.34843
,,522,36.17198
,,523,35.18855
,,524,34.23491
,,525,33.23314
,,526,32.49953
,,527,31.5366
,,528,30.64901
,,529,29.65334
,,530,28.82341
,,531,28.0256
,,532,27.13084
,,533,26.33758
,,534,25.66172
,,535,24.77597
,,536,24.23201
,,537,23.63736
,,538,22.90137
,,539,22.3173
,,540,21.535
,,541,21.06653
,,542,20.53039
,,543,19.97261
,,544,19.25027
,,545,18.74308
,,546,18.21005
,,547,17.71054
,,548,17.17156
,,549,16.70017
,,550,16.30416
,,551,15.80347
,,552,15.44876
,,553,14.98375
,,554,14.68797
,,555,14.26446
,,556,13.90552
,,557,13.48002
,,558,13.08106
,,559,12.8173
,,560,12.25484
,,561,11.92174
,,562,11.70663
,,563,11.45648
,,564,10.93713
,,565,10.7194
,,566,10.41326
,,567,10.14506
,,568,9.879011
,,569,9.618684
,,570,9.369535
,,571,9.066858
,,572,8.77053
,,573,8.585418
,,574,8.298126
,,575,8.002172
,,576,7.754293
,,577,7.522174
,,578,7.369977
,,579,7.092346
,,580,6.93126
,,581,6.727798
,,582,6.444043
,,583,6.365168
,,584,6.150527
,,585,5.99091
,,586,5.680937
,,587,5.534989
,,588,5.334092
,,589,5.125975
,,590,4.965959
,,591,4.839456
,,592,4.715616
,,593,4.499258
,,594,4.342927
,,595,4.188861
,,596,4.12993
,,597,4.05459
,,598,3.852822
,,599,3.837684
,,600,3.714019
Data Copyright MP Inc.
