Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
200;-1.6497;684;0.9660;
201;-2.6772;685;0.9879;
202;-3.1456;686;0.9991;
203;-3.0471;687;1.0000;
204;-2.7639;688;0.9918;
205;-2.4210;689;0.9705;
206;-2.1516;690;0.9434;
207;-1.9474;691;0.9111;
208;-1.7779;692;0.8709;
209;-1.6372;693;0.8182;
210;-1.5359;694;0.7647;
211;-1.4604;695;0.7085;
212;-1.4141;696;0.6534;
213;-1.3904;697;0.5992;
214;-1.3832;698;0.5415;
215;-1.3914;699;0.4904;
216;-1.4109;700;0.4424;
217;-1.4322;701;0.4016;
218;-1.4561;702;0.3619;
219;-1.4802;703;0.3251;
220;-1.5002;704;0.2920;
221;-1.5223;705;0.2669;
222;-1.5398;706;0.2440;
223;-1.5512;707;0.2247;
224;-1.5567;708;0.2091;
225;-1.5537;709;0.1962;
226;-1.5448;710;0.1856;
227;-1.5287;711;0.1785;
228;-1.4995;712;0.1725;
229;-1.4568;713;0.1672;
230;-1.4030;714;0.1621;
231;-1.3427;715;0.1594;
232;-1.2799;716;0.1569;
233;-1.2161;717;0.1545;
234;-1.1540;718;0.1523;
235;-1.0899;719;0.1502;
236;-1.0201;720;0.1477;
237;-0.9397;721;0.1458;
238;-0.8436;722;0.1425;
239;-0.7390;723;0.1394;
240;-0.6365;724;0.1361;
241;-0.5401;725;0.1326;
242;-0.4565;726;0.1290;
243;-0.3832;727;0.1252;
244;-0.3212;728;0.1214;
245;-0.2706;729;0.1184;
246;-0.2304;730;0.1149;
247;-0.1993;731;0.1126;
248;-0.1742;732;0.1104;
249;-0.1554;733;0.1069;
250;-0.1407;734;0.1054;
251;-0.1293;735;0.1044;
252;-0.1202;736;0.1031;
253;-0.1122;737;0.1027;
254;-0.1045;738;0.1025;
255;-0.0981;739;0.1019;
256;-0.0928;740;0.1022;
257;-0.0888;741;0.1031;
258;-0.0854;742;0.1043;
259;-0.0831;743;0.1050;
260;-0.0807;744;0.1065;
261;-0.0790;745;0.1080;
262;-0.0777;746;0.1091;
263;-0.0760;747;0.1105;
264;-0.0760;748;0.1122;
265;-0.0760;749;0.1138;
266;-0.0767;750;0.1152;
267;-0.0784;751;0.1172;
