Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.0199;500;0.1105;
401;0.0202;501;0.1259;
402;0.0206;502;0.1488;
403;0.0198;503;0.1750;
404;0.0200;504;0.2036;
405;0.0203;505;0.2376;
406;0.0213;506;0.2746;
407;0.0208;507;0.3139;
408;0.0214;508;0.3542;
409;0.0214;509;0.4021;
410;0.0217;510;0.4496;
411;0.0218;511;0.4983;
412;0.0222;512;0.5518;
413;0.0226;513;0.5997;
414;0.0234;514;0.6478;
415;0.0237;515;0.6936;
416;0.0244;516;0.7412;
417;0.0246;517;0.7851;
418;0.0256;518;0.8286;
419;0.0268;519;0.8645;
420;0.0273;520;0.8946;
421;0.0290;521;0.9267;
422;0.0309;522;0.9508;
423;0.0316;523;0.9665;
424;0.0336;524;0.9829;
425;0.0348;525;0.9932;
426;0.0371;526;0.9952;
427;0.0381;527;1.0000;
428;0.0406;528;0.9967;
429;0.0435;529;0.9909;
430;0.0455;530;0.9820;
431;0.0482;531;0.9735;
432;0.0514;532;0.9571;
433;0.0546;533;0.9409;
434;0.0583;534;0.9249;
435;0.0631;535;0.9025;
436;0.0671;536;0.8824;
437;0.0729;537;0.8603;
438;0.0777;538;0.8378;
439;0.0827;539;0.8174;
440;0.0866;540;0.7937;
441;0.0916;541;0.7687;
442;0.0954;542;0.7461;
443;0.1014;543;0.7208;
444;0.1051;544;0.7029;
445;0.1099;545;0.6827;
446;0.1170;546;0.6645;
447;0.1198;547;0.6430;
448;0.1250;548;0.6186;
449;0.1321;549;0.6007;
450;0.1397;550;0.5847;
451;0.1470;551;0.5678;
452;0.1530;552;0.5494;
453;0.1617;553;0.5326;
454;0.1708;554;0.5163;
455;0.1792;555;0.5015;
456;0.1902;556;0.4856;
457;0.2003;557;0.4725;
458;0.2118;558;0.4622;
459;0.2245;559;0.4474;
460;0.2355;560;0.4325;
461;0.2481;561;0.4224;
462;0.2621;562;0.4142;
463;0.2756;563;0.4025;
464;0.2873;564;0.3923;
465;0.2924;565;0.3804;
466;0.3056;566;0.3729;
467;0.3216;567;0.3585;
468;0.3422;568;0.3501;
469;0.3561;569;0.3418;
470;0.3641;570;0.3311;
471;0.3682;571;0.3232;
472;0.3814;572;0.3140;
473;0.3943;573;0.3039;
474;0.4028;574;0.2957;
475;0.4087;575;0.2855;
476;0.4116;576;0.2783;
477;0.4245;577;0.2690;
478;0.4348;578;0.2616;
479;0.4448;579;0.2525;
480;0.4627;580;0.2451;
481;0.4822;581;0.2372;
482;0.5061;582;0.2296;
483;0.5290;583;0.2214;
484;0.5554;584;0.2120;
485;0.5831;585;0.2072;
486;0.6128;586;0.1989;
487;0.6442;587;0.1946;
488;0.6736;588;0.1846;
489;0.6996;589;0.1786;
490;0.7289;590;0.1729;
491;0.7611;591;0.1654;
492;0.7982;592;0.1591;
493;0.8362;593;0.1545;
494;0.8673;594;0.1489;
495;0.8921;595;0.1417;
496;0.9197;596;0.1379;
497;0.9439;597;0.1323;
498;0.9645;598;0.1278;
499;0.9827;599;0.1227;
500;0.9980;600;0.1194;
501;1.0000;601;0.1136;
502;0.9976;602;0.1101;
503;0.9969;603;0.1054;
504;0.9905;604;0.1010;
505;0.9690;605;0.0972;
506;0.9461;606;0.0935;
507;0.9165;607;0.0894;
508;0.8770;608;0.0866;
509;0.8368;609;0.0829;
510;0.7909;610;0.0795;
511;0.7453;611;0.0763;
512;0.6966;612;0.0741;
513;0.6437;613;0.0713;
514;0.5894;614;0.0685;
515;0.5355;615;0.0665;
516;0.4822;616;0.0652;
517;0.4318;617;0.0636;
518;0.3808;618;0.0612;
519;0.3349;619;0.0598;
520;0.2960;620;0.0579;
521;0.2614;621;0.0567;
522;0.2298;622;0.0543;
523;0.1985;623;0.0526;
524;0.1724;624;0.0516;
525;0.1495;625;0.0496;
526;0.1277;626;0.0484;
527;0.1098;627;0.0464;
528;0.0932;628;0.0456;
529;0.0795;629;0.0442;
530;0.0665;630;0.0433;
;;631;0.0403;
;;632;0.0398;
;;633;0.0383;
;;634;0.0377;
;;635;0.0366;
;;636;0.0349;
;;637;0.0330;
;;638;0.0323;
;;639;0.0306;
;;640;0.0299;
;;641;0.0290;
;;642;0.0282;
;;643;0.0262;
;;644;0.0263;
;;645;0.0258;
;;646;0.0236;
;;647;0.0234;
;;648;0.0229;
;;649;0.0223;
