Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
340;0.2523;660;0.0847;
341;0.2553;661;0.1116;
342;0.2658;662;0.1403;
343;0.2640;663;0.1780;
344;0.2582;664;0.2206;
345;0.2638;665;0.2699;
346;0.2615;666;0.3289;
347;0.2639;667;0.3932;
348;0.2642;668;0.4623;
349;0.2671;669;0.5344;
350;0.2623;670;0.6098;
351;0.2614;671;0.6888;
352;0.2573;672;0.7692;
353;0.2573;673;0.8350;
354;0.2564;674;0.8940;
355;0.2547;675;0.9386;
356;0.2508;676;0.9754;
357;0.2507;677;0.9975;
358;0.2456;678;1.0000;
359;0.2440;679;0.9945;
360;0.2423;680;0.9692;
361;0.2380;681;0.9377;
362;0.2369;682;0.8983;
363;0.2345;683;0.8468;
364;0.2336;684;0.7898;
365;0.2270;685;0.7351;
366;0.2262;686;0.6796;
367;0.2204;687;0.6283;
368;0.2148;688;0.5790;
369;0.2081;689;0.5342;
370;0.2031;690;0.4889;
371;0.1973;691;0.4483;
372;0.1928;692;0.4131;
373;0.1866;693;0.3763;
374;0.1786;694;0.3464;
375;0.1755;695;0.3170;
376;0.1690;696;0.2936;
377;0.1571;697;0.2722;
378;0.1500;698;0.2535;
379;0.1411;699;0.2412;
380;0.1333;700;0.2298;
381;0.1289;701;0.2189;
382;0.1174;702;0.2102;
383;0.1112;703;0.2059;
384;0.1040;704;0.1992;
385;0.0955;705;0.1961;
386;0.0894;706;0.1907;
387;0.0836;707;0.1878;
388;0.0777;708;0.1829;
389;0.0742;709;0.1812;
390;0.0670;710;0.1767;
391;0.0630;711;0.1727;
392;0.0584;712;0.1691;
393;0.0568;713;0.1650;
394;0.0524;714;0.1621;
395;0.0473;715;0.1546;
396;0.0458;716;0.1504;
397;0.0430;717;0.1464;
398;0.0412;718;0.1408;
399;0.0367;719;0.1348;
400;0.0352;720;0.1300;
401;0.0332;721;0.1262;
402;0.0312;722;0.1217;
403;0.0290;723;0.1178;
404;0.0263;724;0.1154;
405;0.0239;725;0.1136;
406;0.0238;726;0.1106;
407;0.0220;727;0.1104;
408;0.0197;728;0.1100;
409;0.0179;729;0.1086;
410;0.0187;730;0.1097;
411;0.0148;731;0.1089;
412;0.0151;732;0.1112;
413;0.0138;733;0.1115;
414;0.0105;734;0.1140;
415;0.0094;735;0.1158;
416;0.0105;736;0.1183;
417;0.0098;737;0.1224;
418;0.0096;738;0.1234;
419;0.0084;739;0.1264;
420;0.0076;740;0.1313;
421;0.0081;741;0.1320;
422;0.0073;742;0.1353;
423;0.0066;743;0.1366;
424;0.0067;744;0.1409;
425;0.0053;745;0.1400;
426;0.0065;746;0.1412;
427;0.0063;747;0.1437;
428;0.0064;748;0.1436;
429;0.0075;749;0.1436;
430;0.0068;750;0.1427;
431;0.0075;751;0.1398;
432;0.0051;752;0.1380;
433;0.0054;753;0.1360;
434;0.0056;754;0.1334;
435;0.0062;755;0.1260;
436;0.0041;756;0.1222;
437;0.0035;757;0.1176;
438;0.0030;758;0.1107;
439;0.0034;759;0.1076;
440;0.0030;760;0.0993;
441;0.0036;761;0.0957;
442;0.0036;762;0.0884;
443;0.0027;763;0.0844;
444;0.0030;764;0.0807;
445;0.0048;765;0.0749;
446;0.0026;766;0.0696;
447;0.0009;767;0.0661;
448;0.0027;768;0.0600;
449;0.0035;769;0.0566;
450;0.0018;770;0.0509;
451;0.0007;771;0.0506;
452;0.0029;772;0.0456;
453;0.0005;773;0.0418;
454;0.0010;774;0.0409;
455;0.0017;775;0.0372;
456;0.0004;776;0.0360;
457;0.0024;777;0.0346;
