Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.0460;640;0.0075;
401;0.0453;641;0.0064;
402;0.0444;642;0.0068;
403;0.0439;643;0.0054;
404;0.0429;644;0.0070;
405;0.0420;645;0.0073;
406;0.0411;646;0.0073;
407;0.0403;647;0.0085;
408;0.0393;648;0.0094;
409;0.0385;649;0.0084;
410;0.0377;650;0.0096;
411;0.0368;651;0.0098;
412;0.0359;652;0.0111;
413;0.0351;653;0.0114;
414;0.0343;654;0.0105;
415;0.0338;655;0.0115;
416;0.0329;656;0.0118;
417;0.0323;657;0.0137;
418;0.0315;658;0.0129;
419;0.0310;659;0.0153;
420;0.0299;660;0.0159;
421;0.0296;661;0.0139;
422;0.0287;662;0.0199;
423;0.0283;663;0.0178;
424;0.0274;664;0.0239;
425;0.0267;665;0.0231;
426;0.0264;666;0.0256;
427;0.0254;667;0.0277;
428;0.0247;668;0.0319;
429;0.0242;669;0.0329;
430;0.0235;670;0.0367;
431;0.0230;671;0.0414;
432;0.0224;672;0.0459;
433;0.0219;673;0.0485;
434;0.0214;674;0.0542;
435;0.0207;675;0.0567;
436;0.0203;676;0.0674;
437;0.0196;677;0.0727;
438;0.0192;678;0.0788;
439;0.0191;679;0.0900;
440;0.0185;680;0.0959;
441;0.0183;681;0.1072;
442;0.0180;682;0.1189;
443;0.0175;683;0.1333;
444;0.0172;684;0.1414;
445;0.0170;685;0.1637;
446;0.0168;686;0.1717;
447;0.0165;687;0.1917;
448;0.0161;688;0.2067;
449;0.0160;689;0.2224;
450;0.0155;690;0.2506;
451;0.0152;691;0.2707;
452;0.0148;692;0.2964;
453;0.0146;693;0.3126;
454;0.0141;694;0.3405;
455;0.0142;695;0.3658;
456;0.0139;696;0.3970;
457;0.0135;697;0.4249;
458;0.0131;698;0.4559;
459;0.0131;699;0.4880;
460;0.0127;700;0.5188;
461;0.0124;701;0.5488;
462;0.0122;702;0.5902;
463;0.0119;703;0.6247;
464;0.0114;704;0.6658;
465;0.0112;705;0.6825;
466;0.0110;706;0.7332;
467;0.0107;707;0.7465;
468;0.0107;708;0.7948;
469;0.0104;709;0.8274;
470;0.0104;710;0.8573;
471;0.0100;711;0.8815;
472;0.0100;712;0.9074;
473;0.0098;713;0.9255;
474;0.0096;714;0.9476;
475;0.0096;715;0.9621;
476;0.0093;716;0.9783;
477;0.0091;717;0.9818;
478;0.0090;718;0.9922;
479;0.0089;719;1.0000;
480;0.0089;720;0.9987;
481;0.0088;721;0.9953;
482;0.0088;722;0.9877;
483;0.0088;723;0.9608;
484;0.0085;724;0.9640;
485;0.0085;725;0.9400;
486;0.0086;726;0.9259;
487;0.0084;727;0.8914;
488;0.0082;728;0.8730;
489;0.0084;729;0.8534;
490;0.0084;730;0.8235;
491;0.0084;731;0.7928;
492;0.0084;732;0.7622;
493;0.0086;733;0.7346;
494;0.0085;734;0.7085;
495;0.0086;735;0.6669;
496;0.0086;736;0.6537;
497;0.0088;737;0.6118;
498;0.0090;738;0.5772;
499;0.0092;739;0.5592;
500;0.0092;740;0.5288;
501;0.0096;741;0.5107;
502;0.0099;742;0.4840;
503;0.0101;743;0.4534;
504;0.0105;744;0.4247;
505;0.0109;745;0.4071;
506;0.0112;746;0.3793;
507;0.0115;747;0.3646;
508;0.0119;748;0.3571;
509;0.0122;749;0.3311;
510;0.0129;750;0.3204;
511;0.0130;751;0.3026;
512;0.0137;752;0.2916;
513;0.0140;753;0.2793;
514;0.0147;754;0.2676;
515;0.0150;755;0.2526;
516;0.0158;756;0.2334;
517;0.0164;757;0.2301;
518;0.0168;758;0.2134;
519;0.0175;759;0.2099;
520;0.0182;760;0.2026;
521;0.0190;761;0.1968;
522;0.0196;762;0.1865;
523;0.0205;763;0.1810;
524;0.0211;764;0.1754;
525;0.0218;765;0.1726;
526;0.0226;766;0.1639;
527;0.0236;767;0.1559;
528;0.0242;768;0.1526;
529;0.0251;769;0.1490;
530;0.0261;770;0.1451;
531;0.0269;771;0.1377;
532;0.0278;772;0.1379;
533;0.0290;773;0.1334;
534;0.0300;774;0.1296;
535;0.0309;775;0.1250;
536;0.0321;776;0.1236;
537;0.0330;777;0.1223;
538;0.0340;778;0.1201;
539;0.0352;779;0.1186;
540;0.0362;780;0.1134;
541;0.0375;781;0.1115;
542;0.0386;782;0.1076;
543;0.0397;783;0.1074;
544;0.0411;784;0.1018;
545;0.0421;785;0.0998;
546;0.0434;786;0.0987;
547;0.0449;787;0.0961;
548;0.0464;788;0.0937;
549;0.0476;789;0.0966;
550;0.0490;790;0.0931;
551;0.0506;791;0.0912;
552;0.0521;792;0.0894;
553;0.0538;793;0.0875;
554;0.0555;794;0.0857;
