Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.0222;500;0.0554;
401;0.0231;501;0.0384;
402;0.0235;502;0.0276;
403;0.0248;503;0.0266;
404;0.0255;504;0.0307;
405;0.0264;505;0.0352;
406;0.0272;506;0.0406;
407;0.0281;507;0.0459;
408;0.0289;508;0.0536;
409;0.0302;509;0.0600;
410;0.0308;510;0.0680;
411;0.0322;511;0.0776;
412;0.0331;512;0.0860;
413;0.0346;513;0.0987;
414;0.0354;514;0.1108;
415;0.0367;515;0.1238;
416;0.0377;516;0.1363;
417;0.0391;517;0.1528;
418;0.0401;518;0.1615;
419;0.0418;519;0.1746;
420;0.0427;520;0.1839;
421;0.0440;521;0.1959;
422;0.0457;522;0.2040;
423;0.0470;523;0.2076;
424;0.0487;524;0.2151;
425;0.0500;525;0.2200;
426;0.0520;526;0.2197;
427;0.0537;527;0.2185;
428;0.0552;528;0.2185;
429;0.0570;529;0.2157;
430;0.0590;530;0.2109;
431;0.0610;531;0.2059;
432;0.0630;532;0.1999;
433;0.0653;533;0.1943;
434;0.0674;534;0.1900;
435;0.0695;535;0.1798;
436;0.0716;536;0.1733;
437;0.0743;537;0.1668;
438;0.0765;538;0.1574;
439;0.0791;539;0.1517;
440;0.0818;540;0.1442;
441;0.0845;541;0.1362;
442;0.0873;542;0.1291;
443;0.0901;543;0.1207;
444;0.0932;544;0.1178;
445;0.0964;545;0.1140;
446;0.0995;546;0.1075;
447;0.1027;547;0.1052;
448;0.1063;548;0.1005;
449;0.1101;549;0.0967;
450;0.1134;550;0.0928;
451;0.1174;551;0.0929;
452;0.1212;552;0.0908;
453;0.1256;553;0.0886;
454;0.1302;554;0.0867;
455;0.1349;555;0.0847;
456;0.1396;556;0.0841;
457;0.1451;557;0.0840;
458;0.1503;558;0.0826;
459;0.1564;559;0.0813;
460;0.1621;560;0.0814;
461;0.1686;561;0.0797;
462;0.1755;562;0.0797;
463;0.1828;563;0.0778;
464;0.1903;564;0.0780;
465;0.1985;565;0.0771;
466;0.2070;566;0.0762;
467;0.2160;567;0.0768;
468;0.2255;568;0.0774;
469;0.2354;569;0.0764;
470;0.2462;570;0.0786;
471;0.2577;571;0.0792;
472;0.2695;572;0.0790;
473;0.2825;573;0.0817;
474;0.2960;574;0.0835;
475;0.3103;575;0.0858;
476;0.3256;576;0.0889;
477;0.3418;577;0.0927;
478;0.3584;578;0.0980;
479;0.3767;579;0.1034;
480;0.3959;580;0.1105;
481;0.4163;581;0.1240;
482;0.4373;582;0.1434;
483;0.4605;583;0.1745;
484;0.4848;584;0.2119;
485;0.5113;585;0.2649;
486;0.5384;586;0.3196;
487;0.5672;587;0.3916;
488;0.5966;588;0.4853;
489;0.6267;589;0.5875;
490;0.6569;590;0.6943;
491;0.6867;591;0.7906;
492;0.7153;592;0.8850;
493;0.7410;593;0.9495;
494;0.7646;594;0.9890;
495;0.7845;595;1.0000;
496;0.7993;596;0.9864;
497;0.8099;597;0.9400;
498;0.8150;598;0.8876;
499;0.8150;599;0.7993;
500;0.8098;600;0.7057;
501;0.8009;601;0.6104;
502;0.7864;602;0.5108;
503;0.7688;603;0.4152;
504;0.7487;604;0.3348;
505;0.7260;605;0.2593;
506;0.7024;606;0.2015;
507;0.6774;607;0.1590;
508;0.6522;608;0.1283;
509;0.6272;609;0.1109;
510;0.6023;610;0.0985;
511;0.5790;611;0.0864;
512;0.5566;612;0.0770;
513;0.5352;613;0.0719;
514;0.5146;614;0.0670;
515;0.4958;615;0.0610;
516;0.4776;616;0.0592;
517;0.4611;617;0.0547;
518;0.4449;618;0.0523;
519;0.4306;619;0.0502;
520;0.4163;620;0.0463;
521;0.4035;621;0.0452;
522;0.3910;622;0.0435;
523;0.3797;623;0.0421;
524;0.3693;624;0.0408;
525;0.3596;625;0.0406;
526;0.3510;626;0.0403;
527;0.3431;627;0.0386;
528;0.3359;628;0.0397;
529;0.3290;629;0.0396;
530;0.3228;630;0.0400;
531;0.3171;631;0.0390;
532;0.3120;632;0.0389;
533;0.3073;633;0.0390;
534;0.3031;634;0.0399;
535;0.2990;635;0.0403;
536;0.2954;636;0.0418;
537;0.2918;637;0.0432;
538;0.2884;638;0.0417;
539;0.2853;639;0.0438;
540;0.2825;640;0.0453;
541;0.2797;641;0.0447;
542;0.2772;642;0.0440;
543;0.2750;643;0.0436;
544;0.2726;644;0.0424;
545;0.2697;645;0.0411;
546;0.2674;646;0.0415;
547;0.2647;647;0.0371;
548;0.2626;648;0.0358;
549;0.2602;649;0.0350;
550;0.2587;650;0.0334;
551;0.2574;651;0.0535;
552;0.2564;652;0.0347;
553;0.2558;653;0.0268;
554;0.2557;654;0.0275;
555;0.2564;655;0.0311;
556;0.2570;656;0.0358;
557;0.2584;657;0.0421;
558;0.2602;658;0.0475;
559;0.2626;659;0.0550;
560;0.2661;660;0.0617;
561;0.2695;661;0.0705;
562;0.2740;662;0.0796;
563;0.2788;663;0.0891;
564;0.2844;664;0.1004;
565;0.2907;665;0.1127;
566;0.2974;666;0.1260;
567;0.3051;667;0.1394;
568;0.3137;668;0.1543;
569;0.3227;669;0.1635;
570;0.3328;670;0.1761;
571;0.3440;671;0.1862;
572;0.3564;672;0.1966;
573;0.3701;673;0.2044;
574;0.3842;674;0.2095;
575;0.4007;675;0.2160;
576;0.4180;676;0.2178;
577;0.4373;677;0.2200;
578;0.4575;678;0.2200;
579;0.4807;679;0.2171;
580;0.5052;680;0.2161;
581;0.5325;681;0.2085;
582;0.5614;682;0.2046;
583;0.5933;683;0.1991;
584;0.6287;684;0.1924;
585;0.6660;685;0.1866;
586;0.7071;686;0.1807;
587;0.7522;687;0.1722;
588;0.8021;688;0.1640;
589;0.8537;689;0.1572;
590;0.9094;690;0.1490;
591;0.9612;691;0.1408;
592;0.9992;692;0.1346;
593;1.0000;693;0.1283;
594;0.9371;694;0.1196;
595;0.8098;695;0.1174;
596;0.6597;696;0.1116;
597;0.5179;697;0.1073;
598;0.4006;698;0.1052;
599;0.3087;699;0.0993;
600;0.2434;700;0.0951;
601;0.1967;701;0.0936;
602;0.1642;702;0.0918;
603;0.1394;703;0.0912;
604;0.1210;704;0.0878;
605;0.1065;705;0.0870;
606;0.0952;706;0.0846;
607;0.0859;707;0.0838;
608;0.0783;708;0.0838;
609;0.0719;709;0.0827;
610;0.0666;710;0.0816;
611;0.0618;711;0.0805;
612;0.0578;712;0.0784;
613;0.0542;713;0.0795;
614;0.0515;714;0.0777;
615;0.0486;715;0.0771;
616;0.0463;716;0.0766;
617;0.0442;717;0.0768;
618;0.0421;718;0.0768;
619;0.0406;719;0.0779;
620;0.0390;720;0.0774;
621;0.0375;721;0.0782;
622;0.0361;722;0.0794;
