Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
324;0.0987;360;0.0007;
325;0.1004;361;0.0007;
326;0.0996;362;0.0008;
327;0.1022;363;0.0008;
328;0.1057;364;0.0007;
329;0.1066;365;0.0007;
330;0.1135;366;0.0007;
331;0.1170;367;0.0007;
332;0.1231;368;0.0007;
333;0.1293;369;0.0007;
334;0.1371;370;0.0007;
335;0.1424;371;0.0007;
336;0.1511;372;0.0006;
337;0.1581;373;0.0006;
338;0.1642;374;0.0006;
339;0.1712;375;0.0006;
340;0.1817;376;0.0006;
341;0.1921;377;0.0006;
342;0.2017;378;0.0007;
343;0.2157;379;0.0007;
344;0.2271;380;0.0007;
345;0.2428;381;0.0007;
346;0.2611;382;0.0006;
347;0.2760;383;0.0007;
348;0.2934;384;0.0007;
349;0.3127;385;0.0008;
350;0.3293;386;0.0009;
351;0.3459;387;0.0011;
352;0.3607;388;0.0013;
353;0.3782;389;0.0016;
354;0.3904;390;0.0021;
355;0.4061;391;0.0027;
356;0.4166;392;0.0033;
357;0.4271;393;0.0043;
358;0.4349;394;0.0055;
359;0.4507;395;0.0068;
360;0.4690;396;0.0079;
361;0.4795;397;0.0094;
362;0.4969;398;0.0108;
363;0.5188;399;0.0122;
364;0.5450;400;0.0141;
365;0.5677;401;0.0172;
366;0.5948;402;0.0217;
367;0.6175;403;0.0267;
368;0.6384;404;0.0343;
369;0.6576;405;0.0444;
370;0.6707;406;0.0580;
371;0.6856;407;0.0752;
372;0.6961;408;0.0954;
373;0.7057;409;0.1195;
374;0.7162;410;0.1513;
375;0.7231;411;0.1892;
376;0.7231;412;0.2308;
377;0.7240;413;0.2780;
378;0.7223;414;0.3299;
379;0.7135;415;0.3851;
380;0.7092;416;0.4423;
381;0.7022;417;0.5005;
382;0.6952;418;0.5605;
383;0.6891;419;0.6196;
384;0.6865;420;0.6754;
385;0.6821;421;0.7294;
386;0.6795;422;0.7808;
387;0.6742;423;0.8262;
388;0.6699;424;0.8676;
389;0.6620;425;0.9023;
390;0.6541;426;0.9318;
391;0.6489;427;0.9551;
392;0.6428;428;0.9732;
393;0.6419;429;0.9881;
394;0.6445;430;0.9977;
395;0.6533;431;1.0000;
396;0.6672;432;0.9986;
397;0.6900;433;0.9963;
398;0.7162;434;0.9942;
399;0.7485;435;0.9877;
400;0.7886;436;0.9786;
401;0.8262;437;0.9725;
402;0.8690;438;0.9632;
403;0.9083;439;0.9577;
404;0.9424;440;0.9479;
405;0.9721;441;0.9388;
406;0.9913;442;0.9318;
407;1.0000;443;0.9230;
408;0.9939;444;0.9148;
409;0.9764;445;0.9081;
410;0.9415;446;0.8979;
411;0.8987;447;0.8872;
412;0.8384;448;0.8779;
413;0.7773;449;0.8655;
414;0.7057;450;0.8532;
415;0.6367;451;0.8390;
416;0.5729;452;0.8241;
417;0.5328;453;0.8085;
418;0.4262;454;0.7915;
419;0.3607;455;0.7722;
420;0.3083;456;0.7524;
421;0.2568;457;0.7322;
422;0.2166;458;0.7103;
423;0.1808;459;0.6887;
424;0.1459;460;0.6680;
425;0.1214;461;0.6459;
426;0.0996;462;0.6219;
427;0.0821;463;0.5991;
428;0.0664;464;0.5770;
429;0.0568;465;0.5551;
430;0.0463;466;0.5335;
431;0.0393;467;0.5135;
432;0.0341;468;0.4951;
433;0.0279;469;0.4737;
434;0.0245;470;0.4572;
435;0.0218;471;0.4395;
436;0.0192;472;0.4221;
437;0.0183;473;0.4044;
438;0.0157;474;0.3876;
439;0.0148;475;0.3709;
440;0.0140;476;0.3560;
441;0.0131;477;0.3413;
442;0.0140;478;0.3283;
443;0.0122;479;0.3146;
444;0.0122;480;0.3018;
445;0.0114;481;0.2894;
446;0.0114;482;0.2773;
447;0.0114;483;0.2666;
448;0.0105;484;0.2552;
449;0.0114;485;0.2455;
450;0.0105;486;0.2348;
451;0.0096;487;0.2239;
452;0.0105;488;0.2117;
453;0.0096;489;0.2013;
454;0.0096;490;0.1929;
455;0.0105;491;0.1835;
456;0.0096;492;0.1750;
457;0.0096;493;0.1680;
458;0.0087;494;0.1619;
459;0.0096;495;0.1560;
460;0.0096;496;0.1510;
461;0.0105;497;0.1444;
462;0.0096;498;0.1380;
463;0.0096;499;0.1322;
464;0.0105;500;0.1266;
465;0.0105;501;0.1211;
466;0.0105;502;0.1157;
467;0.0096;503;0.1108;
468;0.0105;504;0.1052;
469;0.0105;505;0.1001;
470;0.0096;506;0.0950;
471;0.0105;507;0.0908;
472;0.0096;508;0.0867;
473;0.0096;509;0.0832;
474;0.0105;510;0.0795;
475;0.0096;511;0.0758;
476;0.0096;512;0.0725;
477;0.0096;513;0.0687;
478;0.0087;514;0.0654;
479;0.0096;515;0.0621;
480;0.0096;516;0.0595;
481;0.0087;517;0.0566;
482;0.0096;518;0.0536;
483;0.0096;519;0.0511;
