Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
450;0.0250;565;0.0035;
451;0.0241;566;0.0048;
452;0.0238;567;0.0041;
453;0.0228;568;0.0050;
454;0.0223;569;0.0052;
455;0.0219;570;0.0045;
456;0.0219;571;0.0053;
457;0.0212;572;0.0055;
458;0.0207;573;0.0046;
459;0.0204;574;0.0051;
460;0.0198;575;0.0053;
461;0.0196;576;0.0048;
462;0.0193;577;0.0050;
463;0.0187;578;0.0047;
464;0.0199;579;0.0042;
465;0.0195;580;0.0043;
466;0.0193;581;0.0044;
467;0.0196;582;0.0044;
468;0.0193;583;0.0044;
469;0.0195;584;0.0038;
470;0.0204;585;0.0039;
471;0.0201;586;0.0042;
472;0.0207;587;0.0042;
473;0.0221;588;0.0039;
474;0.0220;589;0.0044;
475;0.0228;590;0.0045;
476;0.0240;591;0.0044;
477;0.0249;592;0.0043;
478;0.0260;593;0.0048;
479;0.0273;594;0.0052;
480;0.0280;595;0.0049;
481;0.0280;596;0.0054;
482;0.0306;597;0.0056;
483;0.0315;598;0.0058;
484;0.0331;599;0.0064;
485;0.0347;600;0.0061;
486;0.0367;601;0.0062;
487;0.0385;602;0.0078;
488;0.0405;603;0.0073;
489;0.0414;604;0.0079;
490;0.0444;605;0.0084;
491;0.0453;606;0.0102;
492;0.0483;607;0.0115;
493;0.0506;608;0.0122;
494;0.0518;609;0.0133;
495;0.0530;610;0.0144;
496;0.0559;611;0.0162;
497;0.0580;612;0.0192;
498;0.0616;613;0.0211;
499;0.0640;614;0.0221;
500;0.0663;615;0.0246;
501;0.0704;616;0.0274;
502;0.0719;617;0.0316;
503;0.0767;618;0.0330;
504;0.0798;619;0.0383;
505;0.0813;620;0.0406;
506;0.0855;621;0.0436;
507;0.0868;622;0.0513;
508;0.0913;623;0.0557;
509;0.0964;624;0.0610;
510;0.1005;625;0.0700;
511;0.1065;626;0.0754;
512;0.1088;627;0.0858;
513;0.1136;628;0.0962;
514;0.1190;629;0.1026;
515;0.1212;630;0.1184;
516;0.1314;631;0.1265;
517;0.1331;632;0.1440;
518;0.1400;633;0.1629;
519;0.1451;634;0.1766;
520;0.1528;635;0.2028;
521;0.1587;636;0.2173;
522;0.1656;637;0.2477;
523;0.1718;638;0.2738;
524;0.1793;639;0.3051;
525;0.1881;640;0.3412;
526;0.1939;641;0.3829;
527;0.2020;642;0.4154;
528;0.2100;643;0.4591;
529;0.2192;644;0.5040;
530;0.2238;645;0.5552;
531;0.2330;646;0.6117;
532;0.2445;647;0.6614;
533;0.2509;648;0.7081;
534;0.2562;649;0.7482;
535;0.2692;650;0.7999;
536;0.2740;651;0.8453;
537;0.2804;652;0.8782;
538;0.2933;653;0.9220;
539;0.2984;654;0.9499;
540;0.3057;655;0.9864;
541;0.3126;656;0.9833;
542;0.3252;657;0.9994;
543;0.3313;658;1.0000;
544;0.3387;659;0.9980;
545;0.3424;660;0.9865;
546;0.3556;661;0.9590;
547;0.3630;662;0.9411;
548;0.3736;663;0.9235;
549;0.3825;664;0.8865;
550;0.3943;665;0.8579;
551;0.4066;666;0.8181;
552;0.4185;667;0.7776;
553;0.4301;668;0.7337;
554;0.4400;669;0.6993;
555;0.4516;670;0.6573;
556;0.4657;671;0.6248;
557;0.4844;672;0.5837;
558;0.4971;673;0.5452;
559;0.5082;674;0.5148;
560;0.5245;675;0.4861;
561;0.5384;676;0.4516;
562;0.5613;677;0.4318;
563;0.5789;678;0.4024;
564;0.5972;679;0.3783;
565;0.6178;680;0.3570;
566;0.6390;681;0.3324;
567;0.6540;682;0.3227;
568;0.6812;683;0.3008;
569;0.6991;684;0.2884;
570;0.7242;685;0.2705;
571;0.7518;686;0.2562;
572;0.7722;687;0.2462;
573;0.7944;688;0.2385;
574;0.8226;689;0.2268;
575;0.8418;690;0.2156;
576;0.8550;691;0.2028;
577;0.8791;692;0.2020;
578;0.8935;693;0.1951;
579;0.9088;694;0.1821;
580;0.9229;695;0.1783;
581;0.9301;696;0.1693;
582;0.9359;697;0.1641;
583;0.9372;698;0.1621;
584;0.9442;699;0.1556;
585;0.9327;700;0.1491;
586;0.9283;701;0.1463;
587;0.9204;702;0.1419;
588;0.9087;703;0.1363;
589;0.8954;704;0.1319;
590;0.8820;705;0.1310;
591;0.8643;706;0.1264;
592;0.8478;707;0.1252;
593;0.8268;708;0.1214;
594;0.8204;709;0.1164;
595;0.8058;710;0.1150;
596;0.7942;711;0.1136;
597;0.7819;712;0.1096;
598;0.7734;713;0.1063;
599;0.7678;714;0.1040;
600;0.7637;715;0.1035;
601;0.7604;716;0.1014;
602;0.7618;717;0.1004;
603;0.7577;718;0.1018;
604;0.7588;719;0.0948;
605;0.7647;720;0.0887;
606;0.7664;721;0.0908;
607;0.7815;722;0.0901;
608;0.7837;723;0.0837;
609;0.7885;724;0.0849;
610;0.7966;725;0.0805;
611;0.8108;726;0.0780;
612;0.8198;727;0.0795;
613;0.8252;728;0.0752;
614;0.8353;729;0.0709;
615;0.8492;730;0.0685;
616;0.8580;731;0.0674;
617;0.8696;732;0.0639;
618;0.8786;733;0.0605;
619;0.8842;734;0.0579;
620;0.9002;735;0.0571;
621;0.9057;736;0.0544;
622;0.9172;737;0.0521;
623;0.9224;738;0.0471;
624;0.9247;739;0.0490;
625;0.9287;740;0.0455;
626;0.9350;741;0.0443;
627;0.9415;742;0.0424;
628;0.9431;743;0.0422;
629;0.9487;744;0.0398;
630;0.9546;745;0.0343;
631;0.9531;746;0.0335;
632;0.9596;747;0.0332;
633;0.9608;748;0.0307;
634;0.9663;749;0.0281;
635;0.9699;750;0.0274;
636;0.9738;;;
637;0.9822;;;
638;0.9885;;;
639;0.9956;;;
640;0.9997;;;
641;0.9942;;;
642;0.9996;;;
643;0.9982;;;
644;1.0000;;;
645;0.9919;;;
646;0.9926;;;
647;0.9828;;;
648;0.9665;;;
649;0.9416;;;
650;0.9244;;;
651;0.9061;;;
652;0.8716;;;
653;0.8299;;;
654;0.7919;;;
