Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
349;0.0650;450;0.0061;
351;0.0646;450;0.0061;
352;0.0645;450;0.0061;
352;0.0642;450;0.0061;
354;0.0638;450;0.0061;
354;0.0631;451;0.0062;
356;0.0623;451;0.0062;
356;0.0623;451;0.0062;
358;0.0612;451;0.0062;
358;0.0603;451;0.0061;
359;0.0599;452;0.0064;
361;0.0590;452;0.0063;
361;0.0577;452;0.0063;
363;0.0563;452;0.0062;
363;0.0567;452;0.0062;
365;0.0546;453;0.0066;
365;0.0535;453;0.0066;
367;0.0524;453;0.0065;
367;0.0508;453;0.0065;
369;0.0502;453;0.0064;
370;0.0468;454;0.0069;
370;0.0485;454;0.0068;
372;0.0456;454;0.0068;
372;0.0442;454;0.0067;
374;0.0426;454;0.0067;
374;0.0411;455;0.0074;
376;0.0390;455;0.0073;
376;0.0382;455;0.0072;
378;0.0360;455;0.0072;
378;0.0366;455;0.0070;
380;0.0349;456;0.0081;
380;0.0330;456;0.0079;
382;0.0316;456;0.0078;
383;0.0301;456;0.0077;
383;0.0292;456;0.0076;
385;0.0277;457;0.0088;
385;0.0284;457;0.0087;
387;0.0263;457;0.0085;
387;0.0256;457;0.0083;
389;0.0247;457;0.0082;
389;0.0248;458;0.0097;
391;0.0243;458;0.0095;
391;0.0240;458;0.0094;
393;0.0235;458;0.0092;
393;0.0244;458;0.0090;
395;0.0234;459;0.0109;
395;0.0244;459;0.0106;
397;0.0243;459;0.0104;
397;0.0249;459;0.0102;
399;0.0262;459;0.0100;
399;0.0251;460;0.0123;
401;0.0262;460;0.0120;
401;0.0276;460;0.0117;
403;0.0282;460;0.0114;
403;0.0303;460;0.0112;
404;0.0310;461;0.0139;
406;0.0341;461;0.0135;
406;0.0318;461;0.0132;
408;0.0358;461;0.0128;
408;0.0374;461;0.0126;
410;0.0396;462;0.0159;
410;0.0406;462;0.0154;
412;0.0430;462;0.0150;
412;0.0454;462;0.0146;
414;0.0509;462;0.0143;
414;0.0485;463;0.0183;
416;0.0530;463;0.0178;
416;0.0550;463;0.0172;
418;0.0584;463;0.0168;
418;0.0616;463;0.0164;
420;0.0676;464;0.0212;
420;0.0651;464;0.0206;
422;0.0705;464;0.0200;
422;0.0739;464;0.0194;
424;0.0783;464;0.0188;
424;0.0826;465;0.0245;
425;0.0860;465;0.0238;
427;0.0943;465;0.0231;
427;0.0906;465;0.0224;
429;0.1003;465;0.0218;
429;0.1049;466;0.0286;
431;0.1097;466;0.0277;
431;0.1152;466;0.0268;
433;0.1265;466;0.0261;
433;0.1204;466;0.0252;
435;0.1328;467;0.0334;
435;0.1385;467;0.0324;
437;0.1450;467;0.0315;
437;0.1507;467;0.0305;
439;0.1589;467;0.0295;
439;0.1654;468;0.0392;
441;0.1792;468;0.0380;
441;0.1724;468;0.0368;
443;0.1873;468;0.0356;
443;0.1936;468;0.0345;
445;0.2020;469;0.0458;
445;0.2095;469;0.0444;
446;0.2189;469;0.0430;
448;0.2346;469;0.0417;
448;0.2280;469;0.0404;
450;0.2443;470;0.0530;
450;0.2525;470;0.0514;
452;0.2622;470;0.0500;
452;0.2728;470;0.0486;
454;0.2913;470;0.0472;
454;0.2835;471;0.0611;
456;0.3020;471;0.0595;
456;0.3124;471;0.0578;
457;0.3254;471;0.0562;
459;0.3390;471;0.0545;
459;0.3468;472;0.0702;
461;0.3700;472;0.0684;
461;0.3590;472;0.0666;
463;0.3856;472;0.0647;
463;0.3979;472;0.0628;
465;0.4102;473;0.0802;
465;0.4200;473;0.0780;
466;0.4347;473;0.0760;
468;0.4623;473;0.0740;
468;0.4494;473;0.0721;
470;0.4753;474;0.0911;
470;0.4850;474;0.0888;
472;0.4984;474;0.0866;
472;0.5119;474;0.0844;
474;0.5262;474;0.0823;
475;0.5503;475;0.1028;
475;0.5399;475;0.1005;
477;0.5626;475;0.0980;
477;0.5762;475;0.0957;
479;0.5890;475;0.0934;
479;0.6016;476;0.1153;
480;0.6150;476;0.1127;
482;0.6418;476;0.1103;
482;0.6291;476;0.1078;
484;0.6550;476;0.1053;
484;0.6680;477;0.1281;
486;0.6823;477;0.1256;
487;0.7001;477;0.1230;
487;0.7110;477;0.1203;
489;0.7386;477;0.1178;
489;0.7254;478;0.1411;
491;0.7567;478;0.1386;
491;0.7725;478;0.1359;
492;0.7873;478;0.1333;
494;0.8009;478;0.1306;
494;0.8152;479;0.1541;
496;0.8479;479;0.1515;
496;0.8318;479;0.1489;
497;0.8619;479;0.1463;
499;0.8749;479;0.1437;
499;0.8856;480;0.1668;
501;0.8987;480;0.1640;
501;0.9116;480;0.1614;
502;0.9234;480;0.1590;
504;0.9400;480;0.1567;
504;0.9335;481;0.1790;
506;0.9489;481;0.1766;
507;0.9575;481;0.1741;
507;0.9637;481;0.1716;
509;0.9690;481;0.1693;
509;0.9727;482;0.1905;
510;0.9765;482;0.1884;
512;0.9797;482;0.1861;
512;0.9814;482;0.1838;
514;0.9834;482;0.1815;
515;0.9845;483;0.2014;
515;0.9841;483;0.1994;
517;0.9844;483;0.1973;
517;0.9846;483;0.1952;
518;0.9844;483;0.1929;
520;0.9842;484;0.2108;
520;0.9845;484;0.2089;
522;0.9844;484;0.2071;
523;0.9851;484;0.2051;
523;0.9853;484;0.2033;
525;0.9877;485;0.2187;
525;0.9858;485;0.2172;
526;0.9893;485;0.2156;
528;0.9909;485;0.2140;
528;0.9923;485;0.2125;
529;0.9943;486;0.2253;
531;0.9987;486;0.2242;
531;0.9967;486;0.2228;
532;0.9998;486;0.2214;
534;1.0008;486;0.2201;
534;1.0009;487;0.2304;
535;1.0000;487;0.2297;
537;0.9978;487;0.2287;
537;0.9954;487;0.2277;
539;0.9914;487;0.2265;
540;0.9849;488;0.2341;
540;0.9780;488;0.2333;
542;0.9694;488;0.2327;
543;0.9597;488;0.2320;
543;0.9463;488;0.2314;
545;0.9303;489;0.2360;
546;0.8977;489;0.2357;
546;0.9115;489;0.2353;
547;0.8766;489;0.2349;
549;0.8544;489;0.2344;
549;0.8277;490;0.2364;
550;0.8003;490;0.2363;
552;0.7763;490;0.2362;
552;0.7539;490;0.2361;
553;0.7238;490;0.2361;
555;0.6901;491;0.2356;
555;0.6550;491;0.2358;
556;0.6268;491;0.2361;
558;0.5955;491;0.2363;
559;0.5651;491;0.2364;
559;0.5300;492;0.2333;
561;0.4995;492;0.2339;
562;0.4663;492;0.2344;
562;0.4379;492;0.2348;
563;0.4057;492;0.2352;
565;0.3758;493;0.2301;
565;0.3486;493;0.2308;
566;0.3212;493;0.2315;
568;0.2947;493;0.2320;
569;0.2626;493;0.2327;
569;0.2422;494;0.2258;
570;0.2230;494;0.2268;
572;0.2004;494;0.2279;
572;0.1833;494;0.2287;
573;0.1610;494;0.2294;
575;0.1425;495;0.2214;
576;0.1285;495;0.2224;
576;0.1187;495;0.2233;
577;0.1052;495;0.2242;
579;0.0919;495;0.2251;
579;0.0821;496;0.2162;
580;0.0729;496;0.2174;
582;0.0649;496;0.2183;
583;0.0505;496;0.2194;
583;0.0562;496;0.2204;
584;0.0445;497;0.2107;
586;0.0394;497;0.2118;
587;0.0341;497;0.2129;
587;0.0296;497;0.2140;
588;0.0258;497;0.2152;
590;0.0231;498;0.2055;
591;0.0194;498;0.2066;
591;0.0175;498;0.2076;
592;0.0148;498;0.2087;
594;0.0129;498;0.2096;
595;0.0116;499;0.2002;
595;0.0105;499;0.2013;
596;0.0089;499;0.2023;
598;0.0079;499;0.2034;
599;0.0065;499;0.2044;
599;0.0063;500;0.1946;
600;0.0058;500;0.1958;
602;0.0048;500;0.1968;
603;0.0044;500;0.1979;
603;0.0042;500;0.1990;
604;0.0035;501;0.1889;
605;0.0029;501;0.1900;
607;0.0026;501;0.1911;
608;0.0031;501;0.1923;
608;0.0018;501;0.1935;
609;0.0020;502;0.1836;
611;0.0017;502;0.1846;
612;0.0017;502;0.1856;
613;0.0016;502;0.1866;
613;0.0016;502;0.1878;
614;0.0013;503;0.1785;
616;0.0017;503;0.1795;
617;0.0009;503;0.1804;
617;0.0010;503;0.1814;
618;0.0009;503;0.1824;
619;0.0016;504;0.1742;
621;0.0021;504;0.1749;
622;0.0012;504;0.1757;
622;0.0017;504;0.1765;
623;0.0016;504;0.1775;
624;0.0009;505;0.1700;
626;0.0011;505;0.1708;
627;0.0018;505;0.1716;
628;0.0013;505;0.1724;
628;0.0006;505;0.1732;
629;0.0009;506;0.1657;
