Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
300;0.2424;495;0.0173;
301;0.2337;496;0.0202;
302;0.2255;497;0.0254;
303;0.2179;498;0.0315;
304;0.2096;499;0.0392;
305;0.2020;500;0.0492;
306;0.1946;501;0.0604;
307;0.1879;502;0.0739;
308;0.1814;503;0.0898;
309;0.1759;504;0.1080;
310;0.1704;505;0.1304;
311;0.1664;506;0.1556;
312;0.1628;507;0.1849;
313;0.1597;508;0.2171;
314;0.1580;509;0.2529;
315;0.1557;510;0.2916;
316;0.1544;511;0.3338;
317;0.1538;512;0.3782;
318;0.1531;513;0.4256;
319;0.1521;514;0.4740;
320;0.1518;515;0.5238;
321;0.1515;516;0.5777;
322;0.1510;517;0.6304;
323;0.1513;518;0.6792;
324;0.1511;519;0.7257;
325;0.1520;520;0.7732;
326;0.1540;521;0.8109;
327;0.1556;522;0.8507;
328;0.1579;523;0.8866;
329;0.1578;524;0.9147;
330;0.1615;525;0.9414;
331;0.1646;526;0.9621;
332;0.1682;527;0.9772;
333;0.1704;528;0.9900;
334;0.1722;529;1.0000;
335;0.1725;530;0.9993;
336;0.1709;531;0.9970;
337;0.1680;532;0.9939;
338;0.1644;533;0.9841;
339;0.1594;534;0.9736;
340;0.1538;535;0.9584;
341;0.1473;536;0.9428;
342;0.1410;537;0.9248;
343;0.1341;538;0.9050;
344;0.1279;539;0.8847;
345;0.1205;540;0.8638;
346;0.1139;541;0.8400;
347;0.1075;542;0.8183;
348;0.1013;543;0.7960;
349;0.0948;544;0.7745;
350;0.0891;545;0.7539;
351;0.0834;546;0.7305;
352;0.0783;547;0.7084;
353;0.0731;548;0.6872;
354;0.0682;549;0.6683;
355;0.0636;550;0.6471;
356;0.0594;551;0.6282;
357;0.0554;552;0.6096;
358;0.0522;553;0.5906;
359;0.0491;554;0.5723;
360;0.0465;555;0.5566;
361;0.0438;556;0.5405;
362;0.0419;557;0.5262;
363;0.0394;558;0.5113;
364;0.0379;559;0.4975;
365;0.0359;560;0.4830;
366;0.0341;561;0.4703;
367;0.0322;562;0.4598;
368;0.0310;563;0.4477;
369;0.0293;564;0.4346;
370;0.0281;565;0.4244;
371;0.0268;566;0.4127;
372;0.0254;567;0.4021;
373;0.0244;568;0.3930;
374;0.0233;569;0.3835;
375;0.0217;570;0.3740;
376;0.0205;571;0.3627;
377;0.0203;572;0.3534;
378;0.0192;573;0.3445;
379;0.0183;574;0.3344;
380;0.0181;575;0.3247;
381;0.0177;576;0.3145;
382;0.0178;577;0.3076;
383;0.0164;578;0.2987;
384;0.0150;579;0.2900;
385;0.0174;580;0.2818;
386;0.0170;581;0.2738;
387;0.0171;582;0.2632;
388;0.0167;583;0.2560;
389;0.0166;584;0.2468;
390;0.0164;585;0.2397;
391;0.0166;586;0.2320;
392;0.0162;587;0.2224;
393;0.0163;588;0.2140;
394;0.0161;589;0.2079;
395;0.0165;590;0.2004;
396;0.0165;591;0.1920;
