Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
401;0.1069;502;0.0687;
402;0.1175;503;0.0816;
403;0.1234;504;0.0950;
404;0.1295;505;0.1129;
405;0.1357;506;0.1339;
406;0.1422;507;0.1591;
407;0.1490;508;0.1844;
408;0.1557;509;0.2146;
409;0.1634;510;0.2449;
410;0.1709;511;0.2790;
411;0.1789;512;0.3170;
412;0.1873;513;0.3603;
413;0.1956;514;0.4059;
414;0.2052;515;0.4534;
415;0.2142;516;0.4997;
416;0.2244;517;0.5467;
417;0.2340;518;0.5903;
418;0.2448;519;0.6361;
419;0.2558;520;0.6811;
420;0.2666;521;0.7279;
421;0.2776;522;0.7676;
422;0.2884;523;0.8064;
423;0.3000;524;0.8389;
424;0.3115;525;0.8673;
425;0.3235;526;0.8909;
426;0.3360;527;0.9128;
427;0.3491;528;0.9312;
428;0.3611;529;0.9471;
429;0.3749;530;0.9585;
430;0.3881;531;0.9678;
431;0.4019;532;0.9738;
432;0.4157;533;0.9784;
433;0.4301;534;0.9819;
434;0.4455;535;0.9828;
435;0.4610;536;0.9841;
436;0.4772;537;0.9841;
437;0.4934;538;0.9839;
438;0.5098;539;0.9822;
439;0.5266;540;0.9796;
440;0.5433;541;0.9783;
441;0.5613;542;0.9765;
442;0.5782;543;0.9764;
443;0.5971;544;0.9764;
444;0.6134;545;0.9751;
445;0.6316;546;0.9764;
446;0.6496;547;0.9764;
447;0.6668;548;0.9764;
448;0.6840;549;0.9762;
449;0.6968;550;0.9790;
450;0.7113;551;0.9765;
451;0.7250;552;0.9792;
452;0.7396;553;0.9840;
453;0.7576;554;0.9849;
454;0.7729;555;0.9873;
455;0.7872;556;0.9930;
456;0.8009;557;0.9936;
457;0.8116;558;0.9937;
458;0.8243;559;0.9959;
459;0.8361;560;0.9990;
460;0.8492;561;1.0001;
461;0.8593;562;1.0006;
462;0.8675;563;0.9997;
463;0.8774;564;0.9967;
464;0.8893;565;0.9911;
465;0.9011;566;0.9860;
466;0.9101;567;0.9791;
467;0.9152;568;0.9724;
468;0.9205;569;0.9651;
469;0.9306;570;0.9573;
470;0.9436;571;0.9476;
471;0.9556;572;0.9378;
472;0.9639;573;0.9279;
473;0.9670;574;0.9149;
474;0.9756;575;0.9005;
475;0.9839;576;0.8888;
476;0.9922;577;0.8704;
477;0.9964;578;0.8619;
478;0.9983;579;0.8500;
479;0.9957;580;0.8367;
480;0.9898;581;0.8221;
481;0.9840;582;0.8080;
482;0.9776;583;0.7943;
483;0.9728;584;0.7896;
484;0.9680;585;0.7641;
485;0.9638;586;0.7583;
486;0.9590;587;0.7453;
487;0.9536;588;0.7341;
488;0.9465;589;0.7194;
489;0.9394;590;0.7079;
490;0.9316;591;0.6968;
491;0.9236;592;0.6868;
492;0.9157;593;0.6754;
493;0.9102;594;0.6658;
494;0.9089;595;0.6516;
495;0.9089;596;0.6433;
496;0.9072;597;0.6324;
497;0.9078;598;0.6228;
498;0.9096;599;0.6110;
499;0.9095;600;0.6020;
500;0.9114;601;0.5933;
501;0.9115;602;0.5850;
502;0.9115;603;0.5755;
503;0.9121;604;0.5661;
504;0.9124;605;0.5561;
505;0.9095;606;0.5474;
506;0.9052;607;0.5391;
507;0.8994;608;0.5306;
508;0.8905;609;0.5220;
509;0.8799;610;0.5140;
510;0.8646;611;0.5043;
511;0.8480;612;0.4958;
512;0.8255;613;0.4864;
513;0.8006;614;0.4781;
514;0.7737;615;0.4688;
515;0.7408;616;0.4610;
516;0.7089;617;0.4511;
517;0.6723;618;0.4429;
518;0.6505;619;0.4319;
519;0.6198;620;0.4247;
520;0.5757;621;0.4161;
521;0.5333;622;0.4069;
522;0.4747;623;0.3991;
523;0.4118;624;0.3913;
524;0.3860;625;0.3820;
525;0.3656;626;0.3736;
526;0.3498;627;0.3644;
527;0.2730;628;0.3576;
528;0.2525;629;0.3484;
529;0.2238;630;0.3406;
530;0.1971;631;0.3333;
531;0.1738;632;0.3267;
532;0.1524;633;0.3166;
533;0.1341;634;0.3095;
534;0.1161;635;0.3017;
535;0.1011;636;0.2965;
536;0.0886;637;0.2889;
537;0.0772;638;0.2831;
538;0.0669;639;0.2772;
539;0.0580;640;0.2698;
540;0.0511;641;0.2633;
541;0.0444;642;0.2578;
542;0.0383;643;0.2524;
543;0.0336;644;0.2473;
544;0.0288;645;0.2411;
545;0.0252;646;0.2357;
546;0.0224;647;0.2304;
547;0.0193;648;0.2256;
548;0.0167;649;0.2181;
549;0.0155;650;0.2136;
550;0.0138;651;0.2090;
;;652;0.2048;
;;653;0.2002;
;;654;0.1948;
;;655;0.1894;
;;656;0.1840;
;;657;0.1787;
;;658;0.1747;
;;659;0.1706;
;;660;0.1665;
;;661;0.1624;
;;662;0.1583;
;;663;0.1542;
;;664;0.1514;
;;665;0.1473;
;;666;0.1442;
;;667;0.1404;
;;668;0.1376;
;;669;0.1346;
;;670;0.1320;
;;671;0.1279;
;;672;0.1250;
;;673;0.1223;
;;674;0.1193;
;;675;0.1167;
;;676;0.1152;
;;677;0.1117;
;;678;0.1089;
;;679;0.1058;
;;680;0.1033;
;;681;0.1001;
;;682;0.0982;
;;683;0.0963;
;;684;0.0940;
;;685;0.0906;
;;686;0.0887;
;;687;0.0867;
;;688;0.0848;
;;689;0.0829;
;;690;0.0810;
;;691;0.0791;
;;692;0.0772;
;;693;0.0751;
;;694;0.0730;
;;695;0.0708;
;;696;0.0708;
;;697;0.0674;
;;698;0.0652;
;;699;0.0631;
