Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
450;0.0183;600;0.0093;
451;0.0179;601;0.0095;
452;0.0173;602;0.0107;
453;0.0167;603;0.0115;
454;0.0162;604;0.0130;
455;0.0158;605;0.0148;
456;0.0150;606;0.0168;
457;0.0146;607;0.0188;
458;0.0141;608;0.0213;
459;0.0135;609;0.0233;
460;0.0130;610;0.0265;
461;0.0126;611;0.0294;
462;0.0120;612;0.0348;
463;0.0117;613;0.0378;
464;0.0114;614;0.0425;
465;0.0108;615;0.0471;
466;0.0106;616;0.0533;
467;0.0103;617;0.0588;
468;0.0101;618;0.0660;
469;0.0100;619;0.0718;
470;0.0099;620;0.0788;
471;0.0098;621;0.0857;
472;0.0098;622;0.0948;
473;0.0098;623;0.1027;
474;0.0098;624;0.1106;
475;0.0100;625;0.1191;
476;0.0101;626;0.1305;
477;0.0103;627;0.1390;
478;0.0104;628;0.1485;
479;0.0108;629;0.1588;
480;0.0110;630;0.1678;
481;0.0113;631;0.1791;
482;0.0116;632;0.1914;
483;0.0119;633;0.2034;
484;0.0122;634;0.2147;
485;0.0126;635;0.2280;
486;0.0130;636;0.2400;
487;0.0134;637;0.2529;
488;0.0137;638;0.2680;
489;0.0143;639;0.2856;
490;0.0148;640;0.3014;
491;0.0152;641;0.3266;
492;0.0159;642;0.3493;
493;0.0165;643;0.3761;
494;0.0171;644;0.4050;
495;0.0178;645;0.4347;
496;0.0184;646;0.4728;
497;0.0191;647;0.5118;
498;0.0200;648;0.5577;
499;0.0208;649;0.6040;
500;0.0216;650;0.6541;
501;0.0226;651;0.6993;
502;0.0236;652;0.7518;
503;0.0245;653;0.8008;
504;0.0256;654;0.8488;
505;0.0265;655;0.8908;
506;0.0274;656;0.9279;
507;0.0289;657;0.9600;
508;0.0300;658;0.9837;
509;0.0310;659;0.9943;
510;0.0326;660;1.0000;
511;0.0339;661;0.9971;
512;0.0352;662;0.9842;
513;0.0370;663;0.9601;
514;0.0386;664;0.9363;
515;0.0400;665;0.9039;
516;0.0420;666;0.8641;
517;0.0437;667;0.8205;
518;0.0454;668;0.7749;
519;0.0475;669;0.7312;
520;0.0493;670;0.6877;
521;0.0511;671;0.6443;
522;0.0533;672;0.6058;
523;0.0552;673;0.5661;
524;0.0571;674;0.5279;
525;0.0598;675;0.4924;
526;0.0619;676;0.4594;
527;0.0640;677;0.4316;
528;0.0670;678;0.4050;
529;0.0693;679;0.3847;
530;0.0718;680;0.3669;
531;0.0752;681;0.3472;
532;0.0778;682;0.3322;
533;0.0807;683;0.3184;
534;0.0845;684;0.3013;
535;0.0876;685;0.2908;
536;0.0909;686;0.2786;
537;0.0954;687;0.2704;
538;0.0989;688;0.2616;
539;0.1026;689;0.2516;
540;0.1074;690;0.2464;
541;0.1112;691;0.2410;
542;0.1151;692;0.2339;
543;0.1200;693;0.2296;
544;0.1242;694;0.2248;
545;0.1285;695;0.2195;
546;0.1340;696;0.2182;
547;0.1384;697;0.2134;
548;0.1430;698;0.2105;
549;0.1490;699;0.2050;
550;0.1539;700;0.2025;
551;0.1589;701;0.1981;
552;0.1654;702;0.1941;
553;0.1707;703;0.1922;
554;0.1759;704;0.1890;
555;0.1826;705;0.1844;
556;0.1878;706;0.1831;
557;0.1932;707;0.1806;
558;0.2002;708;0.1814;
559;0.2056;709;0.1786;
560;0.2112;710;0.1760;
561;0.2186;711;0.1756;
562;0.2244;712;0.1755;
563;0.2305;713;0.1732;
564;0.2381;714;0.1730;
565;0.2444;715;0.1718;
566;0.2506;716;0.1705;
567;0.2586;717;0.1707;
568;0.2648;718;0.1716;
569;0.2715;719;0.1703;
570;0.2800;720;0.1696;
571;0.2867;721;0.1680;
572;0.2940;722;0.1656;
573;0.3033;723;0.1656;
574;0.3104;724;0.1653;
575;0.3183;725;0.1630;
576;0.3282;726;0.1605;
577;0.3358;727;0.1554;
578;0.3443;728;0.1553;
579;0.3554;729;0.1539;
580;0.3641;730;0.1489;
581;0.3740;731;0.1467;
582;0.3869;732;0.1427;
583;0.3974;733;0.1397;
584;0.4089;734;0.1360;
585;0.4236;735;0.1321;
586;0.4351;736;0.1321;
587;0.4478;737;0.1274;
588;0.4636;738;0.1208;
589;0.4754;739;0.1153;
590;0.4874;740;0.1118;
591;0.5013;741;0.1087;
592;0.5110;742;0.1048;
593;0.5207;743;0.1019;
