Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
300;0.0301;489;0.0000;
301;0.0291;490;0.0003;
302;0.0292;491;0.0006;
303;0.0306;492;0.0009;
304;0.0311;493;0.0015;
305;0.0310;494;0.0018;
306;0.0313;495;0.0026;
307;0.0332;496;0.0033;
308;0.0335;497;0.0046;
309;0.0344;498;0.0057;
310;0.0353;499;0.0076;
311;0.0373;500;0.0097;
312;0.0395;501;0.0123;
313;0.0398;502;0.0156;
314;0.0427;503;0.0198;
315;0.0452;504;0.0250;
316;0.0465;505;0.0315;
317;0.0477;506;0.0386;
318;0.0523;507;0.0486;
319;0.0531;508;0.0587;
320;0.0519;509;0.0716;
321;0.0524;510;0.0883;
322;0.0545;511;0.1061;
323;0.0525;512;0.1281;
324;0.0535;513;0.1536;
325;0.0564;514;0.1796;
326;0.0582;515;0.2132;
327;0.0583;516;0.2459;
328;0.0613;517;0.2840;
329;0.0641;518;0.3254;
330;0.0663;519;0.3703;
331;0.0687;520;0.4162;
332;0.0706;521;0.4650;
333;0.0723;522;0.5139;
334;0.0716;523;0.5660;
335;0.0717;524;0.6203;
336;0.0707;525;0.6645;
337;0.0669;526;0.7157;
338;0.0637;527;0.7619;
339;0.0598;528;0.8055;
340;0.0544;529;0.8486;
341;0.0499;530;0.8830;
342;0.0454;531;0.9146;
343;0.0413;532;0.9395;
344;0.0356;533;0.9622;
345;0.0310;534;0.9796;
346;0.0268;535;0.9867;
347;0.0236;536;0.9920;
348;0.0202;537;1.0000;
349;0.0183;538;0.9890;
350;0.0161;539;0.9844;
351;0.0147;540;0.9736;
352;0.0130;541;0.9618;
353;0.0123;542;0.9414;
354;0.0127;543;0.9173;
355;0.0120;544;0.8980;
356;0.0120;545;0.8774;
357;0.0106;546;0.8464;
358;0.0112;547;0.8217;
359;0.0114;548;0.7932;
360;0.0113;549;0.7712;
361;0.0119;550;0.7388;
362;0.0122;551;0.7125;
363;0.0121;552;0.6839;
364;0.0130;553;0.6614;
365;0.0136;554;0.6359;
366;0.0147;555;0.6105;
367;0.0145;556;0.5877;
368;0.0149;557;0.5672;
369;0.0151;558;0.5464;
370;0.0152;559;0.5266;
371;0.0146;560;0.5061;
372;0.0160;561;0.4924;
373;0.0155;562;0.4768;
374;0.0159;563;0.4603;
375;0.0156;564;0.4483;
376;0.0159;565;0.4361;
377;0.0160;566;0.4242;
378;0.0164;567;0.4146;
379;0.0160;568;0.4050;
380;0.0169;569;0.3977;
381;0.0163;570;0.3880;
382;0.0170;571;0.3769;
383;0.0186;572;0.3717;
384;0.0200;573;0.3660;
385;0.0203;574;0.3570;
386;0.0196;575;0.3503;
387;0.0199;576;0.3427;
388;0.0209;577;0.3368;
389;0.0212;578;0.3300;
390;0.0214;579;0.3229;
391;0.0219;580;0.3170;
392;0.0223;581;0.3096;
393;0.0223;582;0.3020;
394;0.0223;583;0.2961;
395;0.0231;584;0.2890;
396;0.0225;585;0.2800;
397;0.0223;586;0.2724;
398;0.0226;587;0.2668;
399;0.0230;588;0.2575;
400;0.0231;589;0.2512;
401;0.0233;590;0.2431;
402;0.0234;591;0.2351;
403;0.0234;592;0.2267;
404;0.0230;593;0.2210;
405;0.0230;594;0.2129;
406;0.0237;595;0.2036;
407;0.0237;596;0.1962;
408;0.0238;597;0.1912;
409;0.0229;598;0.1827;
410;0.0239;599;0.1766;
411;0.0238;600;0.1684;
412;0.0249;601;0.1622;
413;0.0249;602;0.1553;
414;0.0250;603;0.1506;
415;0.0247;604;0.1449;
416;0.0256;605;0.1388;
417;0.0252;606;0.1336;
418;0.0267;607;0.1274;
419;0.0264;608;0.1212;
420;0.0274;609;0.1171;
421;0.0269;610;0.1129;
422;0.0267;611;0.1068;
423;0.0278;612;0.1035;
424;0.0285;613;0.1003;
425;0.0299;614;0.0960;
426;0.0304;615;0.0927;
427;0.0312;616;0.0872;
428;0.0318;617;0.0863;
429;0.0336;618;0.0830;
430;0.0348;619;0.0786;
431;0.0365;620;0.0761;
432;0.0380;621;0.0739;
433;0.0400;622;0.0722;
434;0.0413;623;0.0696;
435;0.0436;624;0.0663;
436;0.0467;625;0.0644;
437;0.0499;626;0.0611;
438;0.0532;627;0.0612;
439;0.0556;628;0.0591;
440;0.0589;629;0.0565;
441;0.0624;630;0.0550;
442;0.0653;631;0.0541;
443;0.0685;632;0.0521;
444;0.0722;633;0.0501;
445;0.0751;634;0.0480;
446;0.0788;635;0.0474;
447;0.0820;636;0.0452;
448;0.0855;637;0.0441;
