Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
210;0.2790;546;0.0188;
211;0.2808;547;0.0185;
212;0.2798;548;0.0199;
213;0.2843;549;0.0224;
214;0.2895;550;0.0254;
215;0.2933;551;0.0292;
216;0.2977;552;0.0338;
217;0.3069;553;0.0394;
218;0.3141;554;0.0458;
219;0.3218;555;0.0532;
220;0.3290;556;0.0618;
221;0.3366;557;0.0719;
222;0.3426;558;0.0838;
223;0.3463;559;0.0974;
224;0.3494;560;0.1131;
225;0.3508;561;0.1312;
226;0.3512;562;0.1523;
227;0.3504;563;0.1771;
228;0.3503;564;0.2061;
229;0.3505;565;0.2393;
230;0.3525;566;0.2773;
231;0.3591;567;0.3201;
232;0.3659;568;0.3680;
233;0.3727;569;0.4208;
234;0.3816;570;0.4777;
235;0.3898;571;0.5372;
236;0.3980;572;0.5977;
237;0.4030;573;0.6574;
238;0.4051;574;0.7164;
239;0.4038;575;0.7730;
240;0.3986;576;0.8254;
241;0.3874;577;0.8717;
242;0.3752;578;0.9100;
243;0.3611;579;0.9416;
244;0.3467;580;0.9658;
245;0.3294;581;0.9838;
246;0.3107;582;0.9951;
247;0.2960;583;0.9998;
248;0.2862;584;0.9979;
249;0.2792;585;0.9892;
250;0.2715;586;0.9743;
251;0.2646;587;0.9551;
252;0.2587;588;0.9338;
253;0.2539;589;0.9096;
254;0.2504;590;0.8830;
255;0.2455;591;0.8548;
256;0.2394;592;0.8253;
257;0.2324;593;0.7970;
258;0.2252;594;0.7687;
259;0.2169;595;0.7419;
260;0.2076;596;0.7156;
261;0.1999;597;0.6899;
262;0.1954;598;0.6655;
263;0.1883;599;0.6416;
264;0.1808;600;0.6184;
265;0.1719;601;0.5962;
266;0.1602;602;0.5746;
267;0.1493;603;0.5549;
268;0.1382;604;0.5362;
269;0.1271;605;0.5180;
270;0.1162;606;0.5002;
271;0.1088;607;0.4817;
272;0.1025;608;0.4629;
273;0.0996;609;0.4436;
274;0.0965;610;0.4244;
275;0.0947;611;0.4066;
276;0.0938;612;0.3904;
277;0.0938;613;0.3750;
278;0.0945;614;0.3601;
279;0.0958;615;0.3455;
280;0.0975;616;0.3320;
281;0.0991;617;0.3199;
282;0.1008;618;0.3082;
283;0.1027;619;0.2973;
284;0.1047;620;0.2868;
285;0.1062;621;0.2774;
286;0.1077;622;0.2693;
287;0.1087;623;0.2620;
288;0.1099;624;0.2558;
289;0.1109;625;0.2501;
290;0.1113;626;0.2451;
291;0.1111;627;0.2402;
292;0.1111;628;0.2355;
293;0.1102;629;0.2310;
294;0.1084;630;0.2266;
295;0.1058;631;0.2221;
296;0.1029;632;0.2178;
297;0.0994;633;0.2133;
298;0.0951;634;0.2091;
299;0.0899;635;0.2047;
300;0.0841;636;0.1999;
301;0.0785;637;0.1950;
302;0.0735;638;0.1897;
303;0.0681;639;0.1843;
304;0.0628;640;0.1789;
305;0.0579;641;0.1731;
306;0.0545;642;0.1671;
307;0.0507;643;0.1612;
308;0.0483;644;0.1552;
309;0.0448;645;0.1498;
