Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
502;0.2063;589;0.6692;
503;0.2184;590;0.6957;
504;0.2299;591;0.7228;
505;0.2495;592;0.7475;
506;0.2717;593;0.7843;
507;0.2960;594;0.8252;
508;0.3167;595;0.8666;
509;0.3392;596;0.8992;
510;0.3631;597;0.9203;
511;0.3891;598;0.9483;
512;0.4154;599;0.9662;
513;0.4400;600;0.9846;
514;0.4607;601;0.9916;
515;0.4815;602;0.9857;
516;0.5078;603;0.9759;
517;0.5327;604;0.9617;
518;0.5552;605;0.9388;
519;0.5817;606;0.9203;
520;0.6062;607;0.9018;
521;0.6319;608;0.8755;
522;0.6569;609;0.8525;
523;0.6830;610;0.8431;
524;0.7070;611;0.8153;
525;0.7341;612;0.7968;
526;0.7580;613;0.7785;
527;0.7805;614;0.7691;
528;0.7998;615;0.7581;
529;0.8212;616;0.7436;
530;0.8493;617;0.7408;
531;0.8718;618;0.7518;
532;0.8926;619;0.7432;
533;0.9118;620;0.7331;
534;0.9311;621;0.7270;
535;0.9505;622;0.7179;
536;0.9712;623;0.6944;
537;0.9853;624;0.6852;
538;0.9889;625;0.6941;
539;0.9906;626;0.6813;
540;0.9951;627;0.6591;
541;0.9968;628;0.6478;
542;0.9952;629;0.6385;
543;0.9905;630;0.6301;
544;0.9857;631;0.6143;
545;0.9768;632;0.5955;
546;0.9646;633;0.5771;
547;0.9427;634;0.5628;
548;0.9115;635;0.5420;
549;0.8774;636;0.5299;
550;0.8302;637;0.5209;
551;0.7800;638;0.5097;
552;0.7367;639;0.4913;
553;0.6810;640;0.4647;
554;0.6406;641;0.4540;
555;0.5964;642;0.4497;
556;0.5514;643;0.4384;
557;0.5061;644;0.4285;
558;0.4679;645;0.4331;
559;0.4280;646;0.4209;
560;0.3979;647;0.4110;
561;0.3768;648;0.4050;
562;0.3560;649;0.3992;
563;0.3321;650;0.3906;
564;0.3079;651;0.3786;
565;0.2898;652;0.3654;
566;0.2794;653;0.3545;
567;0.2741;654;0.3446;
568;0.2717;655;0.3355;
569;0.2802;656;0.3289;
570;0.2842;657;0.3101;
571;0.2874;658;0.3025;
572;0.2882;659;0.2900;
573;0.3014;660;0.2813;
574;0.3121;661;0.2736;
575;0.3218;662;0.2684;
576;0.3287;663;0.2606;
577;0.3319;664;0.2522;
578;0.3318;665;0.2432;
579;0.3297;666;0.2400;
580;0.3228;667;0.2313;
581;0.3125;668;0.2245;
582;0.2934;669;0.2145;
583;0.2753;670;0.2053;
584;0.2544;671;0.2018;
585;0.2266;672;0.1975;
586;0.1907;673;0.1916;
587;0.1516;674;0.1766;
588;0.0934;675;0.1711;
589;0.0549;676;0.1650;
590;0.0277;677;0.1595;
;;678;0.1508;
;;679;0.1513;
;;680;0.1556;
;;681;0.1526;
;;682;0.1383;
;;683;0.1283;
;;684;0.1222;
;;685;0.1176;
;;686;0.1176;
;;687;0.1176;
;;688;0.1111;
;;689;0.1044;
;;690;0.1092;
;;691;0.1019;
;;692;0.0966;
;;693;0.0921;
;;694;0.0966;
;;695;0.0872;
;;696;0.0908;
;;697;0.0882;
;;698;0.0835;
;;699;0.0802;
;;700;0.0788;
;;701;0.0808;
;;702;0.0672;
;;703;0.0635;
;;704;0.0548;
;;705;0.0550;
;;706;0.0566;
;;707;0.0589;
;;708;0.0499;
;;709;0.0508;
;;710;0.0462;
;;711;0.0467;
;;712;0.0420;
;;713;0.0420;
;;714;0.0420;
;;715;0.0465;
;;716;0.0466;
;;717;0.0420;
;;718;0.0462;
;;719;0.0461;
;;720;0.0375;
;;721;0.0378;
;;722;0.0337;
;;723;0.0292;
;;724;0.0332;
;;725;0.0294;
;;726;0.0336;
;;727;0.0339;
;;728;0.0283;
;;729;0.0252;
;;730;0.0252;
;;731;0.0252;
;;732;0.0292;
;;733;0.0330;
;;734;0.0294;
;;735;0.0252;
;;736;0.0252;
;;737;0.0249;
;;738;0.0294;
;;739;0.0294;
;;740;0.0294;
;;741;0.0295;
;;742;0.0252;
;;743;0.0252;
;;744;0.0252;
;;745;0.0252;
;;746;0.0298;
;;747;0.0341;
