Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
220;0.1139;600;0.0038;
221;0.1104;601;0.0047;
222;0.1069;602;0.0055;
223;0.1029;603;0.0074;
224;0.0994;604;0.0092;
225;0.0949;605;0.0110;
226;0.0910;606;0.0127;
227;0.0855;607;0.0142;
228;0.0830;608;0.0155;
229;0.0790;609;0.0172;
230;0.0745;610;0.0188;
231;0.0695;611;0.0208;
232;0.0666;612;0.0234;
233;0.0621;613;0.0273;
234;0.0576;614;0.0315;
235;0.0546;615;0.0369;
236;0.0521;616;0.0440;
237;0.0501;617;0.0531;
238;0.0481;618;0.0630;
239;0.0461;619;0.0755;
240;0.0451;620;0.0902;
241;0.0451;621;0.1084;
242;0.0441;622;0.1284;
243;0.0446;623;0.1514;
244;0.0441;624;0.1778;
245;0.0431;625;0.2078;
246;0.0431;626;0.2409;
247;0.0446;627;0.2797;
248;0.0451;628;0.3243;
249;0.0451;629;0.3720;
250;0.0471;630;0.4226;
251;0.0471;631;0.4741;
252;0.0491;632;0.5342;
253;0.0476;633;0.5924;
254;0.0476;634;0.6498;
255;0.0491;635;0.7085;
256;0.0491;636;0.7684;
257;0.0501;637;0.8164;
258;0.0486;638;0.8639;
259;0.0496;639;0.9074;
260;0.0491;640;0.9398;
261;0.0496;641;0.9642;
262;0.0496;642;0.9800;
263;0.0506;643;0.9858;
264;0.0506;644;1.0000;
265;0.0501;645;0.9803;
266;0.0511;646;0.9635;
267;0.0501;647;0.9441;
268;0.0521;648;0.9171;
269;0.0511;649;0.8801;
270;0.0516;650;0.8429;
271;0.0516;651;0.8067;
272;0.0521;652;0.7690;
273;0.0536;653;0.7303;
274;0.0541;654;0.6936;
275;0.0541;655;0.6572;
276;0.0561;656;0.6238;
277;0.0576;657;0.5871;
278;0.0576;658;0.5566;
279;0.0571;659;0.5255;
280;0.0576;660;0.4975;
281;0.0596;661;0.4710;
282;0.0586;662;0.4456;
283;0.0606;663;0.4203;
284;0.0606;664;0.3996;
285;0.0611;665;0.3817;
286;0.0626;666;0.3619;
287;0.0631;667;0.3488;
288;0.0631;668;0.3351;
