Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
402;0.0371;752;0.4503;
403;0.0371;753;0.4736;
404;0.0371;754;0.5070;
405;0.0372;755;0.5382;
406;0.0380;756;0.5794;
407;0.0400;757;0.6086;
408;0.0409;758;0.6450;
409;0.0420;759;0.6806;
410;0.0420;760;0.7138;
411;0.0420;761;0.7489;
412;0.0420;762;0.7809;
413;0.0420;763;0.8070;
414;0.0420;764;0.8325;
415;0.0458;765;0.8556;
416;0.0458;766;0.8752;
417;0.0458;767;0.8994;
418;0.0468;768;0.9207;
419;0.0468;769;0.9419;
420;0.0468;770;1.0000;
421;0.0468;771;0.9990;
422;0.0468;772;0.9970;
423;0.0468;773;0.9950;
424;0.0458;774;0.9960;
425;0.0458;775;0.9958;
426;0.0442;776;0.9917;
427;0.0453;777;0.9873;
428;0.0420;778;0.9794;
429;0.0420;779;0.9770;
430;0.0408;780;0.9691;
431;0.0390;781;0.9691;
432;0.0371;782;0.9722;
433;0.0363;783;0.9497;
434;0.0353;784;0.9266;
435;0.0332;785;0.9044;
436;0.0322;786;0.8804;
437;0.0293;787;0.8571;
438;0.0285;788;0.8475;
439;0.0274;789;0.8086;
440;0.0264;790;0.7858;
441;0.0237;791;0.7616;
442;0.0224;792;0.7332;
443;0.0224;793;0.7126;
444;0.0225;794;0.6822;
445;0.0214;795;0.6573;
446;0.0210;796;0.6420;
447;0.0194;797;0.6054;
448;0.0196;798;0.5758;
449;0.0185;799;0.5504;
450;0.0185;800;0.5240;
451;0.0176;801;0.5000;
452;0.0176;802;0.4784;
453;0.0176;803;0.4590;
454;0.0176;804;0.4441;
455;0.0176;805;0.4214;
456;0.0176;806;0.3790;
457;0.0176;807;0.3622;
458;0.0176;808;0.3449;
459;0.0176;809;0.3258;
460;0.0176;810;0.3088;
461;0.0176;811;0.2915;
462;0.0176;812;0.2772;
463;0.0176;813;0.2624;
464;0.0176;814;0.2470;
465;0.0176;815;0.2380;
466;0.0176;816;0.2239;
467;0.0176;817;0.2116;
468;0.0176;818;0.2095;
469;0.0176;819;0.1902;
470;0.0176;820;0.1778;
471;0.0176;821;0.1694;
472;0.0176;822;0.1582;
473;0.0176;823;0.1495;
474;0.0176;824;0.1483;
475;0.0176;825;0.1422;
476;0.0176;826;0.1358;
477;0.0176;827;0.1316;
478;0.0176;828;0.1245;
479;0.0176;829;0.1193;
480;0.0176;830;0.1124;
481;0.0176;831;0.1051;
482;0.0176;832;0.0997;
483;0.0176;833;0.0946;
484;0.0176;834;0.0883;
485;0.0176;835;0.0887;
486;0.0176;836;0.0833;
487;0.0176;837;0.0781;
488;0.0176;838;0.0803;
489;0.0176;839;0.0726;
490;0.0176;840;0.0691;
491;0.0176;841;0.0681;
492;0.0176;842;0.0638;
493;0.0176;843;0.0603;
494;0.0176;844;0.0578;
495;0.0176;845;0.0535;
496;0.0176;846;0.0493;
497;0.0175;847;0.0469;
498;0.0185;848;0.0416;
499;0.0185;849;0.0374;
500;0.0185;;;
501;0.0185;;;
502;0.0185;;;
503;0.0185;;;
504;0.0176;;;
505;0.0185;;;
506;0.0185;;;
507;0.0185;;;
508;0.0185;;;
509;0.0186;;;
510;0.0204;;;
511;0.0205;;;
512;0.0205;;;
513;0.0205;;;
514;0.0205;;;
515;0.0208;;;
516;0.0215;;;
517;0.0215;;;
518;0.0215;;;
519;0.0215;;;
520;0.0215;;;
521;0.0214;;;
522;0.0224;;;
523;0.0224;;;
524;0.0224;;;
525;0.0224;;;
526;0.0224;;;
527;0.0224;;;
528;0.0224;;;
529;0.0224;;;
530;0.0224;;;
531;0.0224;;;
532;0.0224;;;
533;0.0224;;;
534;0.0225;;;
535;0.0215;;;
536;0.0215;;;
537;0.0215;;;
538;0.0215;;;
539;0.0214;;;
540;0.0225;;;
