Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
250;0.9341;410;0.0024;
251;0.9520;411;0.0021;
252;0.9655;412;0.0018;
253;0.9766;413;0.0017;
254;0.9881;414;0.0019;
255;0.9941;415;0.0020;
256;0.9981;416;0.0019;
257;1.0000;417;0.0018;
258;0.9988;418;0.0021;
259;0.9955;419;0.0020;
260;0.9866;420;0.0021;
261;0.9767;421;0.0017;
262;0.9641;422;0.0020;
263;0.9437;423;0.0023;
264;0.9270;424;0.0022;
265;0.9093;425;0.0023;
266;0.8838;426;0.0024;
267;0.8643;427;0.0028;
268;0.8443;428;0.0031;
269;0.8167;429;0.0033;
270;0.7960;430;0.0037;
271;0.7742;431;0.0041;
272;0.7426;432;0.0047;
273;0.7190;433;0.0051;
274;0.6949;434;0.0062;
275;0.6617;435;0.0074;
276;0.6374;436;0.0093;
277;0.6131;437;0.0114;
278;0.5800;438;0.0138;
279;0.5557;439;0.0177;
280;0.5310;440;0.0214;
281;0.4966;441;0.0276;
282;0.4705;442;0.0348;
283;0.4438;443;0.0434;
284;0.4057;444;0.0527;
285;0.3775;445;0.0633;
286;0.3494;446;0.0770;
287;0.3120;447;0.0977;
288;0.2860;448;0.1239;
289;0.2615;449;0.1524;
290;0.2296;450;0.1862;
291;0.2073;451;0.2211;
292;0.1859;452;0.2605;
293;0.1584;453;0.3038;
294;0.1400;454;0.3520;
295;0.1230;455;0.4046;
296;0.1028;456;0.4628;
297;0.0903;457;0.5196;
298;0.0794;458;0.5738;
299;0.0670;459;0.6348;
300;0.0598;460;0.6875;
301;0.0538;461;0.7437;
302;0.0471;462;0.7960;
303;0.0433;463;0.8477;
304;0.0402;464;0.8873;
305;0.0365;465;0.9255;
306;0.0344;466;0.9592;
307;0.0328;467;0.9726;
308;0.0309;468;0.9804;
309;0.0297;469;0.9936;
310;0.0288;470;1.0000;
311;0.0278;471;0.9969;
312;0.0271;472;0.9894;
313;0.0263;473;0.9802;
314;0.0254;474;0.9674;
315;0.0249;475;0.9562;
316;0.0244;476;0.9336;
317;0.0239;477;0.9226;
318;0.0235;478;0.9026;
319;0.0231;479;0.8727;
320;0.0226;480;0.8502;
321;0.0222;481;0.8290;
322;0.0218;482;0.7998;
323;0.0212;483;0.7907;
324;0.0206;484;0.7697;
