Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
307;0.6476;368;0.0213;
308;0.5839;369;0.0213;
309;0.5545;370;0.0213;
310;0.5410;371;0.0213;
311;0.5242;372;0.0213;
312;0.5214;373;0.0213;
313;0.5187;374;0.0209;
314;0.5178;375;0.0222;
315;0.5116;376;0.0238;
316;0.4924;377;0.0259;
317;0.4640;378;0.0256;
318;0.4379;379;0.0252;
319;0.4252;380;0.0248;
320;0.4368;381;0.0255;
321;0.4936;382;0.0269;
322;0.5630;383;0.0278;
323;0.6078;384;0.0291;
324;0.6115;385;0.0287;
325;0.6269;386;0.0330;
326;0.6492;387;0.0378;
327;0.6688;388;0.0389;
328;0.6859;389;0.0356;
329;0.7091;390;0.0368;
330;0.7295;391;0.0448;
331;0.7448;392;0.0540;
332;0.7673;393;0.0648;
333;0.7900;394;0.0730;
334;0.8074;395;0.0820;
335;0.8186;396;0.0911;
336;0.8268;397;0.0981;
337;0.8345;398;0.1124;
338;0.8426;399;0.1282;
339;0.8551;400;0.1417;
340;0.8714;401;0.1522;
341;0.8881;402;0.1712;
342;0.9012;403;0.1926;
343;0.9141;404;0.2137;
344;0.9213;405;0.2327;
345;0.9257;406;0.2417;
346;0.9250;407;0.2507;
347;0.9215;408;0.2697;
348;0.9163;409;0.2986;
349;0.9159;410;0.3175;
350;0.9212;411;0.3354;
351;0.9304;412;0.3498;
352;0.9425;413;0.3693;
353;0.9564;414;0.3983;
354;0.9712;415;0.4315;
355;0.9859;416;0.4532;
356;0.9992;417;0.4664;
357;1.0103;418;0.4884;
358;1.0181;419;0.5097;
359;1.0215;420;0.5233;
360;1.0195;421;0.5413;
361;1.0098;422;0.5676;
362;0.9966;423;0.5934;
363;0.9873;424;0.6123;
364;0.9821;425;0.6377;
365;0.9763;426;0.6626;
366;0.9691;427;0.6795;
367;0.9620;428;0.6910;
368;0.9522;429;0.7146;
369;0.9426;430;0.7408;
370;0.9360;431;0.7596;
371;0.9261;432;0.7677;
372;0.9126;433;0.7780;
373;0.9006;434;0.7885;
374;0.8886;435;0.7974;
375;0.8746;436;0.8070;
376;0.8538;437;0.8170;
377;0.8374;438;0.8260;
378;0.8201;439;0.8356;
379;0.8011;440;0.8572;
380;0.7777;441;0.8926;
381;0.7612;442;0.9120;
382;0.7422;443;0.9310;
383;0.7140;444;0.9348;
384;0.6870;445;0.9441;
385;0.6734;446;0.9516;
386;0.6585;447;0.9571;
387;0.6390;448;0.9618;
388;0.6199;449;0.9674;
389;0.6112;450;0.9720;
390;0.5928;451;0.9748;
391;0.5588;452;0.9774;
392;0.5227;453;0.9793;
393;0.5044;454;0.9804;
394;0.4914;455;0.9805;
395;0.4709;456;0.9805;
396;0.4480;457;0.9806;
397;0.4345;458;0.9801;
398;0.4155;459;0.9796;
399;0.3966;460;0.9791;
400;0.3791;461;0.9784;
401;0.3667;462;0.9777;
402;0.3512;463;0.9768;
403;0.3289;464;0.9749;
404;0.3019;465;0.9661;
405;0.2724;466;0.9563;
406;0.2497;467;0.9502;
407;0.2304;468;0.9464;
408;0.2160;469;0.9398;
409;0.2019;470;0.9339;
410;0.1821;471;0.9336;
411;0.1664;472;0.9097;
412;0.1578;473;0.8930;
413;0.1510;474;0.8891;
414;0.1310;475;0.8920;
415;0.1188;476;0.8956;
416;0.1100;477;0.8938;
417;0.0966;478;0.8806;
418;0.0878;479;0.8605;
419;0.0764;480;0.8589;
420;0.0682;481;0.8443;
421;0.0650;482;0.8270;
422;0.0583;483;0.8124;
423;0.0513;484;0.8041;
424;0.0476;485;0.7986;
425;0.0462;486;0.7950;
426;0.0417;487;0.7935;
427;0.0371;488;0.7837;
428;0.0355;489;0.7691;
429;0.0330;490;0.7582;
430;0.0312;491;0.7579;
431;0.0318;492;0.7580;
432;0.0330;493;0.7486;
433;0.0265;494;0.7332;
434;0.0185;495;0.7227;
435;0.0182;496;0.7129;
436;0.0278;497;0.6944;
437;0.0377;498;0.6759;
438;0.0390;499;0.6674;
439;0.0299;500;0.6625;
440;0.0212;501;0.6568;
441;0.0195;502;0.6465;
442;0.0215;503;0.6318;
443;0.0216;504;0.6158;
444;0.0213;505;0.6046;
445;0.0181;506;0.5956;
446;0.0123;507;0.5864;
447;0.0074;508;0.5786;
448;0.0063;509;0.5681;
449;0.0081;510;0.5591;
450;0.0114;511;0.5497;
451;0.0149;512;0.5422;
452;0.0175;513;0.5324;
453;0.0174;514;0.5183;
454;0.0158;515;0.5106;
455;0.0154;516;0.5063;
456;0.0177;517;0.4988;
457;0.0205;518;0.4776;
458;0.0225;519;0.4580;
459;0.0215;520;0.4462;
460;0.0176;521;0.4415;
461;0.0130;522;0.4385;
462;0.0099;523;0.4301;
463;0.0080;524;0.4220;
464;0.0070;525;0.4117;
465;0.0070;526;0.3986;
466;0.0078;527;0.3686;
467;0.0092;528;0.3499;
468;0.0113;529;0.3453;
469;0.0139;530;0.3477;
470;0.0170;531;0.3498;
471;0.0203;532;0.3444;
472;0.0239;533;0.3317;
473;0.0276;534;0.3295;
474;0.0313;535;0.3230;
475;0.0350;536;0.3176;
476;0.0384;537;0.3120;
477;0.0417;538;0.3051;
478;0.0446;539;0.2973;
479;0.0470;540;0.2929;
480;0.0489;541;0.2894;
481;0.0501;542;0.2854;
482;0.0506;543;0.2800;
483;0.0502;544;0.2744;
484;0.0490;545;0.2681;
485;0.0466;546;0.2623;
486;0.0432;547;0.2556;
487;0.0385;548;0.2505;
488;0.0325;549;0.2447;
489;0.0244;550;0.2392;
490;0.0176;551;0.2332;
491;0.0134;552;0.2302;
492;0.0130;553;0.2277;
493;0.0139;554;0.2230;
;;555;0.2175;
;;556;0.2112;
;;557;0.2067;
;;558;0.2024;
;;559;0.1988;
;;560;0.1948;
;;561;0.1912;
;;562;0.1876;
;;563;0.1837;
;;564;0.1792;
;;565;0.1718;
;;566;0.1644;
;;567;0.1600;
;;568;0.1591;
;;569;0.1577;
;;570;0.1557;
;;571;0.1533;
;;572;0.1497;
;;573;0.1452;
;;574;0.1399;
;;575;0.1343;
;;576;0.1285;
;;577;0.1228;
;;578;0.1175;
;;579;0.1128;
;;580;0.1090;
;;581;0.1064;
;;582;0.1052;
;;583;0.1057;
;;584;0.1094;
;;585;0.1088;
;;586;0.1059;
;;587;0.1031;
;;588;0.1052;
;;589;0.1040;
;;590;0.1021;
;;591;0.1008;
