Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
506;0.0132;640;0.2940;
507;0.0132;641;0.3150;
508;0.0132;642;0.3531;
509;0.0132;643;0.3921;
510;0.0143;644;0.4340;
511;0.0155;645;0.4772;
512;0.0155;646;0.5222;
513;0.0155;647;0.5672;
514;0.0155;648;0.6143;
515;0.0187;649;0.6602;
516;0.0188;650;0.7050;
517;0.0188;651;0.7587;
518;0.0221;652;0.8060;
519;0.0221;653;0.8371;
520;0.0221;654;0.8634;
521;0.0256;655;0.9010;
522;0.0254;656;0.9342;
523;0.0254;657;0.9564;
524;0.0289;658;0.9759;
525;0.0287;659;0.9889;
526;0.0321;660;0.9987;
527;0.0320;661;1.0000;
528;0.0351;662;0.9982;
529;0.0354;663;0.9917;
530;0.0354;664;0.9839;
531;0.0376;665;0.9743;
532;0.0407;666;0.9611;
533;0.0420;667;0.9446;
534;0.0434;668;0.9282;
535;0.0453;669;0.9087;
536;0.0462;670;0.8892;
537;0.0508;671;0.8674;
538;0.0552;672;0.8482;
539;0.0552;673;0.8277;
540;0.0574;674;0.8060;
541;0.0618;675;0.7858;
542;0.0651;676;0.7632;
543;0.0652;677;0.7421;
544;0.0685;678;0.7180;
545;0.0719;679;0.6962;
546;0.0752;680;0.6787;
547;0.0786;681;0.6597;
548;0.0819;682;0.6320;
549;0.0853;683;0.6056;
550;0.0851;684;0.5868;
551;0.0886;685;0.5657;
552;0.0918;686;0.5394;
553;0.0950;687;0.5164;
554;0.0982;688;0.4944;
555;0.1013;689;0.4734;
556;0.1043;690;0.4515;
557;0.1074;691;0.4316;
558;0.1104;692;0.4118;
559;0.1150;693;0.3944;
560;0.1198;694;0.3757;
561;0.1228;695;0.3593;
562;0.1270;696;0.3430;
563;0.1323;697;0.3286;
564;0.1388;698;0.3156;
565;0.1419;699;0.3031;
566;0.1465;700;0.2923;
567;0.1566;701;0.2825;
568;0.1646;702;0.2727;
569;0.1678;703;0.2641;
570;0.1768;704;0.2565;
571;0.1812;705;0.2511;
572;0.1901;706;0.2446;
573;0.1978;707;0.2410;
574;0.2045;708;0.2349;
575;0.2130;709;0.2283;
576;0.2212;710;0.2277;
577;0.2293;711;0.2243;
578;0.2390;712;0.2210;
579;0.2487;713;0.2189;
580;0.2584;714;0.2158;
581;0.2681;715;0.2126;
582;0.2777;716;0.2110;
583;0.2874;717;0.2095;
584;0.2970;718;0.2063;
585;0.3067;719;0.2044;
586;0.3164;720;0.2032;
587;0.3262;721;0.2000;
588;0.3359;722;0.1978;
589;0.3446;723;0.1970;
590;0.3510;724;0.1939;
591;0.3574;725;0.1907;
592;0.3606;726;0.1875;
593;0.3654;727;0.1843;
594;0.3734;728;0.1812;
595;0.3767;729;0.1812;
596;0.3768;730;0.1779;
597;0.3801;731;0.1746;
598;0.3835;732;0.1714;
599;0.3834;733;0.1680;
600;0.3869;734;0.1647;
601;0.3867;735;0.1614;
602;0.3867;736;0.1580;
603;0.3902;737;0.1547;
604;0.3900;738;0.1514;
605;0.3935;739;0.1460;
606;0.3934;740;0.1428;
607;0.3965;741;0.1414;
608;0.3996;742;0.1381;
609;0.4027;743;0.1333;
610;0.4079;744;0.1300;
611;0.4154;745;0.1235;
612;0.4217;746;0.1203;
613;0.4290;747;0.1171;
614;0.4389;748;0.1139;
615;0.4507;749;0.1108;
616;0.4635;750;0.1076;
617;0.4765;751;0.1044;
618;0.4914;752;0.1012;
619;0.5060;753;0.0981;
620;0.5217;754;0.0949;
621;0.5394;755;0.0916;
622;0.5523;756;0.0884;
623;0.5657;757;0.0851;
624;0.5822;758;0.0818;
625;0.6010;759;0.0819;
626;0.6144;760;0.0785;
627;0.6242;761;0.0752;
628;0.6387;762;0.0719;
629;0.6572;763;0.0685;
630;0.6723;764;0.0652;
631;0.6857;765;0.0652;
632;0.7051;766;0.0598;
633;0.7247;767;0.0585;
634;0.7453;768;0.0553;
635;0.7682;769;0.0552;
636;0.7946;770;0.0504;
637;0.8231;771;0.0472;
638;0.8506;772;0.0453;
639;0.8769;773;0.0441;
640;0.9032;774;0.0420;
641;0.9294;775;0.0411;
642;0.9510;776;0.0379;
643;0.9704;777;0.0354;
644;0.9838;778;0.0349;
645;0.9937;779;0.0320;
646;1.0000;780;0.0318;
647;0.9936;781;0.0287;
648;0.9819;782;0.0287;
649;0.9643;783;0.0254;
650;0.9392;784;0.0254;
651;0.8950;785;0.0255;
652;0.8482;786;0.0221;
653;0.8069;787;0.0221;
654;0.7719;788;0.0222;
655;0.7044;789;0.0188;
656;0.6411;790;0.0188;
657;0.5873;791;0.0188;
658;0.5355;792;0.0155;
659;0.4890;793;0.0155;
660;0.4478;794;0.0155;
661;0.4080;795;0.0155;
662;0.3685;796;0.0122;
663;0.3347;797;0.0122;
664;0.3016;798;0.0122;
665;0.2721;799;0.0122;
666;0.2463;800;0.0122;
667;0.2217;;;
668;0.1978;;;
669;0.1781;;;
670;0.1532;;;
671;0.1368;;;
672;0.1223;;;
673;0.1088;;;
674;0.0953;;;
675;0.0840;;;
676;0.0740;;;
677;0.0652;;;
678;0.0552;;;
679;0.0487;;;
680;0.0452;;;
681;0.0389;;;
682;0.0308;;;
683;0.0260;;;
684;0.0254;;;
685;0.0198;;;
686;0.0168;;;
687;0.0155;;;
688;0.0139;;;
689;0.0133;;;
690;0.0110;;;
691;0.0099;;;
692;0.0085;;;
693;0.0077;;;
694;0.0077;;;
695;0.0077;;;
