Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
220;0.0158;585;0.0447;
220;0.0128;586;0.0462;
222;0.0190;587;0.0486;
223;0.0111;587;0.0503;
223;0.0073;588;0.0559;
225;0.0040;590;0.0620;
226;0.0090;591;0.0694;
226;0.0092;592;0.0838;
227;0.0062;592;0.0899;
229;0.0080;593;0.1100;
230;0.0103;595;0.1236;
230;0.0110;596;0.1441;
232;0.0121;597;0.1946;
232;0.0125;597;0.1654;
234;0.0154;598;0.2231;
235;0.0155;600;0.2551;
235;0.0120;601;0.3089;
237;0.0136;602;0.3625;
237;0.0150;602;0.3907;
239;0.0144;603;0.4468;
240;0.0116;605;0.5072;
240;0.0130;606;0.5698;
242;0.0140;607;0.6167;
242;0.0125;607;0.6613;
244;0.0125;608;0.7206;
245;0.0134;610;0.7928;
245;0.0112;611;0.8527;
247;0.0114;612;0.8869;
247;0.0118;613;0.9064;
249;0.0112;614;0.9523;
250;0.0103;615;0.9695;
251;0.0102;615;0.9714;
252;0.0130;616;0.9811;
253;0.0113;617;0.9984;
254;0.0104;618;1.0000;
255;0.0083;620;0.9666;
256;0.0069;621;0.9693;
257;0.0085;622;0.9413;
258;0.0079;622;0.9120;
259;0.0065;623;0.8854;
260;0.0068;625;0.8447;
260;0.0089;626;0.8241;
262;0.0101;627;0.7833;
262;0.0078;627;0.7603;
264;0.0072;628;0.7215;
265;0.0050;630;0.6773;
265;0.0054;631;0.6418;
267;0.0081;632;0.6036;
267;0.0067;633;0.5760;
269;0.0055;634;0.5355;
270;0.0047;635;0.5083;
270;0.0037;635;0.4882;
272;0.0042;636;0.4674;
272;0.0056;637;0.4350;
274;0.0051;638;0.4028;
275;0.0056;640;0.3736;
275;0.0041;641;0.3601;
277;0.0042;642;0.3378;
277;0.0070;643;0.3103;
279;0.0044;644;0.3002;
280;0.0048;645;0.2799;
280;0.0035;645;0.2759;
282;0.0040;646;0.2515;
282;0.0060;647;0.2507;
284;0.0038;648;0.2352;
285;0.0051;650;0.2154;
285;0.0057;651;0.2097;
287;0.0064;652;0.2143;
287;0.0073;653;0.1936;
289;0.0097;654;0.1812;
290;0.0070;655;0.1783;
291;0.0074;655;0.1833;
292;0.0076;656;0.1698;
293;0.0071;657;0.1685;
294;0.0080;658;0.1504;
295;0.0082;660;0.1567;
296;0.0086;661;0.1488;
297;0.0087;662;0.1424;
298;0.0113;663;0.1405;
299;0.0071;664;0.1445;
300;0.0104;665;0.1343;
300;0.0094;666;0.1340;
302;0.0117;667;0.1265;
302;0.0096;668;0.1307;
304;0.0106;669;0.1202;
305;0.0110;670;0.1210;
305;0.0098;671;0.1150;
307;0.0130;672;0.1116;
307;0.0131;673;0.1060;
309;0.0112;674;0.1000;
310;0.0114;675;0.1001;
311;0.0115;675;0.1006;
312;0.0108;676;0.0955;
313;0.0149;677;0.0949;
314;0.0170;678;0.0959;
315;0.0140;680;0.0880;
316;0.0168;681;0.0856;
317;0.0112;682;0.0931;
318;0.0192;683;0.0874;
319;0.0145;684;0.0872;
320;0.0210;685;0.0950;
320;0.0166;686;0.0947;
322;0.0210;687;0.0940;
322;0.0148;688;0.0966;
324;0.0207;689;0.1033;
325;0.0165;690;0.0969;
325;0.0178;691;0.1014;
327;0.0229;692;0.1005;
327;0.0207;693;0.1014;
329;0.0306;694;0.0883;
330;0.0259;695;0.0824;
331;0.0214;696;0.0859;
332;0.0195;697;0.0800;
333;0.0192;698;0.0724;
334;0.0178;699;0.0724;
335;0.0191;700;0.0534;
336;0.0177;701;0.0575;
337;0.0168;702;0.0524;
338;0.0163;703;0.0521;
339;0.0131;704;0.0504;
340;0.0168;705;0.0454;
341;0.0139;706;0.0403;
342;0.0139;707;0.0427;
343;0.0130;708;0.0382;
344;0.0153;709;0.0374;
345;0.0168;710;0.0307;
346;0.0122;710;0.0274;
347;0.0103;711;0.0330;
348;0.0124;712;0.0264;
349;0.0125;713;0.0264;
350;0.0097;715;0.0281;
351;0.0137;716;0.0236;
352;0.0118;717;0.0243;
353;0.0085;718;0.0248;
354;0.0076;719;0.0230;
355;0.0095;720;0.0204;
356;0.0081;720;0.0221;
357;0.0070;721;0.0168;
358;0.0077;722;0.0176;
359;0.0082;723;0.0187;
360;0.0042;725;0.0202;
361;0.0061;726;0.0146;
362;0.0059;727;0.0185;
363;0.0056;728;0.0143;
364;0.0034;729;0.0184;
365;0.0066;730;0.0195;
366;0.0032;730;0.0166;
367;0.0031;731;0.0118;
368;0.0047;732;0.0120;
369;0.0022;733;0.0151;
370;0.0036;735;0.0109;
371;0.0036;736;0.0137;
372;0.0023;737;0.0123;
373;0.0020;738;0.0119;
374;0.0046;739;0.0101;
375;0.0033;740;0.0132;
376;0.0014;740;0.0104;
377;0.0020;741;0.0109;
378;0.0020;742;0.0104;
379;0.0014;743;0.0117;
380;0.0019;745;0.0102;
381;0.0010;746;0.0081;
382;0.0026;747;0.0093;
383;0.0014;748;0.0095;
384;0.0019;749;0.0108;
385;0.0016;750;0.0075;
386;0.0018;;;
387;0.0014;;;
388;0.0013;;;
389;0.0010;;;
390;0.0013;;;
391;0.0009;;;
392;0.0007;;;
393;0.0012;;;
394;0.0009;;;
395;0.0010;;;
396;0.0012;;;
397;0.0014;;;
398;0.0004;;;
399;0.0007;;;
400;0.0008;;;
401;0.0010;;;
402;0.0010;;;
403;0.0005;;;
404;0.0011;;;
405;0.0006;;;
406;0.0009;;;
407;0.0009;;;
408;0.0014;;;
409;0.0006;;;
410;0.0007;;;
411;0.0009;;;
